normalized_product,product_label,item_name,menu_section,price_eur,price_type,venue_name,address,city,latitude,longitude,source_platform,confidence,source_url,retrieved_at
gin_tonic,Gin Tonic,Gin Tonic,,8.0,menu,Bar Il Capitano MilANO,"Via Ascanio Sforza 31, 20136, Milano",Milano,45.4492043,9.1776156,leggimenu,high,https://www.leggimenu.it/menu/capitanomilano/210347,2026-06-01T10:25:38Z
gin_tonic,Gin Tonic,Gin Tonic,Cocktails,8.0,menu,corner pizza & co,"via cavalcanti 2, 20127, milano",Milano,45.49164,9.21317,leggimenu,high,https://www.leggimenu.it/menu/corner/53490,2026-06-01T10:25:38Z
gin_tonic,Gin Tonic,Gin Tonic Bombay,,8.0,menu,Tipota,"Via Francesco Brioschi 32, 20136, Milano",Milano,45.4453487,9.1806705,leggimenu,high,https://www.leggimenu.it/menu/tipota/94099,2026-06-01T10:25:38Z
gin_tonic,Gin Tonic,GIN TONIC [GIN TANQUERAY],COCKTAIL,8.0,menu,WHY NOT?,"Via Elio Adriano 94, 20128, Lombardia",Milano,45.5167178,9.2444684,leggimenu,high,https://www.leggimenu.it/menu/why-not/251400,2026-06-01T10:25:38Z
gin_tonic,Gin Tonic,Gin tonic (var1),Sbagliato,8.0,menu,"Mulberry st, San Donato",Via Alfonsine 40 a San Donato Milanese,Milano,45.4008,9.2669,menudigitale,high,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,2026-05-31T09:40:52Z
gin_tonic,Gin Tonic,Gin lemon /gin tonic,Menu,8.0,menu,Boom,,Milano,45.463156,9.224481,web_extract,high,https://boom-milano.com/menu-drink,2026-05-31T19:03:58.101062+00:00
gin_tonic,Gin Tonic,"Gin Tonic  € 8,50",Menu,8.5,menu,Vanilla,VIALE CERTOSA 37,Milano,45.490113,9.150957,web_extract,high,http://www.vanillabakery.it/menu/,2026-05-31T16:45:42.791847+00:00
gin_tonic,Gin Tonic,GIN TONIC  TANQUERAY - €9,,9.0,menu,Birrificio La Ribalta,,Milano,45.5069709,9.1731961,direct_website,high,https://birrificiolaribalta.com/wp-content/uploads/2020/07/Menu_Cena_La-Ribalta.pdf,2026-05-31T10:41:45Z
gin_tonic,Gin Tonic,GIN TONIC / 10,COCKTAILS & CO.,10.0,menu,The Growler Milano,,Milano,45.4642,9.1900,eatbu,high,https://cdn.website.dish.co/media/29/4f/8728478/THE-MENU.pdf,2026-05-31T10:29:09Z
gin_tonic,Gin Tonic,GIN TONIC — REGULAR,,10.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/131032,2026-05-31T09:14:42Z
gin_tonic,Gin Tonic,Gin & Tonic,,10.0,menu,Santo Taco,Via Luigi Sabatelli 1,Milano,45.481064,9.168365,leggimenu,high,https://www.leggimenu.it/menu/santotaco/49702,2026-05-31T09:14:42Z
gin_tonic,Gin Tonic,BULLDOG GIN TONIC / LEMON,Gin Tonic &amp; Lemon,10.0,menu,L'APERITIVO,"Via Santa Tecla, 5, Milano, MI, Italia",Milano,45.462766,9.193529,leggimenu,high,https://www.leggimenu.it/menu/laperitivomenu/170280,2026-05-31T09:14:42Z
gin_tonic,Gin Tonic,Gin Tonic,,10.0,menu,Maccheroni,"Via Edmondo de Amicis, 7, Milano, MI, Italia",Milano,45.457333,9.180572,leggimenu,high,https://www.leggimenu.it/menu/7dqkbdap7tq2/188219,2026-05-31T09:14:42Z
gin_tonic,Gin Tonic,Gin Tonic Mare,,10.0,menu,Tipota,"Via Francesco Brioschi 32, 20136, Milano",Milano,45.4453487,9.1806705,leggimenu,high,https://www.leggimenu.it/menu/tipota/94099,2026-06-01T10:25:38Z
gin_tonic,Gin Tonic,Gin tonic: Gin e tonica,,10.0,menu,Casa Giuditta,Via Carlo Goldoni 86,Milano,45.4694554,9.2220441,direct_website,high,https://www.casagiudittamilano.it/wp-content/uploads/2025/10/I-nostri-Cocktail-CG.pdf,2026-05-30T22:25:39Z
gin_tonic,Gin Tonic,GIN TONIC,Menu,10.0,menu,Piasù,Via ALBERTO DA GIUSSANO 1,Milano,45.467253,9.164781,web_extract,high,https://www.piasu.it/wp-content/uploads/2024/03/menu-drink.pdf,2026-05-31T16:45:42.791847+00:00
gin_tonic,Gin Tonic,GIN TONIC MARE,Tuo Asporto Hours,10.0,menu,Rapsody,Via Gaetano Salvemini 7,Milano,45.418814,9.259658,web_extract,high,https://rapsodymilano.it/wp-content/uploads/2025/11/Menu-Drink-Rapsody-2025.pdf,2026-05-31T19:03:58.101062+00:00
gin_tonic,Gin Tonic,gin tonic,Menu,10.0,menu,Piccolo Bar,Via Venti Settembre 93,Milano,45.532707,9.22493,web_extract,high,https://www.piccolocaferestaurant.it/drink,2026-05-31T19:03:58.101062+00:00
gin_tonic,Gin Tonic,Gin Tonic,Negroni Alpino,10.14,menu,Corner,"Via Guido Cavalcanti, 2, 20125 Milano MI, Italia",Milano,45.4827,9.1862,menudigitale,high,https://www.menudigitale.io/smhum,2026-05-31T09:40:52Z
gin_tonic,Gin Tonic,GIN TONIC  MAZZET TI  D’ALTAVIL L A  -  € 11,,11.0,menu,Birrificio La Ribalta,,Milano,45.5069709,9.1731961,direct_website,high,https://birrificiolaribalta.com/wp-content/uploads/2020/07/Menu_Cena_La-Ribalta.pdf,2026-05-31T10:41:45Z
gin_tonic,Gin Tonic,Gin tonic (var2),Sbagliato,11.0,menu,"Mulberry st, San Donato",Via Alfonsine 40 a San Donato Milanese,Milano,45.4008,9.2669,menudigitale,high,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,2026-05-31T09:40:52Z
gin_tonic,Gin Tonic,GIN TONIC  S ABATI NI  BOTAN ICA L  -  € 12,,12.0,menu,Birrificio La Ribalta,,Milano,45.5069709,9.1731961,direct_website,high,https://birrificiolaribalta.com/wp-content/uploads/2020/07/Menu_Cena_La-Ribalta.pdf,2026-05-31T10:41:45Z
gin_tonic,Gin Tonic,GIN TONIC PREMIUM / 12,COCKTAILS & CO.,12.0,menu,The Growler Milano,,Milano,45.4642,9.1900,eatbu,high,https://cdn.website.dish.co/media/29/4f/8728478/THE-MENU.pdf,2026-05-31T10:29:09Z
gin_tonic,Gin Tonic,"Bottiglia 12,00 € Birre in lattina LA Lucida (Baby IPA) 4,00 € Prima (Pils) 4,00",,12.0,menu,labirrofila.com,,Milano,45.4642,9.1900,direct_website,medium,https://labirrofila.com/menu/pranzo/,2026-05-31T11:43:07Z
gin_tonic,Gin Tonic,0.0 Gin & Tonic (ALCOHOL FREE),,12.0,menu,LiQUIDO Rooftop Bar,Via Giovanni Battista Pirelli 5B 20124 Milano,Milano,45.484065,9.196656,leggimenu,high,https://www.leggimenu.it/menu/liquido/123802,2026-05-31T09:14:42Z
gin_tonic,Gin Tonic,GIN TONIC&amp;ROKU,LONG DRINCKS,12.0,menu,castrenze de vincenzi - Milano,Via Ezio Biondi 20154 Milano,Milano,45.487418,9.160906,leggimenu,high,https://www.leggimenu.it/menu/75q49daq7dp2/91447,2026-05-31T09:14:42Z
gin_tonic,Gin Tonic,Gin tonic premium: gin e tonica al limone,,12.0,menu,Casa Giuditta,Via Carlo Goldoni 86,Milano,45.4694554,9.2220441,direct_website,high,https://www.casagiudittamilano.it/wp-content/uploads/2025/10/I-nostri-Cocktail-CG.pdf,2026-05-30T22:25:39Z
gin_tonic,Gin Tonic,GIN TONIC PREMIUM FEVER-TREE,Tuo Asporto Hours,12.0,menu,Rapsody,Via Gaetano Salvemini 7,Milano,45.418814,9.259658,web_extract,high,https://rapsodymilano.it/wp-content/uploads/2025/11/Menu-Drink-Rapsody-2025.pdf,2026-05-31T19:03:58.101062+00:00
gin_tonic,Gin Tonic,"Gin Tonic (Tanqueray, Mare)  €12,50",Menu,12.5,menu,Vanilla,VIALE CERTOSA 37,Milano,45.490113,9.150957,web_extract,high,http://www.vanillabakery.it/menu/,2026-05-31T16:45:42.791847+00:00
gin_tonic,Gin Tonic,GIN TONIC — MAXI,,13.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/131032,2026-05-31T09:14:42Z
gin_tonic,Gin Tonic,arancia cioccolato salato Vecchia piazza 14 € Vecchia Romagna tre Botti Bullet R,,14.0,menu,Morgantecocktail,,Milano,45.4642,9.1900,direct_website,medium,https://www.morgantecocktail.com/menu-drink/,2026-05-31T11:43:07Z
gin_tonic,Gin Tonic,GIN TONIC — REGULAR,,15.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/131002,2026-05-31T09:14:42Z
gin_tonic,Gin Tonic,"Gin Tonic (gin, tonica)",,16.0,menu,La Corte di Montenapoleone,,Milano,45.4642,9.1900,direct_website,high,https://irp.cdn-website.com/45bdec79/files/uploaded/IlSalumaio_MenuBar_lug25.pdf,2026-05-31T10:41:45Z
gin_tonic,Gin Tonic,GIN TONIC — MAXI,,18.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/131002,2026-05-31T09:14:42Z
mojito,Mojito,LICORICE MOJITO MARY,Cocktail,2.0,menu,Luma,Via Pietro Borsieri 39,Milano,45.48957,9.188891,web_extract,high,https://lumacocktailbar.com/wp-content/uploads/2026/05/menu_drinklist_18mag-3.pdf,2026-05-31T19:03:58.101062+00:00
mojito,Mojito,Mojito,,5.0,menu,Bar Golf Milano,"Via Galvani 21, 20135, Milano",Milano,45.487402,9.197346,leggimenu,high,https://www.leggimenu.it/menu/bargolfmilano,2026-06-01T19:13:54Z
mojito,Mojito,VIRGIN MOJITO,ANALCOLICI,6.0,menu,WHY NOT?,"Via Elio Adriano 94, 20128, Lombardia",Milano,45.5167178,9.2444684,leggimenu,high,https://www.leggimenu.it/menu/why-not/251447,2026-06-01T10:25:38Z
mojito,Mojito,Virgin Mojito,analcolici,7.0,menu,CARPE DIEM CAFE' listino validita dalle ore 17,"Via Bruno Cassinari, 1, Milan, Metropolitan City of Milan, Italy",Milano,45.4359684,9.2403472,mycia,high,https://www.mycia.it/menu/milano/carpe-diem-cafe-listino-validita-dalle-ore-17-2kb3ergyl,2026-05-30T17:22:03.092368+00:00
mojito,Mojito,Mojito,COCKTAILS,7.0,menu,Caffè Inn International Bistrot,,Milano,45.4642,9.1900,eatbu,high,https://cdn.website.dish.co/media/62/a9/7606882/Menu-Aperitivo.pdf,2026-05-31T10:31:16Z
mojito,Mojito,BLACK MOJITO — REGULAR,,7.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/248279,2026-05-31T09:14:42Z
mojito,Mojito,Virgin Mojito,,7.0,menu,SWAMI - MILANO,"Via Ponte Vetero, 14, 20121 Milano Milano, Italia",Milano,45.469581,9.18529,leggimenu,high,https://www.leggimenu.it/menu/7dpkdeah7ds1/176014,2026-05-31T09:14:42Z
mojito,Mojito,VIRGIN MOJITO,Gli Analcolici,7.0,menu,L'APERITIVO,"Via Santa Tecla, 5, Milano, MI, Italia",Milano,45.462766,9.193529,leggimenu,high,https://www.leggimenu.it/menu/laperitivomenu/13956,2026-05-31T09:14:42Z
mojito,Mojito,Virgin Mojito,,7.0,menu,Tipota,"Via Francesco Brioschi 32, 20136, Milano",Milano,45.4453487,9.1806705,leggimenu,high,https://www.leggimenu.it/menu/tipota/96827,2026-06-01T10:25:38Z
mojito,Mojito,MOJITO,Menu,7.0,menu,Barghilè,Via DE MARCHI EMILIO 3,Milano,45.497862,9.20799,web_extract,high,https://www.almashrabia.it/menu/,2026-05-31T17:56:58.981539+00:00
mojito,Mojito,Virgin Mojito,Menu,7.0,menu,Boom,,Milano,45.463156,9.224481,web_extract,high,https://boom-milano.com/menu-drink,2026-05-31T19:03:58.101062+00:00
mojito,Mojito,Virgin mojito,Menu,7.5,menu,Tatanka,Via CAMBIASI POMPEO 14/3,Milano,45.489744,9.231975,web_extract,high,https://www.tatankamilano.eu/cocktail,2026-05-31T16:45:42.791847+00:00
mojito,Mojito,VIRGIN MOJITO 8€,,8.0,menu,Frida,,Milano,45.4887512,9.187111,direct_website,high,https://www.fridaisola.it/documents/menu-sera-frida.pdf,2026-05-31T10:32:18Z
mojito,Mojito,Mojito,Long Drinks,8.0,menu,Los Locos,Via Novara 196 20153 Milano,Milano,45.486303,9.080195,leggimenu,high,https://www.leggimenu.it/menu/loslocosmilano/265711,2026-05-31T09:14:42Z
mojito,Mojito,MOJITO,,8.0,menu,Chiosco Milano 3,"Via Bassano Porrone, 8, 20121 Milano MI, Italia",Milano,45.466125,9.186576,leggimenu,high,https://www.leggimenu.it/menu/chioscomilano3/186090,2026-05-31T09:14:42Z
mojito,Mojito,MOJITO,PESTATI E COCKTAIL ANALCOLICI,8.0,menu,castrenze de vincenzi - Milano,Via Ezio Biondi 20154 Milano,Milano,45.487418,9.160906,leggimenu,high,https://www.leggimenu.it/menu/75q49daq7dp2/93984,2026-05-31T09:14:42Z
mojito,Mojito,Mojito,,8.0,menu,Bar Il Capitano MilANO,"Via Ascanio Sforza 31, 20136, Milano",Milano,45.4492043,9.1776156,leggimenu,high,https://www.leggimenu.it/menu/capitanomilano/210347,2026-06-01T10:25:38Z
mojito,Mojito,Mojito,Cocktails,8.0,menu,corner pizza & co,"via cavalcanti 2, 20127, milano",Milano,45.49164,9.21317,leggimenu,high,https://www.leggimenu.it/menu/corner/53490,2026-06-01T10:25:38Z
mojito,Mojito,MOJITO,COCKTAIL,8.0,menu,WHY NOT?,"Via Elio Adriano 94, 20128, Lombardia",Milano,45.5167178,9.2444684,leggimenu,high,https://www.leggimenu.it/menu/why-not/251400,2026-06-01T10:25:38Z
mojito,Mojito,mojito,Margarita,8.0,menu,"Mulberry st, San Donato",Via Alfonsine 40 a San Donato Milanese,Milano,45.4008,9.2669,menudigitale,high,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,2026-05-31T09:40:52Z
mojito,Mojito,Mojito,Menu,8.0,menu,Tatanka,Via CAMBIASI POMPEO 14/3,Milano,45.489744,9.231975,web_extract,high,https://www.tatankamilano.eu/cocktail,2026-05-31T16:45:42.791847+00:00
mojito,Mojito,MOJITO,Tuo Asporto Hours,8.0,menu,Rapsody,Via Gaetano Salvemini 7,Milano,45.418814,9.259658,web_extract,high,https://rapsodymilano.it/wp-content/uploads/2025/11/Menu-Drink-Rapsody-2025.pdf,2026-05-31T19:03:58.101062+00:00
mojito,Mojito,Tropical mojito,Menu,8.5,menu,Tatanka,Via CAMBIASI POMPEO 14/3,Milano,45.489744,9.231975,web_extract,high,https://www.tatankamilano.eu/cocktail,2026-05-31T16:45:42.791847+00:00
mojito,Mojito,MOJITO 9€,,9.0,menu,Frida,,Milano,45.4887512,9.187111,direct_website,high,https://www.fridaisola.it/documents/menu-sera-frida.pdf,2026-05-31T10:32:18Z
mojito,Mojito,Mojito,I COCKTAILS FOREVER AND EVER (12),9.0,menu,Woodstock,Via Lodovico il Moro 3,Milano,45.4474586,9.1553746,other,high,https://www.qodeup.com/woodstock,2026-05-31T13:16:11Z
mojito,Mojito,VIRGIN MOJITO — REGULAR,,9.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/131026,2026-05-31T09:14:42Z
mojito,Mojito,vIRGIN MOJITO,Menu,9.0,menu,Piccolo Bar,Via Venti Settembre 93,Milano,45.532707,9.22493,web_extract,high,https://www.piccolocaferestaurant.it/drink,2026-05-31T19:03:58.101062+00:00
mojito,Mojito,Mojito,Menu,9.0,menu,Boom,,Milano,45.463156,9.224481,web_extract,high,https://boom-milano.com/menu-drink,2026-05-31T19:03:58.101062+00:00
mojito,Mojito,Mojito,CLASSICI IBA,10.0,menu,Barbisa 1920,Via Lodovico Muratori 11 20135.0,Milano,45.4521021,9.2054417,direct_website,high,https://cdn.website.dish.co/media/aa/f6/9468376/BARBISA-APERITIVO.pdf,2026-05-31T10:14:27Z
mojito,Mojito,"€10,00 Evergreen MOJITO &#8211",,10.0,menu,Lucaeandreabar,,Milano,45.4642,9.1900,direct_website,medium,https://www.lucaeandreabar.it/drink/,2026-05-31T11:43:07Z
mojito,Mojito,BLACK MOJITO — REGULAR,,10.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/131032,2026-05-31T09:14:42Z
mojito,Mojito,Mojito,Moscow/London Mule,10.0,menu,Corner,"Via Guido Cavalcanti, 2, 20125 Milano MI, Italia",Milano,45.4827,9.1862,menudigitale,high,https://www.menudigitale.io/smhum,2026-05-31T09:40:52Z
mojito,Mojito,MOJITO,Hugo,10.0,menu,Piasù,Via ALBERTO DA GIUSSANO 1,Milano,45.467253,9.164781,web_extract,high,https://www.piasu.it/wp-content/uploads/2024/03/menu-drink.pdf,2026-05-31T16:45:42.791847+00:00
mojito,Mojito,Pichichi mojito,I DRINK DEL BARMAN (5),11.0,menu,Woodstock,Via Lodovico il Moro 3,Milano,45.4474586,9.1553746,other,high,https://www.qodeup.com/woodstock,2026-05-31T13:16:11Z
mojito,Mojito,VIRGIN MOJITO — MAXI,,12.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/131026,2026-05-31T09:14:42Z
mojito,Mojito,mojito,Menu,12.0,menu,Piccolo Bar,Via Venti Settembre 93,Milano,45.532707,9.22493,web_extract,high,https://www.piccolocaferestaurant.it/drink,2026-05-31T19:03:58.101062+00:00
mojito,Mojito,BLACK MOJITO — MAXI,,13.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/131032,2026-05-31T09:14:42Z
mojito,Mojito,MOJITO CHAMPAGNE,Wine&Champagne Cocktails,14.0,menu,Cinc Food & Drinks,VIA FORMENTINI MARCO 7,Milano,45.471762,9.186021,web_extract,high,https://www.cincbrera.it/wp-content/uploads/2025/03/CINC_menu-salone-cocktail-list.beverage-2024.pdf.pdf,2026-05-31T16:45:42.791847+00:00
mojito,Mojito,VIRGIN MOJITO — REGULAR,,15.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/130996,2026-05-31T09:14:42Z
mojito,Mojito,"Mojito (rum bianco, soda, lime, zucchero, menta fresca) €  16,00",,16.0,menu,La Corte di Montenapoleone,,Milano,45.4642,9.1900,direct_website,high,https://irp.cdn-website.com/45bdec79/files/uploaded/IlSalumaio_MenuBar_lug25.pdf,2026-05-31T10:41:45Z
mojito,Mojito,BLACK MOJITO — REGULAR,,16.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/131002,2026-05-31T09:14:42Z
mojito,Mojito,VIRGIN MOJITO — MAXI,,18.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/130996,2026-05-31T09:14:42Z
mojito,Mojito,BLACK MOJITO — MAXI,,19.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/131002,2026-05-31T09:14:42Z
moscow_mule,Moscow Mule,MOSCOW MULE,APERITIVI PRE DINNER,5.0,menu,EMPORIUM SMOKE & COFFEE,"Viale Monte Grappa, 2, Milano, MI, Italia",Milano,45.4806915,9.1920596,mycia,high,https://www.mycia.it/menu/milano/emporium-smoke-coffee-vRAbej46x,2026-05-30T17:23:38.949456+00:00
moscow_mule,Moscow Mule,Moscow Mule,COCKTAILS,6.0,menu,Caffè Inn International Bistrot,,Milano,45.4642,9.1900,eatbu,high,https://cdn.website.dish.co/media/62/a9/7606882/Menu-Aperitivo.pdf,2026-05-31T10:31:16Z
moscow_mule,Moscow Mule,MOSCOW MULE — REGULAR,,7.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/248279,2026-05-31T09:14:42Z
moscow_mule,Moscow Mule,Moscow Mule,,7.0,menu,Vinyl Cafè,"Via Montello 165, 20831, Seregno",Milano,45.6504215,9.2304806,leggimenu,high,https://www.leggimenu.it/menu/vinyl/154828,2026-06-01T10:25:38Z
moscow_mule,Moscow Mule,MOSCOW MULE,Menu,7.5,menu,Rhop,Corso Europa 142,Milano,45.5282176,9.0466645,direct_website,high,https://www.rhop.it/menu/,2026-05-30T20:54:09.877713+00:00
moscow_mule,Moscow Mule,Moscow Mule,,8.0,menu,Bar Golf Milano,"Via Galvani 21, 20135, Milano",Milano,45.487402,9.197346,leggimenu,high,https://www.leggimenu.it/menu/bargolfmilano,2026-06-01T19:13:54Z
moscow_mule,Moscow Mule,Moscow Mule,Long Drinks,8.0,menu,Los Locos,Via Novara 196 20153 Milano,Milano,45.486303,9.080195,leggimenu,high,https://www.leggimenu.it/menu/loslocosmilano/265711,2026-05-31T09:14:42Z
moscow_mule,Moscow Mule,MOSCOW MULE,,8.0,menu,Chiosco Milano 3,"Via Bassano Porrone, 8, 20121 Milano MI, Italia",Milano,45.466125,9.186576,leggimenu,high,https://www.leggimenu.it/menu/chioscomilano3/186069,2026-05-31T09:14:42Z
moscow_mule,Moscow Mule,MOSCOW MULE,I Grandi Classici,8.0,menu,L'APERITIVO,"Via Santa Tecla, 5, Milano, MI, Italia",Milano,45.462766,9.193529,leggimenu,high,https://www.leggimenu.it/menu/laperitivomenu/13952,2026-05-31T09:14:42Z
moscow_mule,Moscow Mule,MOSCOW MULE,COCKTAIL,8.0,menu,castrenze de vincenzi - Milano,Via Ezio Biondi 20154 Milano,Milano,45.487418,9.160906,leggimenu,high,https://www.leggimenu.it/menu/75q49daq7dp2/71363,2026-05-31T09:14:42Z
moscow_mule,Moscow Mule,MOSCOW MULE,COCKTAIL,8.0,menu,WHY NOT?,"Via Elio Adriano 94, 20128, Lombardia",Milano,45.5167178,9.2444684,leggimenu,high,https://www.leggimenu.it/menu/why-not/251400,2026-06-01T10:25:38Z
moscow_mule,Moscow Mule,Moscow mule,Cuba libre,8.0,menu,"Mulberry st, San Donato",Via Alfonsine 40 a San Donato Milanese,Milano,45.4008,9.2669,menudigitale,high,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,2026-05-31T09:40:52Z
moscow_mule,Moscow Mule,Moscow mule,Menu,8.0,menu,Tatanka,Via CAMBIASI POMPEO 14/3,Milano,45.489744,9.231975,web_extract,high,https://www.tatankamilano.eu/cocktail,2026-05-31T16:45:42.791847+00:00
moscow_mule,Moscow Mule,Moscow Mule,Menu,8.0,menu,Boom,,Milano,45.463156,9.224481,web_extract,high,https://boom-milano.com/menu-drink,2026-05-31T19:03:58.101062+00:00
moscow_mule,Moscow Mule,"Moscow Mule  € 8,50",Menu,8.5,menu,Vanilla,VIALE CERTOSA 37,Milano,45.490113,9.150957,web_extract,high,http://www.vanillabakery.it/menu/,2026-05-31T16:45:42.791847+00:00
moscow_mule,Moscow Mule,MOSCOW MULE 9€,,9.0,menu,Frida,,Milano,45.4887512,9.187111,direct_website,high,https://www.fridaisola.it/documents/menu-sera-frida.pdf,2026-05-31T10:32:18Z
moscow_mule,Moscow Mule,"0 — sambuco, gin (anche analcolico), lime, soda', price: '9€' }, { name: 'Basil ",,9.0,menu,Floraetlabora,,Milano,45.4642,9.1900,direct_website,medium,https://www.floraetlabora.it/,2026-05-31T11:43:07Z
moscow_mule,Moscow Mule,MOSCOW MULE / 9,COCKTAILS & CO.,9.0,menu,The Growler Milano,,Milano,45.4642,9.1900,eatbu,high,https://cdn.website.dish.co/media/29/4f/8728478/THE-MENU.pdf,2026-05-31T10:29:09Z
moscow_mule,Moscow Mule,Moscow mule,I COCKTAILS FOREVER AND EVER (12),9.0,menu,Woodstock,Via Lodovico il Moro 3,Milano,45.4474586,9.1553746,other,high,https://www.qodeup.com/woodstock,2026-05-31T13:16:11Z
