source,venue_name,address,city,latitude,longitude,venue_type,target_classification,phone,website,opening_hours,nil_quartiere,all_names,osm_amenity
agent7_pietro,Aroma Napoletano Casa Aroma,Via Traù 2,Milano,45.489914,9.189854,cafe,TARGET,,https://aromanapoletanomilano.com/,Mo-Sa 07:00-18:30; Su 08:00-18:30,,Aroma Napoletano | Aroma Napoletano Casa Aroma,
agent7_pietro,Art Factory,"Viale Andrea Doria 17, 20124, Milano",Milano,45.485667,9.210702,cafe,TARGET,+39 02 6694578,http://www.hc-artfactory.it/,Mo-Su 07:00-20:00,,Art Factory,
agent7_pietro,Art Rock Cafè,,Milano,45.448939,9.202317,cafe,TARGET,,https://artrockcafe.eatbu.com/,Mo-Su 07:00-20:00,,Art Rock Cafè,
agent7_pietro,Artista Cafe,"Via SOPERGA 65, 20127, Milano",Milano,45.491287,9.212856,cafe,TARGET,,,Mo-Su 07:00-20:00,LORETO - CASORETTO - NOLO,Artista Cafe,
agent7_pietro,Astesani41,Via Alessandro Astesani 41,Milano,45.519872,9.169532,cafe,TARGET,,,Mo-Su 07:00-20:00,,Astesani41,
agent7_pietro,Astoria,"Via BRA' 2, 20132, Milano",Milano,45.50257,9.24725,cafe,TARGET,,,Mo-Su 07:00-20:00,CIMIANO - ROTTOLE - Q.RE FELTRE,Astoria,
agent7_pietro,Astro Bar - Tabacchi,"Via LORENTEGGIO 137, 20146, Milano",Milano,45.451377,9.141445,cafe,AMBIGUOUS_TO_REVIEW,+39024238881,,Mo-Su 07:00-20:00,GIAMBELLINO,Astro Bar - Tabacchi,
agent7_pietro,Atelier Cafe,"Via ALBRICCI ALBERICO 2, 20122, Milano",Milano,45.460878,9.189031,cafe,TARGET,,,Mo-Su 07:00-20:00,DUOMO,Atelier Cafe,
agent7_pietro,Ateneo Café,,Milano,45.460571,9.193793,cafe,TARGET,,,Mo-Su 07:00-20:00,,Ateneo Café,
agent7_pietro,Atipico caffè,"Via CORRENTI CESARE 1, 20123, Milano",Milano,45.460003,9.18096,cafe,AMBIGUOUS_TO_REVIEW,+39 02 39526536,,Mo-Su 07:00-20:00,DUOMO,Atipico caffè,
agent7_pietro,Auditorium caffe,"Via CONCHETTA 2, 20136, Milano",Milano,45.446936,9.179314,cafe,TARGET,,,Mo-Su 07:00-20:00,PORTA TICINESE - CONCA DEL NAVIGLIO,Auditorium caffe,
agent7_pietro,Aurora,"Via ANFOSSI AUGUSTO 9, 20135, Milano",Milano,45.460358,9.209516,cafe,TARGET,,,Mo-Su 07:00-20:00,XXII MARZO,Aurora,
agent7_pietro,Avana,,Milano,45.505728,9.197657,cafe,TARGET,,,Mo-Su 07:00-20:00,,Avana,
agent7_pietro,Avenue Cafe,"Viale FAMAGOSTA 42, 20142, Milano",Milano,45.437049,9.162003,cafe,TARGET,,,Mo-Su 07:00-20:00,BARONA,Avenue Cafe,
agent7_pietro,Awtar cafè,"Via Palmanova, 20132, Milano",Milano,45.496692,9.236247,cafe,TARGET,+39 327 4069138,,Mo-Su 07:00-20:00,,Awtar cafè,
agent7_pietro,Axel,"Via Fratelli Fraschini 6, 20142, Milano",Milano,45.418593,9.177933,cafe,TARGET,,,Mo-Su 07:00-20:00,,Axel,
agent7_pietro,B Locale,"Via ALBERTINI ALFREDO 4, 20154, Milano",Milano,45.480558,9.17182,cafe,TARGET,,,Mo-Su 07:00-20:00,SARPI,B Locale,
agent7_pietro,B-Time Cafe,"Via SALIERI ANTONIO 1, 20131, Milano",Milano,45.485599,9.234928,cafe,TARGET,,,Mo-Su 07:00-20:00,CITTA' STUDI,B-Time Cafe,
agent7_pietro,B21,"Via Cesare Battisti 23, 20122, Milano",Milano,45.462748,9.200828,cafe,TARGET,,,Mo-Su 07:00-20:00,,B21,
agent7_pietro,Babitonga Cafè,Viale PASUBIO 8N09,Milano,45.481482,9.184522,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Fr 08:00-23:00; Sa 10:00-23:00; Su 10:00-21:00,,Babitonga Cafè,
agent7_pietro,Backi Bar Caffetteria,"Via CENISIO 54, 20154, Milano",Milano,45.487896,9.162638,cafe,TARGET,,,Mo-Su 07:00-20:00,GHISOLFA,Backi Bar Caffetteria,
agent7_pietro,Baja Lounge Cafe,"Via MAROSTICA 44, 20146, Milano",Milano,45.461317,9.14162,cafe,TARGET,,,Mo-Su 07:00-20:00,BANDE NERE,Baja Lounge Cafe,
agent7_pietro,Baltic bar,"Via Gorani, 5, 20123, Milano",Milano,45.464519,9.181275,cafe,TARGET,,,Mo-Su 07:00-20:00,DUOMO,Baltic bar | Balticbar,
agent7_pietro,Baobar,"Via EUSTACHI BARTOLOMEO 24, 20129, Milano",Milano,45.476144,9.214861,cafe,TARGET,,,Mo-Su 07:00-20:00,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,Baobar,
agent7_pietro,Bar 157,"Via LORENTEGGIO 155, 20146, Milano",Milano,45.450467,9.138664,cafe,TARGET,,,Mo-Su 07:00-20:00,GIAMBELLINO,Bar 157,
agent7_pietro,Bar 1970,"Via SOPERGA 52, 20127, Milano",Milano,45.491023,9.212902,cafe,TARGET,,,Mo-Su 07:00-20:00,LORETO - CASORETTO - NOLO,Bar 1970,
agent7_pietro,Bar 2,"Via RIPAMONTI GIUSEPPE 7, 20136, Milano",Milano,45.450664,9.197059,cafe,TARGET,,,Mo-Su 07:00-20:00,PTA ROMANA,Bar 2,
agent7_pietro,Bar 2 Ruote,"Via BIELLA 20, 20143, Milano",Milano,45.43915,9.155249,cafe,TARGET,,,Mo-Su 07:00-20:00,MONCUCCO - SAN CRISTOFORO,Bar 2 Ruote,
agent7_pietro,Bar 30 E Lode,"Via D'OVIDIO FRANCESCO 8, 20131, Milano",Milano,45.480691,9.225193,cafe,TARGET,+393389964167,,Mo-Sa 06:00-21:00,CITTA' STUDI,Bar 30 E Lode,
agent7_pietro,Bar 4 Strade,"Via RUCELLAI BERNARDO 50, 20126, Milano",Milano,45.511203,9.215277,cafe,TARGET,,,Mo-Su 07:00-20:00,GORLA - PRECOTTO,Bar 4 Strade,
agent7_pietro,Bar 999,"Via MEDA GIUSEPPE 18, 20136, Milano",Milano,45.444208,9.178981,cafe,TARGET,,,Mo-Su 07:00-20:00,PORTA TICINESE - CONCA DEL NAVIGLIO,Bar 999,
agent7_pietro,Bar Abreu,"Via ANSELMO DA BAGGIO 63, 20153, Milano",Milano,45.46384,9.087135,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA,Bar Abreu,
agent7_pietro,Bar Abruzzi,,Milano,45.479668,9.217371,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Abruzzi,
agent7_pietro,Bar Addis Abeba,,Milano,45.476966,9.204481,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Addis Abeba,
agent7_pietro,Bar Affori,"Via ASTESANI ALESSANDRO 16, 20161, Milano",Milano,45.517281,9.171341,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Sa 07:30-20:00,AFFORI,Bar Affori,
agent7_pietro,Bar al 57,"Viale PAPINIANO 59, 20123, Milano",Milano,45.456708,9.172544,cafe,AMBIGUOUS_TO_REVIEW,+390258114908,,Mo-Su 07:00-20:00,MAGENTA - S. VITTORE,Bar al 57,
agent7_pietro,Bar Al 78,,Milano,45.457586,9.21616,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Al 78,
agent7_pietro,Bar Al Brivido,"Via FORZE ARMATE (DELLE) 70, 20147, Milano",Milano,45.463133,9.129158,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,BANDE NERE,Bar Al Brivido,
agent7_pietro,Bar al Chiossetto,"Piazza PIETRO IN GESSATE (SAN) 2, 20122, Milano",Milano,45.463051,9.201101,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,GUASTALLA,Bar al Chiossetto,
agent7_pietro,Bar al posto giusto,,Milano,45.475711,9.221146,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar al posto giusto,
agent7_pietro,Bar Alba,"Piazza CINQUE GIORNATE 6, 20129, Milano",Milano,45.461723,9.207226,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,GUASTALLA,Bar Alba,
agent7_pietro,Bar Alessandro,"Via MURAT GIOACCHINO 65, 20159, Milano",Milano,45.501099,9.189936,cafe,TARGET,,,Mo-Su 07:00-20:00,MACIACHINI - MAGGIOLINA,Bar Alessandro,
agent7_pietro,Bar Alfa,"Viale Andrea Doria 14, 20124, Milano",Milano,45.485006,9.209195,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Alfa,
agent7_pietro,Bar All'Angolo,"Viale GRAN SASSO 27, 20131, Milano",Milano,45.48206,9.220882,cafe,AMBIGUOUS_TO_REVIEW,+39 02 4548 8808,,"Tu-Th 07:30-21:00; Fr,Sa 07:30-22:00; Su 08:00-21:00; Mo off",BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,Bar All'Angolo,
agent7_pietro,Bar Alzaia NAVIGLIO PAVESE 20,"Alzaia NAVIGLIO PAVESE 20, 20143, Milano",Milano,45.449577,9.176477,cafe,TARGET,,,Mo-Su 07:00-20:00,PORTA TICINESE - CONCHETTA,Bar Alzaia NAVIGLIO PAVESE 20,
agent7_pietro,Bar Alzaia NAVIGLIO PAVESE 260,"Alzaia NAVIGLIO PAVESE 260, 20142, Milano",Milano,45.425556,9.168674,cafe,TARGET,,,Mo-Su 07:00-20:00,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,Bar Alzaia NAVIGLIO PAVESE 260,
agent7_pietro,Bar Alzaia NAVIGLIO PAVESE 50,"Alzaia NAVIGLIO PAVESE 50, 20143, Milano",Milano,45.44613,9.176432,cafe,TARGET,,,Mo-Su 07:00-20:00,PORTA TICINESE - CONCHETTA,Bar Alzaia NAVIGLIO PAVESE 50,
agent7_pietro,Bar Amici,"Viale Monza, 20126, Milano",Milano,45.509075,9.223303,cafe,TARGET,,,Mo-Su 06:00-24:00,,Bar Amici,
agent7_pietro,Bar Anny,"Via Aristide De Togni 15, 20123, Milano",Milano,45.463936,9.173112,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Anny,
agent7_pietro,Bar Arcobaleno,"Via privata Don Bartolomeo Grazioli 2, 20161, Milano",Milano,45.510245,9.176083,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 06:00-02:00,AFFORI,Bar Arcobaleno,
agent7_pietro,Bar Arcobaleno,"Viale ABRUZZI 87, 20131, Milano",Milano,45.484341,9.216711,cafe,TARGET,,,Mo-Su 07:00-20:00,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,Bar Arcobaleno,
agent7_pietro,Bar Arcobaleno,"Via PORDENONE 1, 20132, Milano",Milano,45.490174,9.234152,cafe,TARGET,,,Mo-Su 07:00-20:00,CIMIANO - ROTTOLE - Q.RE FELTRE,Bar Arcobaleno,
agent7_pietro,Bar Arcobaleno,"Via Padova, 20132, Milano",Milano,45.50766,9.244993,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Arcobaleno,
agent7_pietro,Bar Arcobaleno,,Milano,45.446767,9.165255,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Arcobaleno,
agent7_pietro,Bar argento,"Via COPERNICO NICCOLO' 51, 20125, Milano",Milano,45.490591,9.204016,cafe,TARGET,,,Mo-Su 07:00-20:00,STAZIONE CENTRALE - PONTE SEVESO,Bar argento,
agent7_pietro,Bar Arici,"Via Padova 205, 20127, Milano",Milano,45.503705,9.239766,cafe,TARGET,+39 02 27207031,,Mo-Su 07:00-20:00,,Bar Arici,
agent7_pietro,Bar Armony,"Via Fratelli Induno 28, 20154, Milano",Milano,45.487357,9.168801,cafe,TARGET,+3902314346,,Mo-Su 07:00-20:00,SARPI,Bar Armony,
agent7_pietro,Bar Art,,Milano,45.455013,9.223662,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Art,
agent7_pietro,Bar Articoli,"Via GALLARATE 211, 20151, Milano",Milano,45.499624,9.124929,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,MAGGIORE - MUSOCCO - CERTOSA,Bar Articoli,
agent7_pietro,Bar Aspass,"Via ADIGE 3, 20135, Milano",Milano,45.44891,9.205925,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,PTA ROMANA,Bar Aspass,
agent7_pietro,Bar Atai,,Milano,45.505431,9.242935,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Atai,
agent7_pietro,Bar Atlantic,"Via FAUCHE' GIOVANNI BATTISTA 15, 20154, Milano",Milano,45.485642,9.164246,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,SARPI,Bar Atlantic,
agent7_pietro,Bar Atlantic,,Milano,45.444472,9.163046,cafe,TARGET,,,Mo-Sa 07:30-20:30; Su 08:00-20:00,,Bar Atlantic,
agent7_pietro,Bar atlantic,,Milano,45.492355,9.269256,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar atlantic,
agent7_pietro,Bar Atlantic,"Viale Luigi Sturzo 13, Milano",Milano,45.482919,9.189639,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Atlantic,
agent7_pietro,Bar Atlantic,,Milano,45.443113,9.197165,cafe,TARGET,,,Mo-Sa 07:30-20:00; Su 08:30-18:00,,Bar Atlantic,
agent7_pietro,Bar Atlantic,,Milano,45.436978,9.167384,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Atlantic,
agent7_pietro,Bar Atlantic,"Viale Giovanni Suzzani 221, 20162, Milano",Milano,45.518365,9.203689,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Atlantic,
agent7_pietro,Bar Augusto,"Via TEGLIO 2, 20158, Milano",Milano,45.49544,9.176319,cafe,TARGET,,,Mo-Su 07:00-20:00,FARINI,Bar Augusto,
agent7_pietro,Bar Azzurra,"Via Carlo Farini 55, 20159, Milano",Milano,45.492256,9.184189,cafe,TARGET,,,Mo-Su 07:30-24:00,,Bar Azzurra,
agent7_pietro,Bar Azzurra,,Milano,45.491106,9.20556,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Azzurra,
agent7_pietro,Bar Baffo,"Via MILLELIRE DOMENICO 18, 20147, Milano",Milano,45.466327,9.128266,cafe,TARGET,,,Mo-Su 07:00-20:00,BANDE NERE,Bar Baffo,
agent7_pietro,Bar Bah,"Via Luigi Porro Lambertenghi, 20159, Milano",Milano,45.489007,9.187223,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Bah,
agent7_pietro,Bar Baldassarre,"Via BOSCOVICH RUGGERO 22, 20124, Milano",Milano,45.481863,9.203648,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-01:30,STAZIONE CENTRALE - PONTE SEVESO,Bar Baldassarre,
agent7_pietro,Bar Banana Mama,"Via Raffaello Bertieri 2, 20146, Milano",Milano,45.455072,9.148354,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Banana Mama,
agent7_pietro,Bar Barbara,"Piazzale BAIAMONTI ANTONIO 1, 20154, Milano",Milano,45.482137,9.181249,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,SARPI,Bar Barbara,
agent7_pietro,Bar Belfanti,"Piazza BELFANTI SERAFINO 2, 20143, Milano",Milano,45.444046,9.173194,cafe,TARGET,,,Mo-Su 07:00-20:00,PORTA TICINESE - CONCHETTA,Bar Belfanti,
agent7_pietro,Bar Bellini,"Via San Giovanni Battista de la Salle, 20132, Milano",Milano,45.503117,9.241208,cafe,TARGET,+39 02 26308296,,Mo-Su 07:00-20:00,PADOVA - TURRO - CRESCENZAGO,Bar Bellini,
agent7_pietro,Bar Beltrade,,Milano,45.463039,9.186681,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Beltrade,
agent7_pietro,Bar Biancamano,"Piazzale BIANCAMANO 1, 20154, Milano",Milano,45.478391,9.18058,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,SARPI,Bar Biancamano,
agent7_pietro,Bar Biella,"Via Biella 26, 20143, Milano",Milano,45.438313,9.155012,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Biella,
agent7_pietro,Bar Bijoux,"Viale Monza, Milano",Milano,45.49555,9.219749,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Bijoux,
agent7_pietro,Bar Bilancia,Via Dario Niccodemi 6,Milano,45.494328,9.146319,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Bilancia,
agent7_pietro,Bar Bocconi,VIALE BLIGNY 26,Milano,45.450786,9.190717,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,,Bar Bocconi,
agent7_pietro,Bar Bodio,"Viale BODIO LUIGI 16, 20158, Milano",Milano,45.497376,9.168814,cafe,TARGET,+39 02 39310790,,Mo-Su 07:00-20:00,BOVISA,Bar Bodio,
agent7_pietro,Bar Bollicine,"Via DE MARCHI EMILIO 45, 20125, Milano",Milano,45.501916,9.210306,cafe,TARGET,,,Mo-Su 07:00-20:00,GRECO - SEGNANO,Bar Bollicine,
agent7_pietro,Bar Bonfadini,"Via BONFADINI ROMUALDO 101, 20138, Milano",Milano,45.444811,9.246347,cafe,TARGET,,,Mo-Su 07:00-20:00,TALIEDO - MORSENCHIO - Q.RE FORLANINI,Bar Bonfadini,
agent7_pietro,Bar Boschetti,"Via GRASSI GIOVANNI BATTISTA 1, 20157, Milano",Milano,45.51224,9.127441,cafe,TARGET,,,Mo-Su 07:00-20:00,QUARTO OGGIARO - VIALBA - MUSOCCO,Bar Boschetti,
agent7_pietro,Bar Bottini,"Via VALVASSORI PERONI CARLO 86, 20133, Milano",Milano,45.484049,9.236731,cafe,TARGET,,,Mo-Su 07:00-20:00,CITTA' STUDI,Bar Bottini,
agent7_pietro,Bar Brambilla,"Via PARINI GIUSEPPE 15, 20121, Milano",Milano,45.477705,9.192295,cafe,TARGET,,,Mo-Su 07:00-20:00,BRERA,Bar Brambilla,
agent7_pietro,Bar Brera,"Via BRERA 23, 20121, Milano",Milano,45.472297,9.187434,cafe,AMBIGUOUS_TO_REVIEW,+39 02 877091,,Mo-Su 07:00-20:00,BRERA,Bar Brera,
agent7_pietro,Bar Brianza,"Viale BRIANZA 6, 20127, Milano",Milano,45.486702,9.215319,cafe,TARGET,,,Mo-Su 07:00-20:00,LORETO - CASORETTO - NOLO,Bar Brianza,
agent7_pietro,Bar Britannia,"Via PORPORA NICOLA ANTONIO 12, 20131, Milano",Milano,45.485896,9.218656,cafe,TARGET,,,Mo-Su 07:00-20:00,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,Bar Britannia,
agent7_pietro,Bar Caffe,"Via CHIASSERINI DANTE 14, 20157, Milano",Milano,45.512561,9.15786,cafe,TARGET,,,Mo-Su 07:00-20:00,BOVISASCA,Bar Caffe,
agent7_pietro,Bar Caffetteria Club Davide,"Via DE SANCTIS FRANCESCO 47, 20141, Milano",Milano,45.43612,9.181217,cafe,TARGET,,,Mo-Su 07:00-20:00,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,Bar Caffetteria Club Davide,
agent7_pietro,Bar Caffetteria Mini Market,"Via Lodovico il Moro 135, 20142, Milano",Milano,45.442259,9.133559,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Caffetteria Mini Market,
agent7_pietro,Bar Caffé Ottolina,"Via PONTE NUOVO 5, 20128, Milano",Milano,45.505656,9.237401,cafe,TARGET,,,Mo-Su 07:00-20:00,GORLA - PRECOTTO,Bar Caffé Ottolina,
agent7_pietro,Bar California,"Via California 9, 20144, Milano",Milano,45.458536,9.160918,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar California,
agent7_pietro,Bar Calipso,"Via BIANCHI MOSE' 2, 20149, Milano",Milano,45.470651,9.151464,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,DE ANGELI - MONTE ROSA,Bar Calipso,
agent7_pietro,Bar Capolinea 2,"Via IMPASTATO GIUSEPPE 20M01, 20138, Milano",Milano,45.429216,9.256429,cafe,TARGET,,,Mo-Su 07:00-20:00,TRIULZO SUPERIORE,Bar Capolinea 2,
agent7_pietro,Bar Capricci,,Milano,45.489983,9.233486,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Capricci,
agent7_pietro,Bar Capriccio,"Via Costantino Baroni 11, 20142, Milano",Milano,45.411403,9.172272,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Capriccio,
agent7_pietro,Bar Capriccio,,Milano,45.440973,9.212965,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Capriccio,
agent7_pietro,Bar Caraibi,"Via PADOVA 213, 20127, Milano",Milano,45.504197,9.240392,cafe,TARGET,,,Mo-Su 07:00-20:00,PADOVA - TURRO - CRESCENZAGO,Bar Caraibi,
agent7_pietro,Bar Cascina Gobba,,Milano,45.511254,9.260414,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Cascina Gobba,
agent7_pietro,Bar Casoretto,"Via CASORETTO 9, 20131, Milano",Milano,45.488921,9.22589,cafe,TARGET,,,Mo-Su 07:00-20:00,LORETO - CASORETTO - NOLO,Bar Casoretto,
agent7_pietro,Bar Castelli,"Via CONSOLE MARCELLO 2, 20156, Milano",Milano,45.49915,9.150331,cafe,TARGET,,,Mo-Su 07:00-20:00,VILLAPIZZONE - CAGNOLA - BOLDINASCO,Bar Castelli,
agent7_pietro,Bar Celentano,"Via PICCO MADRE ANNA EUGENIA 8, 20132, Milano",Milano,45.500963,9.240758,cafe,TARGET,+39 327 8547066,,Mo-Su 07:00-20:00,PADOVA - TURRO - CRESCENZAGO,Bar Celentano,
agent7_pietro,Bar Centrale,Piazza San Lorenzo 21,Milano,45.423995,9.061715,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Centrale,
agent7_pietro,Bar Centrale,,Milano,45.535758,9.187477,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Centrale,
agent7_pietro,Bar Chez Yvonne,"Viale SABOTINO 19, 20135, Milano",Milano,45.451067,9.200548,cafe,TARGET,,,Mo-Su 07:00-20:00,PTA ROMANA,Bar Chez Yvonne,
agent7_pietro,Bar Chicco,"Piazzale NEGRELLI LUIGI 4, 20143, Milano",Milano,45.443545,9.139059,cafe,TARGET,,,Mo-Su 07:00-20:00,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO,Bar Chicco,
agent7_pietro,Bar Chicken Ravioli,"Piazza QUATTRO NOVEMBRE 4, 20124, Milano",Milano,45.487128,9.20315,cafe,TARGET,,,Mo-Su 07:00-20:00,STAZIONE CENTRALE - PONTE SEVESO,Bar Chicken Ravioli,
agent7_pietro,Bar Chopin,,Milano,45.425222,9.204545,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Chopin,
agent7_pietro,Bar Chèri,"Via Silvio Pellico 6n01, 20121, Milano",Milano,45.465568,9.189269,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,DUOMO,Bar Chèri,
agent7_pietro,Bar Cialdini,"Via CIALDINI ENRICO 111, 20161, Milano",Milano,45.515252,9.169294,cafe,TARGET,,,Mo-Su 07:00-20:00,AFFORI,Bar Cialdini,
agent7_pietro,Bar Cinque Stelle,"Via Pontaccio 23, 20121, Milano",Milano,45.471848,9.184136,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Cinque Stelle,
agent7_pietro,Bar Cinzia,"Viale TEODORICO 13, 20149, Milano",Milano,45.486078,9.153889,cafe,TARGET,,,Mo-Su 07:00-20:00,PORTELLO,Bar Cinzia,
agent7_pietro,Bar Coffiamo,"Corso PORTA ROMANA (DI) 101, 20122, Milano",Milano,45.454403,9.198526,cafe,TARGET,,,Mo-Su 07:00-20:00,GUASTALLA,Bar Coffiamo,
agent7_pietro,Bar Coffé Mokarabia,"Via Ponte Seveso 36, 20125, Milano",Milano,45.48985,9.205395,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Coffé Mokarabia,
agent7_pietro,Bar Conservatorio,,Milano,45.465682,9.204771,cafe,TARGET,,,Mo-Su 07:00-20:00,,Bar Conservatorio,
agent7_pietro,Bar Corso BUENOS AIRES 49,"Corso BUENOS AIRES 49, 20124, Milano",Milano,45.481221,9.211603,cafe,TARGET,,,Mo-Su 07:00-20:00,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,Bar Corso BUENOS AIRES 49,
agent7_pietro,Bar Corso CONCORDIA 16,"Corso CONCORDIA 16, 20129, Milano",Milano,45.467712,9.209826,cafe,TARGET,,,Mo-Su 07:00-20:00,XXII MARZO,Bar Corso CONCORDIA 16,
agent7_pietro,Bar Corso EUROPA 12,"Corso EUROPA 12, 20122, Milano",Milano,45.464256,9.196632,cafe,TARGET,,,Mo-Su 07:00-20:00,DUOMO,Bar Corso EUROPA 12,
agent7_pietro,Bar Corso EUROPA 18,"Corso EUROPA 18, 20122, Milano",Milano,45.464958,9.197343,cafe,TARGET,,,Mo-Su 07:00-20:00,DUOMO,Bar Corso EUROPA 18,
agent7_pietro,Bar Corso GARIBALDI GIUSEPPE 72/3,"Corso GARIBALDI GIUSEPPE 72/3, 20121, Milano",Milano,45.476262,9.185031,cafe,TARGET,,,Mo-Su 07:00-20:00,BRERA,Bar Corso GARIBALDI GIUSEPPE 72/3,
agent7_pietro,Bar Corso GENOVA 19,"Corso GENOVA 19, 20123, Milano",Milano,45.456882,9.175106,cafe,TARGET,,,Mo-Su 07:00-20:00,PORTA TICINESE - CONCA DEL NAVIGLIO,Bar Corso GENOVA 19 | Bar Corso GENOVA 22,
agent7_pietro,Bar Corso GOTTARDO (SAN) 30,"Corso GOTTARDO (SAN) 30, 20136, Milano",Milano,45.449136,9.179609,cafe,TARGET,,,Mo-Su 07:00-20:00,PORTA TICINESE - CONCA DEL NAVIGLIO,Bar Corso GOTTARDO (SAN) 30,
agent7_pietro,Bar Corso GOTTARDO (SAN) 7,"Corso GOTTARDO (SAN) 7, 20136, Milano",Milano,45.450981,9.180094,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,PORTA TICINESE - CONCA DEL NAVIGLIO,Bar Corso GOTTARDO (SAN) 7,
agent7_pietro,Bar Corso INDIPENDENZA 20,"Corso INDIPENDENZA 20, 20129, Milano",Milano,45.467559,9.215114,cafe,TARGET,,,Mo-Su 07:00-20:00,XXII MARZO,Bar Corso INDIPENDENZA 20,
agent7_pietro,Bar Corso LODI 29,"Corso LODI 29, 20135, Milano",Milano,45.449028,9.207914,cafe,TARGET,,,Mo-Su 07:00-20:00,PTA ROMANA,Bar Corso LODI 29,
agent7_pietro,Bar Corso MAGENTA 59,"Corso MAGENTA 59, 20123, Milano",Milano,45.465633,9.172814,cafe,TARGET,,,Mo-Su 07:00-20:00,MAGENTA - S. VITTORE,Bar Corso MAGENTA 59,
agent7_pietro,Bar Corso PLEBISCITI 7,"Corso PLEBISCITI 7, 20129, Milano",Milano,45.468171,9.218695,cafe,TARGET,,,Mo-Su 07:00-20:00,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,Bar Corso PLEBISCITI 7,
agent7_pietro,Bar Corso PORTA ROMANA (DI) 51,"Corso PORTA ROMANA (DI) 51, 20122, Milano",Milano,45.457068,9.194361,cafe,TARGET,,,Mo-Su 07:00-20:00,GUASTALLA,Bar Corso PORTA ROMANA (DI) 51 | Bar Corso PORTA ROMANA (DI) 55,
