source_platform,source_venue_id,venue_name,venue_url,address,city,province,region,postal_code,latitude,longitude,categories,barber_category,price_tier,rating,rating_count,phone,website,booking_provider,extraction_status,retrieved_at,vertical
fresha,da-zio-ench-robbio-via-vittorio-veneto-w7e5t4ij,Da Zio Ench,https://www.fresha.com/a/da-zio-ench-robbio-via-vittorio-veneto-w7e5t4ij,Via Vittorio Veneto ,Robbio,,Lombardia,,45.290470123291016,8.59225845336914,Barbiere,barber,,,,+39 329 242 1697,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,dagostreet-barber-mombretto-via-giosue-carducci-6-sh844ae7,Dagostreet Barber,https://www.fresha.com/a/dagostreet-barber-mombretto-via-giosue-carducci-6-sh844ae7,Via Giosuè Carducci 6,Mombretto,,Lombardia,,45.42780303955078,9.364355087280273,Barbiere,barber,,,,+39 02 242 1924,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,daiana-beauty-studio-aviano-via-primo-mazzolari-kjzmwd5g,Daiana Beauty Studio,https://www.fresha.com/a/daiana-beauty-studio-aviano-via-primo-mazzolari-kjzmwd5g,Via primo Mazzolari,Aviano ,,Pordenone,,45.9535026550293,12.642459869384766,Unghie,unisex,,5,6,+39 324 824 3033,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,dam-point-sogedim-zona-produttiva-sud-via-mattei-mesero-metropolitan-city-of-milan-via-enrico-mattei-24-vmqo1557,Dam Point - Sogedim,https://www.fresha.com/a/dam-point-sogedim-zona-produttiva-sud-via-mattei-mesero-metropolitan-city-of-milan-via-enrico-mattei-24-vmqo1557,"Via Mattei, Mesero, Metropolitan City of Milan, Via Enrico Mattei 24",Zona Produttiva Sud,,Lombardia,,45.49082946777344,8.857834815979004,Massaggi,unisex,,4.9,29,+39 339 241 8742,,fresha,ok_no_prices,2026-06-02T12:56:20Z,barber
fresha,dame-hair-vibo-valentia-via-cancello-rosso-snzl5ng4,Dame Hair,https://www.fresha.com/a/dame-hair-vibo-valentia-via-cancello-rosso-snzl5ng4,Via Cancello Rosso ,Vibo Valentia,,Calabria,,38.67616653442383,16.09757423400879,Parrucchiere,unisex,,5,4,+39 379 203 0475,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,daniele-bozzarello-parrucchieri-centro-degrade-quattromiglia-via-resistenza-viale-della-resistenza-39-ogme1adp,"Daniele Bozzarello Parrucchieri Centro Degrade""",https://www.fresha.com/a/daniele-bozzarello-parrucchieri-centro-degrade-quattromiglia-via-resistenza-viale-della-resistenza-39-ogme1adp,"Via Resistenza, Viale della Resistenza 39",Quattromiglia,,Calabria,,39.325923919677734,16.23906707763672,Parrucchiere,unisex,,5,156,+39 379 232 1368,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,davio-studios-casale-monferrato-piazza-san-francesco-dassisi-25-syz7dij7,Davio Studios,https://www.fresha.com/a/davio-studios-casale-monferrato-piazza-san-francesco-dassisi-25-syz7dij7,Piazza San Francesco d'Assisi 25,Casale Monferrato,,Piemonte,,45.13446807861328,8.450196266174316,Parrucchiere,unisex,,,,+39 345 394 2021,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,de-beauty-corner-pinerolo-via-francesco-raviolo-qguxgjg7,DE BEAUTY Corner,https://www.fresha.com/a/de-beauty-corner-pinerolo-via-francesco-raviolo-qguxgjg7,Via Francesco Raviolo ,Pinerolo,,Piemonte,,44.87886047363281,7.334889888763428,MedSpa,unisex,,,,+39 351 353 8679,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,denno-barber-aosta-corso-battaglione-aosta-61-u2bmwmwd,Denno Barber,https://www.fresha.com/a/denno-barber-aosta-corso-battaglione-aosta-61-u2bmwmwd,Corso Battaglione Aosta 61,Aosta,,Valle D'aosta,,45.73443603515625,7.311310768127441,Barbiere,barber,,5,37,+39 379 197 3782,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,dermalstudio-di-aliona-temporin-padova-via-umberto-i-52-bafyws1v,DermalStudio di Aliona Temporin,https://www.fresha.com/a/dermalstudio-di-aliona-temporin-padova-via-umberto-i-52-bafyws1v,Via Umberto I 52,Padova,,Veneto,,45.40203094482422,11.875505447387695,Salone di bellezza,unisex,,,,+39 347 123 6480,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,dermohouse-colnago-via-biffi-24-zt739mqq,DERMOHOUSE,https://www.fresha.com/a/dermohouse-colnago-via-biffi-24-zt739mqq,Via Biffi 24,Colnago,,Lombardia,,45.63063049316406,9.46980094909668,Sopracciglia e ciglia,unisex,,5,101,+39 351 788 3936,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,desenzano-greedy-monkey-tattoo-piercing-desenzano-del-garda-desenzano-del-garda-piazza-giacomo-matteotti-21-kfj387g9,Desenzano “GREEDY MONKEY TATTOO” Piercing,https://www.fresha.com/a/desenzano-greedy-monkey-tattoo-piercing-desenzano-del-garda-desenzano-del-garda-piazza-giacomo-matteotti-21-kfj387g9,"Desenzano del Garda, Piazza Giacomo Matteotti 21",Desenzano Del Garda,,Lombardia,,45.469512939453125,10.540971755981445,Tatuaggi e piercing,unisex,,,,+39 347 979 2177,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,devil-crew-barbershop-imola-via-serraglio-52-dbvp1tap,Devil Crew Barbershop,https://www.fresha.com/a/devil-crew-barbershop-imola-via-serraglio-52-dbvp1tap,Via Serraglio 52,Imola,,Emilia-romagna,,44.3672981262207,11.725358963012695,Barbiere,barber,,5,316,+39 327 010 4420,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,dg-parrucchieri-caronno-pertusella-piazza-pertini-piazza-sandro-pertini-103-txg59ltg,DG Parrucchieri,https://www.fresha.com/a/dg-parrucchieri-caronno-pertusella-piazza-pertini-piazza-sandro-pertini-103-txg59ltg,"Piazza Pertini, Piazza Sandro Pertini 103",Caronno Pertusella,,Lombardia,,45.59788131713867,9.056962966918945,Parrucchiere,unisex,,,,+39 331 258 7166,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,dimensione-benessere-terracina-via-marcia-8d-qhg5tw2t,Dimensione benessere,https://www.fresha.com/a/dimensione-benessere-terracina-via-marcia-8d-qhg5tw2t,Via Marcia 8d,Terracina,,Lazio,,41.2998046875,13.240772247314453,Unghie,unisex,,5,51,+39 393 121 6659,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,dnailstop-milano-via-gioacchino-murat-k8udzjn5,dnailstop,https://www.fresha.com/a/dnailstop-milano-via-gioacchino-murat-k8udzjn5,Via Gioacchino Murat,Milano,,Lombardia,,45.49992752075195,9.190634727478027,Unghie,unisex,,,,+39 388 242 0029,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,domus-barber-gregorio-vii-roma-via-francesco-satolli-14-ttnxwlvn,Domus Barber Gregorio VII,https://www.fresha.com/a/domus-barber-gregorio-vii-roma-via-francesco-satolli-14-ttnxwlvn,Via Francesco Satolli 14,Roma,,Lazio,,41.894309997558594,12.43913745880127,Barbiere,barber,,,,+39 392 175 0698,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,doppia-effe-parrucchieri-imperia-via-de-sonnaz-tp15xo7a,Doppia Effe Parrucchieri,https://www.fresha.com/a/doppia-effe-parrucchieri-imperia-via-de-sonnaz-tp15xo7a,Via de Sonnaz,Imperia,,Liguria,,43.888282775878906,8.038687705993652,Parrucchiere,unisex,,,,+39 0183 682135,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,dory-fashionstyle-abbiategrasso-via-dante-alighieri-100-s0cyfugz,Dory fashionstyle,https://www.fresha.com/a/dory-fashionstyle-abbiategrasso-via-dante-alighieri-100-s0cyfugz,Via Dante Alighieri 100,Abbiategrasso,,Lombardia,,45.382694244384766,8.919652938842773,Parrucchiere,unisex,,5,26,+39 377 027 186,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,dott-demetrio-de-stefano-reggio-calabria-vicolo-vitetta-hef23x6z,Dott. Demetrio De Stefano,https://www.fresha.com/a/dott-demetrio-de-stefano-reggio-calabria-vicolo-vitetta-hef23x6z,Vicolo Vitetta,Reggio Calabria,,Calabria,,38.09429931640625,15.641569137573242,Altro,unisex,,5,27,+39 348 887 4918,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,dott-ssa-cecilia-sarti-ceparana-via-genova-24-h9k8fv1s,Dott.ssa Cecilia Sarti,https://www.fresha.com/a/dott-ssa-cecilia-sarti-ceparana-via-genova-24-h9k8fv1s,Via Genova 24,Ceparana,,Liguria,,44.17076110839844,9.8839750289917,Fisioterapia,unisex,,,,+39 351 814 9488,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,double-g-barbershop-selargius-via-daniele-manin-161-zggfb3c0,Double G Barbershop,https://www.fresha.com/a/double-g-barbershop-selargius-via-daniele-manin-161-zggfb3c0,Via Daniele Manin 161,Selargius,,Sardegna,,39.251426696777344,9.165160179138184,Barbiere,barber,,,,+39 352 043 0334,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,due-zero-studio-sovere-via-roma-13-ncent2sz,Due.Zero Studio,https://www.fresha.com/a/due-zero-studio-sovere-via-roma-13-ncent2sz,Via Roma 13,Sovere,,Lombardia,,45.8192253112793,10.024803161621094,Barbiere,barber,,5,176,+39 351 649 4055,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,eclet-formazione-veneto-roncade-via-adriano-olivetti-1-br7b6oz4,Eclet Formazione,https://www.fresha.com/a/eclet-formazione-veneto-roncade-via-adriano-olivetti-1-br7b6oz4,"Roncade, Via Adriano Olivetti 1",Veneto,,Veneto,,45.564430236816406,12.436310768127441,Altro,unisex,,,,+39 0421 221920,,fresha,ok_no_prices,2026-06-02T12:56:20Z,barber
fresha,eden-bronte-via-arcangelo-spedalieri-yg872rus,Eden,https://www.fresha.com/a/eden-bronte-via-arcangelo-spedalieri-yg872rus,Via arcangelo spedalieri ,Bronte,,Sicilia,,37.78746032714844,14.833390235900879,Massaggi,unisex,,,,+39 329 383 5543,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,eden-estetica-latina-via-pio-vi-50-hu66jehc,Eden Estetica,https://www.fresha.com/a/eden-estetica-latina-via-pio-vi-50-hu66jehc,Via Pio VI 50,Latina,,Lazio,,41.465049743652344,12.902006149291992,Salone di bellezza,unisex,,,,+39 349 059 3524,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,eden-wellness-spa-roma-viale-guglielmo-massaia-afaiacxi,Eden Wellness SPA,https://www.fresha.com/a/eden-wellness-spa-roma-viale-guglielmo-massaia-afaiacxi,Viale guglielmo massaia,roma,,roma,,45.61602783203125,9.142681121826172,Unghie,unisex,,,,+39 392 673 2714,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,ejiro-beauty-studio-biella-biella-via-italia-65a-xfxlx8ry,Ejiro Beauty Studio Biella,https://www.fresha.com/a/ejiro-beauty-studio-biella-biella-via-italia-65a-xfxlx8ry,Via Italia 65a,Biella,,Piemonte,,45.569881439208984,8.053601264953613,Salone di bellezza,unisex,,5,185,+39 338 452 6762,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,el-tatuador-studio-mezzolombardo-autonomous-province-of-trento-via-arturo-de-varda-42-erxr14pn,El Tatuador Studio,https://www.fresha.com/a/el-tatuador-studio-mezzolombardo-autonomous-province-of-trento-via-arturo-de-varda-42-erxr14pn,"Autonomous Province of Trento, Via Arturo de Varda 42",Mezzolombardo,,Trentino-alto Adige,,46.21316909790039,11.09334945678711,Tatuaggi e piercing,unisex,,5,2,+39 379 161 2963,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,elbitat-homes-bagnaia-strada-della-falconaia-o4q74nrr,Elbitat homes,https://www.fresha.com/a/elbitat-homes-bagnaia-strada-della-falconaia-o4q74nrr,Strada della Falconaia,Bagnaia,,Toscana,,42.81242370605469,10.367752075195312,Altro,unisex,,5,1,+39 349 870 0567,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,elegance-parrucchieri-pescara-via-nazionale-adriatica-nord-e50s56to,Elegance Parrucchieri,https://www.fresha.com/a/elegance-parrucchieri-pescara-via-nazionale-adriatica-nord-e50s56to,Via Nazionale Adriatica Nord,Pescara,,Italia,,42.49378967285156,14.1781587600708,Parrucchiere,unisex,,5,1,+39 085 471 1508,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,elemento-mens-hair-and-image-capranica-viale-laura-kn6dyf9w,Elemento Men’s Hair and Image,https://www.fresha.com/a/elemento-mens-hair-and-image-capranica-viale-laura-kn6dyf9w,Viale Laura ,Capranica,,Lazio,,42.25651550292969,12.179235458374023,Barbiere,barber,,5,44,+39 320 181 4860,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,elena-nails-parabita-via-dr-luigi-ferrari-via-luigi-ferrari-ptcjyal3,Elena Nails,https://www.fresha.com/a/elena-nails-parabita-via-dr-luigi-ferrari-via-luigi-ferrari-ptcjyal3,"Via Dr. Luigi Ferrari, Via Luigi Ferrari",Parabita,,Puglia,,40.0404167175293,18.12822151184082,Sopracciglia e ciglia,unisex,,,,+39 320 149 1610,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,elenia-beauty-lab-cesate-via-arno-ogl7c0kw,Elenia Beauty Lab,https://www.fresha.com/a/elenia-beauty-lab-cesate-via-arno-ogl7c0kw,Via Arno ,Cesate,,Lombardia,,45.59700393676758,9.073497772216797,Unghie,unisex,,,,+39 352 027 2930,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,elianto-wellness-spa-roma-via-sinuessa-18-umy1iyi5,Elianto Wellness Spa,https://www.fresha.com/a/elianto-wellness-spa-roma-via-sinuessa-18-umy1iyi5,Via Sinuessa 18,Roma,,Lazio,,41.87008285522461,12.505688667297363,Massaggi,unisex,,,,+39 380 467 3235,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,eliene-il-centro-del-tuo-benessere-lagonegro-via-san-pietro-lh1zxt4b,Eliene il centro del tuo benessere,https://www.fresha.com/a/eliene-il-centro-del-tuo-benessere-lagonegro-via-san-pietro-lh1zxt4b,Via San Pietro,Lagonegro,,Basilicata,,40.124473571777344,15.764806747436523,Unghie,unisex,,,,+39 338 383 9520,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,elite-barber-manfredonia-via-della-croce-28-q16yg2gj,Élite Barber,https://www.fresha.com/a/elite-barber-manfredonia-via-della-croce-28-q16yg2gj,Via della Croce 28,Manfredonia,,Puglia,,41.62439727783203,15.907544136047363,Parrucchiere,barber,,,,+39 345 945 9211,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,orea-malia-milano-via-marghera-rxuys5ph,Orea Malia',https://www.fresha.com/a/orea-malia-milano-via-marghera-rxuys5ph,Via Marghera ,Milano,,Lombardia,,45.4672966003418,9.153079986572266,Parrucchiere,unisex,,,,+39 02 469 4976,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,originale-parrucchieri-snc-venezia-via-torino-oveup9f5,Originale Parrucchieri SNC,https://www.fresha.com/a/originale-parrucchieri-snc-venezia-via-torino-oveup9f5,Via Torino,Venezia,,Veneto,,45.482913970947266,12.243453979492188,Parrucchiere,unisex,,4.9,547,+39 041 532 2895,,fresha,ok_no_prices,2026-06-02T12:56:20Z,barber
fresha,orzivecchi-harlem-ink-piercing-lombardia-orzivecchi-via-piave-gg04m8ek,Orzivecchi “HARLEM INK” Piercing,https://www.fresha.com/a/orzivecchi-harlem-ink-piercing-lombardia-orzivecchi-via-piave-gg04m8ek,"Orzivecchi, Via Piave ",Lombardia,,Lombardia,,45.42089080810547,9.966056823730469,Tatuaggi e piercing,unisex,,,,+39 347 979 2177,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,ospitaletto-zkk-ink-piercing-ospitaletto-via-monsignor-girolamo-rizzi-via-monsignor-g-rizzi-4-fsy5dg14,Ospitaletto “ZKK INK” Piercing,https://www.fresha.com/a/ospitaletto-zkk-ink-piercing-ospitaletto-via-monsignor-girolamo-rizzi-via-monsignor-g-rizzi-4-fsy5dg14,"Via Monsignor Girolamo Rizzi, Via Monsignor G. Rizzi 4",Ospitaletto,,Lombardia,,45.55598068237305,10.073822021484375,Tatuaggi e piercing,unisex,,,,+39 347 979 2177,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,ost-pro-legnano-legnano-metropolitan-city-of-milan-via-xxix-maggio-9-eo0noq9p,Ost Pro Legnano,https://www.fresha.com/a/ost-pro-legnano-legnano-metropolitan-city-of-milan-via-xxix-maggio-9-eo0noq9p,"Metropolitan City of Milan, Via XXIX Maggio 9",Legnano,,Lombardia,,45.595436096191406,8.911548614501953,Fisioterapia,unisex,,,,+39 351 858 9784,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,overclass-limena-via-vincenzo-stefano-breda-g3hy7ahq,Overclass,https://www.fresha.com/a/overclass-limena-via-vincenzo-stefano-breda-g3hy7ahq,Via Vincenzo Stefano Breda ,Limena,,Veneto,,45.46267318725586,11.845149993896484,Altro,unisex,,,,+39 350 134 5534,,fresha,ok_no_prices,2026-06-02T12:56:20Z,barber
fresha,ozzimotion-massaggiatore-olistico-e-sportivo-torino-torino-corso-vittorio-emanuele-ii-58-ly7gvuml,OZZIMOTION - Massaggiatore Olistico E Sportivo - Torino,https://www.fresha.com/a/ozzimotion-massaggiatore-olistico-e-sportivo-torino-torino-corso-vittorio-emanuele-ii-58-ly7gvuml,Corso Vittorio Emanuele II 58,Torino,,Piemonte,,45.06327438354492,7.678216457366943,Massaggi,unisex,,5,123,+39 378 062 5257,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,p-c-a-nails-prestige-couture-atelier-gattinara-piazza-italia-1-y3oaj5qm,P.C.A. Nails Prestige Couture Atelier,https://www.fresha.com/a/p-c-a-nails-prestige-couture-atelier-gattinara-piazza-italia-1-y3oaj5qm,Piazza Italia 1,Gattinara,,Piemonte,,45.61448287963867,8.371432304382324,Unghie,unisex,,,,+39 340 460 7281,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,paole-restyle-monterotondo-via-salaria-oe4lguqh,Paole' Restyle,https://www.fresha.com/a/paole-restyle-monterotondo-via-salaria-oe4lguqh,Via Salaria,Monterotondo,,Lazio,,42.153507232666016,12.673836708068848,Parrucchiere,unisex,,,,+39 351 970 9374,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,paradigm-male-image-napoli-napoli-corso-secondigliano-502-bmnyj6em,Paradigm Male Image  - Napoli,https://www.fresha.com/a/paradigm-male-image-napoli-napoli-corso-secondigliano-502-bmnyj6em,Corso Secondigliano 502,Napoli,,Campania,,40.894920349121094,14.259000778198242,Barbiere,barber,,5,512,+39 366 456 7594,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,parma-cc-la-galleria-little-italy-barbershop-parma-la-galleria-via-emilia-est-7b-sw815s45,Parma - cc La Galleria | Little Italy Barbershop,https://www.fresha.com/a/parma-cc-la-galleria-little-italy-barbershop-parma-la-galleria-via-emilia-est-7b-sw815s45,"La Galleria, Via Emilia Est 7B",Parma,,Emilia-Romagna,,44.79920959472656,10.341400146484375,Barbiere,barber,,4.9,3111,+39 0521 131 7365,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,parrucchiera-daniela-perugia-strada-eugubina-247a-wavczx26,PARRUCCHIERA DANIELA,https://www.fresha.com/a/parrucchiera-daniela-perugia-strada-eugubina-247a-wavczx26,Strada Eugubina 247a,Perugia,,Umbria,,43.1185417175293,12.429028511047363,Parrucchiere,unisex,,,,+39 351 916 3737,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,parrucchiera-lazio-via-carlo-casini-306-mikczwtk,Parrucchiera,https://www.fresha.com/a/parrucchiera-lazio-via-carlo-casini-306-mikczwtk,Via Carlo Casini 306,Lazio,,,,41.81318283081055,12.335822105407715,Salone di bellezza,unisex,,,,+39 06 521 8597,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,parrucchieri-estetica-vignola-mare-sardegna-sp5-d6fioiz6,Parrucchieri Estetica Vignola Mare,https://www.fresha.com/a/parrucchieri-estetica-vignola-mare-sardegna-sp5-d6fioiz6,SP5,Sardegna,,,,41.12611389160156,9.062742233276367,Parrucchiere,unisex,,,,+39 340 875 4930,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,passione-ciglia-vicenza-via-veneto-le11eskk,Passione ciglia,https://www.fresha.com/a/passione-ciglia-vicenza-via-veneto-le11eskk,Via Veneto,Vicenza,,Veneto,,40.43891525268555,17.253931045532227,Sopracciglia e ciglia,unisex,,5,23,+39 392 917 7014,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,patrizia-di-vrusa-estetica-avanzata-e-benessere-palermo-via-giacomo-lo-verde-14-dul45oi0,Patrizia Di Vrusa - Estetica Avanzata e Benessere,https://www.fresha.com/a/patrizia-di-vrusa-estetica-avanzata-e-benessere-palermo-via-giacomo-lo-verde-14-dul45oi0,Via Giacomo Lo Verde 14,Palermo,,Sicilia,,38.13010025024414,13.33344554901123,Salone di bellezza,unisex,,5,109,+39 388 794 9394,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,pavia-cc-carrefour-little-italy-barbershop-pavia-via-vigentina-y2odt2ba,Pavia - cc Carrefour | Little Italy Barbershop,https://www.fresha.com/a/pavia-cc-carrefour-little-italy-barbershop-pavia-via-vigentina-y2odt2ba,Via Vigentina,Pavia,,Lombardia,,45.20505905151367,9.174327850341797,Barbiere,barber,,4.9,1055,+39 0382 162 0234,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,peacock-barber-scandicci-via-dei-rossi-k6mzw0c7,Peacock Barber,https://www.fresha.com/a/peacock-barber-scandicci-via-dei-rossi-k6mzw0c7,Via dei Rossi ,Scandicci,,Toscana,,43.755611419677734,11.188482284545898,Parrucchiere,barber,,,,+39 324 8784 2964,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,peaky-barber-shop-by-jonathan-di-tizio-livorno-via-silvio-pellico-2-s87yda1f,Peaky Barber Shop by Jonathan Di Tizio,https://www.fresha.com/a/peaky-barber-shop-by-jonathan-di-tizio-livorno-via-silvio-pellico-2-s87yda1f,Via Silvio Pellico 2,Livorno,,Toscana,,43.525169372558594,10.323104858398438,Barbiere,barber,,,,+39 389 888 7725,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,peloloco-la-rustica-roma-largo-augusto-corelli-wny1kci8,Peloloco La Rustica,https://www.fresha.com/a/peloloco-la-rustica-roma-largo-augusto-corelli-wny1kci8,Largo Augusto Corelli,Roma,,Lazio,,41.913978576660156,12.610302925109863,Barbiere,barber,,5,266,+39 376 291 7819,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,peloloco-tiburtina-roma-via-tiburtina-561-p7s5wqzu,Peloloco Tiburtina,https://www.fresha.com/a/peloloco-tiburtina-roma-via-tiburtina-561-p7s5wqzu,Via Tiburtina 561,Roma,,Lazio,,41.908870697021484,12.543652534484863,Barbiere,barber,,5,923,+39 366 456 3002,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,per-forma-bergamo-strada-al-mulino-1-wh4e6qh6,Per Forma,https://www.fresha.com/a/per-forma-bergamo-strada-al-mulino-1-wh4e6qh6,Strada al Mulino 1,Bergamo,,Lombardia,,45.72850036621094,9.649125099182129,Fitness e recupero,unisex,,5,38,+39 351 359 8848,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,perfect-hair-san-benedetto-ullano-corso-corsini-dloz1ir3,Perfect Hair,https://www.fresha.com/a/perfect-hair-san-benedetto-ullano-corso-corsini-dloz1ir3,Corso Corsini,San Benedetto Ullano,,Calabria,,39.42666244506836,16.123390197753906,Parrucchiere,unisex,,,,+39 346 729 5645,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,perla-bodypiercing-jewelry-roma-via-monte-fumaiolo-14-tbxelstd,Perla Bodypiercing & Jewelry,https://www.fresha.com/a/perla-bodypiercing-jewelry-roma-via-monte-fumaiolo-14-tbxelstd,Via Monte Fumaiolo 14,Roma,,Lazio,,41.94776916503906,12.53818130493164,Altro,unisex,,,,+39 320 844 8318,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,personality-is-priority-studio-napoli-via-pavia-98-oy1io58c,Personality Is Priority Studio,https://www.fresha.com/a/personality-is-priority-studio-napoli-via-pavia-98-oy1io58c,Via Pavia 98,Napoli,,Campania,,40.85667037963867,14.273048400878906,Barbiere,barber,,5,3,+39 081 359 9932,,fresha,ok,2026-06-02T12:56:20Z,barber
