venue_id,venue_name,venue_url,menu_url,address,city,latitude,longitude,categories,price_tier,rating,opening_hours,extraction_status,source_provider,retrieved_at
Mv0xxnLdJ,Asola Cucina Sartoriale,https://www.mycia.it/menu/milano/asola-cucina-sartoriale-Mv0xxnLdJ,https://www.mycia.it/menu/milano/asola-cucina-sartoriale-Mv0xxnLdJ,"Via Durini, 28, Milan, Metropolitan City of Milan, Italy",Milano,45.4655661,9.1985623,"FASHION COCKTAIL BAR, Ristorante",€€€€,,Lunedì 12:00 - 15:00 | Martedì 12:00 - 15:00 | Mercoledì 12:00 - 15:00 | Giovedì 12:00 - 15:00 | Venerdì 12:00 - 15:00 | Sabato 12:00 - 15:00 | Domenica Chiuso,ok_with_menu,mycia,2026-05-30T17:20:06.623169+00:00
EJ7RAVhCB,aspass,https://www.mycia.it/menu/milano/aspass-EJ7RAVhCB,https://www.mycia.it/menu/milano/aspass-EJ7RAVhCB,"Alzaia Naviglio Grande, 46, Milano MI, Italia",Milano,45.4517923,9.1714348,Ristorante,€€,,Lunedì 00:00 - 00:00 / 17:00 - 01:00 | Martedì 00:00 - 00:00 / 17:00 - 01:00 | Mercoledì 00:00 - 00:00 / 17:00 - 01:00 | Giovedì 00:00 - 00:00 / 17:00 - 01:00 | Venerdì 00:00 - 00:00 / 17:00 - 01:00 | Sabato 00:00 - 00:00 / 11:00 - 01:00 | Domenica 00:00 - 00:00 / 11:00 - 01:00,filtered_out,mycia,2026-05-30T17:20:08.169458+00:00
vDbLf1x13,Asso di Fiori Osteria dei Formaggi,https://www.mycia.it/menu/milano/asso-di-fiori-osteria-dei-formaggi-vDbLf1x13,https://www.mycia.it/menu/milano/asso-di-fiori-osteria-dei-formaggi-vDbLf1x13,"Alzaia Naviglio Grande, 54, 20144 Milano, MI, Italie",Milano,45.4511704,9.1708703,Osteria,€,,Lunedì 19:00 - 23:30 | Martedì 19:00 - 23:30 | Mercoledì 19:00 - 23:30 | Giovedì 19:00 - 23:30 | Venerdì 19:00 - 23:30 | Sabato 19:00 - 23:30 | Domenica Chiuso,filtered_out,mycia,2026-05-30T17:20:09.708610+00:00
xwFxvbOQT,Asso osteria dei Formaggi,https://www.mycia.it/menu/milano/asso-osteria-dei-formaggi-xwFxvbOQT,https://www.mycia.it/menu/milano/asso-osteria-dei-formaggi-xwFxvbOQT,"Alzaia Naviglio Grande, 54, Milano, Milano, Italia",Milano,45.4511704,9.1708703,Ristorante,€€,,Lunedì 19:30 - 23:30 | Martedì 19:30 - 23:30 | Mercoledì 19:30 - 23:30 | Giovedì 19:30 - 23:30 | Venerdì 19:30 - 23:30 | Sabato 19:30 - 23:30 | Domenica 19:30 - 23:30,filtered_out,mycia,2026-05-30T17:20:11.266395+00:00
i46JG0mP7,Aurora,https://www.mycia.it/menu/milano/aurora-i46JG0mP7,https://www.mycia.it/menu/milano/aurora-i46JG0mP7,"Via Curtatone, 21, 20122 Milano, MI, Italia",Milano,45.4555314,9.2027767,"Pizzeria, Ristorante",€€,,Lunedì Chiuso | Martedì 19:00 - 21:00 | Mercoledì 19:00 - 21:00 | Giovedì 19:00 - 21:00 | Venerdì 19:00 - 21:00 | Sabato 12:00 - 13:15 / 19:00 - 21:00 | Domenica 12:00 - 13:15 / 19:00 - 21:00,filtered_out,mycia,2026-05-30T17:20:12.817069+00:00
28237a7b6,Avo Brothers,https://www.mycia.it/menu/milano/avo-brothers-28237a7b6,https://www.mycia.it/menu/milano/avo-brothers-28237a7b6,"Via Luigi Porro Lambertenghi, 17, 20159 Milano MI, Italia",Milano,45.4892736,9.1871211,Ristorante,€€,,Lunedì 12:00 - 15:30 / 19:00 - 23:00 | Martedì 12:00 - 15:30 / 19:00 - 23:00 | Mercoledì 12:00 - 15:30 / 19:00 - 23:00 | Giovedì 12:00 - 15:30 / 19:00 - 23:00 | Venerdì 12:00 - 15:30 / 19:00 - 23:00 | Sabato 11:00 - 17:00 / 19:00 - 23:00 | Domenica 11:00 - 17:00 / 19:00 - 23:00,filtered_out,mycia,2026-05-30T17:20:14.362660+00:00
22KDk7wTV,Azzurra Grill,https://www.mycia.it/menu/milano/azzurra-grill-22KDk7wTV,https://www.mycia.it/menu/milano/azzurra-grill-22KDk7wTV,"Via San Gregorio, 11, Milano, MI, Italia",Milano,45.4783392,9.2066319,Ristorante Pizzeria,€€,,Lunedì 12:00 - 15:00 / 19:00 - 23:00 | Martedì 12:00 - 15:00 / 19:00 - 23:00 | Mercoledì 12:00 - 15:00 / 19:00 - 23:00 | Giovedì 12:00 - 15:00 / 19:00 - 23:00 | Venerdì 12:00 - 15:00 / 19:00 - 23:00 | Sabato 18:30 - 23:30 | Domenica Chiuso,filtered_out,mycia,2026-05-30T17:20:15.908201+00:00
q6qXWjocg,BALALA HOTPOT,https://www.mycia.it/menu/milano/balala-hotpot-q6qXWjocg,https://www.mycia.it/menu/milano/balala-hotpot-q6qXWjocg,"Via Antonio Rosmini, 14, 20154 Milano, MI, Italia",Milano,45.4808698,9.1748294,Ristorante,€€,,Lunedì 11:00 - 23:30 | Martedì 11:00 - 23:30 | Mercoledì 11:00 - 23:30 | Giovedì 11:00 - 23:30 | Venerdì 11:00 - 23:30 | Sabato 11:00 - 23:30 | Domenica 11:00 - 23:30,filtered_out,mycia,2026-05-30T17:20:17.448625+00:00
6H4PYokdl,Banco Cocktailbar e Bistrot,https://www.mycia.it/menu/milano/banco-cocktailbar-e-bistrot-6H4PYokdl,https://www.mycia.it/menu/milano/banco-cocktailbar-e-bistrot-6H4PYokdl,"Alzaia Naviglio Grande, 46, Milan, Metropolitan City of Milan, Italy",Milano,45.4517923,9.1714348,"Bistrot, MIXOLOGY COCKTAIL BAR, PREMIUM COCKTAIL BAR",€,,Lunedì 16:00 - 01:00 | Martedì 16:00 - 01:00 | Mercoledì 16:00 - 01:00 | Giovedì 16:00 - 01:00 | Venerdì 16:00 - 01:00 | Sabato 16:00 - 01:00 | Domenica Chiuso,ok_with_menu,mycia,2026-05-30T17:20:18.999057+00:00
lUqjMxk5i,BAR 033,https://www.mycia.it/menu/milano/bar-033-lUqjMxk5i,https://www.mycia.it/menu/milano/bar-033-lUqjMxk5i,"Via Veglia, 44, Milan, Metropolitan City of Milan, Italy",Milano,45.4987231,9.1945511,CONTEMPORARY BAR,€,,Lunedì 07:00 - 22:00 | Martedì 07:00 - 22:00 | Mercoledì 07:00 - 22:00 | Giovedì 07:00 - 22:00 | Venerdì 07:00 - 22:00 | Sabato 07:00 - 22:00 | Domenica 07:00 - 22:00,ok_with_menu,mycia,2026-05-30T17:20:20.551936+00:00
Fe0fwKRp0,Bar Gluck,https://www.mycia.it/menu/milano/bar-gluck-Fe0fwKRp0,https://www.mycia.it/menu/milano/bar-gluck-Fe0fwKRp0,"Via Cristoforo Gluck, 3, Milano, MI, Italia",Milano,45.4910449,9.2071548,Cocktail Bar,€€,,Lunedì 06:00 - 03:00 | Martedì 06:00 - 03:00 | Mercoledì 06:00 - 03:00 | Giovedì 06:00 - 03:00 | Venerdì 06:00 - 03:00 | Sabato 06:00 - 03:00 | Domenica 06:00 - 03:00,ok_with_menu,mycia,2026-05-30T17:20:22.097839+00:00
aru2f5ToS,Bar Jolly,https://www.mycia.it/menu/milano/bar-jolly-aru2f5ToS,https://www.mycia.it/menu/milano/bar-jolly-aru2f5ToS,"Via Luigi Pirandello, 6, 20144 Milano MI, Italia",Milano,45.4632251,9.1561727,Bar,€€,,Lunedì 00:00 - 00:00 / 07:00 - 12:00 | Martedì 00:00 - 00:00 / 07:00 - 12:00 | Mercoledì 00:00 - 00:00 / 07:00 - 12:00 | Giovedì Chiuso | Venerdì 00:00 - 00:00 / 07:00 - 12:00 | Sabato 00:00 - 00:00 / 07:00 - 12:00 | Domenica 00:00 - 00:00 / 07:00 - 12:00,ok_with_menu,mycia,2026-05-30T17:20:23.644839+00:00
iW4gXgZMV,Bar Magenta,https://www.mycia.it/menu/milano/bar-magenta-iW4gXgZMV,https://www.mycia.it/menu/milano/bar-magenta-iW4gXgZMV,"Largo Paolo D'Ancona, Milan, Metropolitan City of Milan, Italia",Milano,45.4655541,9.1758584,"Bar, Birreria, Ristorante",€€,,Lunedì 07:30 - 01:30 | Martedì 07:30 - 02:00 | Mercoledì 07:30 - 02:00 | Giovedì 07:30 - 02:00 | Venerdì 07:30 - 03:00 | Sabato 07:30 - 03:00 | Domenica 07:30 - 02:00,ok_with_menu,mycia,2026-05-30T17:20:25.205986+00:00
BrRuHJXm5,Bar Mercurio,https://www.mycia.it/menu/milano/bar-mercurio-BrRuHJXm5,https://www.mycia.it/menu/milano/bar-mercurio-BrRuHJXm5,"Via Dogana, 3, 20123 Milano, MI, Italia",Milano,45.4631443,9.188838,"Bar, Ristorante Pizzeria",€€,,Lunedì 05:00 - 23:30 | Martedì 05:00 - 23:30 | Mercoledì 05:00 - 23:30 | Giovedì 05:00 - 23:30 | Venerdì 05:00 - 23:30 | Sabato 05:00 - 23:30 | Domenica 05:00 - 23:30,ok_no_menu,mycia,2026-05-30T17:20:26.756006+00:00
sw4iKzwlv,BAR PICCHIO,https://www.mycia.it/menu/milano/bar-picchio-sw4iKzwlv,https://www.mycia.it/menu/milano/bar-picchio-sw4iKzwlv,"Via Melzo, 11, Milan, Metropolitan City of Milan, Italy",Milano,45.4735028,9.2093181,CONTEMPORARY BAR,€,,Lunedì 08:00 - 21:00 | Martedì 08:00 - 21:00 | Mercoledì 08:00 - 21:00 | Giovedì 08:00 - 21:00 | Venerdì 08:00 - 21:00 | Sabato 08:00 - 21:00 | Domenica Chiuso,ok_with_menu,mycia,2026-05-30T17:20:28.303819+00:00
0o4RMU7JY,Bar trattoria da Massi,https://www.mycia.it/menu/milano/bar-trattoria-da-massi-0o4RMU7JY,https://www.mycia.it/menu/milano/bar-trattoria-da-massi-0o4RMU7JY,"Viale Umbria, 5, 20135 Milano, Milano, Italia",Milano,45.4483256,9.2105828,"Bar, Trattoria",€,,Lunedì 07:30 - 22:30 | Martedì 07:30 - 22:30 | Mercoledì 07:30 - 22:30 | Giovedì 07:30 - 22:30 | Venerdì 07:30 - 22:30 | Sabato 07:30 - 22:30 | Domenica 07:30 - 22:30,ok_no_menu,mycia,2026-05-30T17:20:29.848544+00:00
1sje4Th8C,Barba,https://www.mycia.it/menu/milano/barba-1sje4Th8C,https://www.mycia.it/menu/milano/barba-1sje4Th8C,"Via San Gregorio, 40, Milano, MI, Italia",Milano,45.4811338,9.2016793,"CONTEMPORARY BAR, MIXOLOGY COCKTAIL BAR, PREMIUM COCKTAIL BAR",€€,,Lunedì 10:30 - 01:30 | Martedì 10:30 - 01:30 | Mercoledì 10:30 - 01:30 | Giovedì 10:30 - 01:30 | Venerdì 10:30 - 01:30 | Sabato 10:30 - 01:30 | Domenica 10:30 - 01:30,ok_with_menu,mycia,2026-05-30T17:20:31.392781+00:00
iZN8bUfMT,Barz'8 Coffee drink e food,https://www.mycia.it/menu/milano/barz-8-coffee-drink-e-food-iZN8bUfMT,https://www.mycia.it/menu/milano/barz-8-coffee-drink-e-food-iZN8bUfMT,"Via Casale, 3a, Milano, MI, Italia",Milano,45.4520751,9.1704579,"Bar, Cocktail Bar, Pub",€€,,Lunedì 07:00 - 02:00 | Martedì 07:00 - 02:00 | Mercoledì 07:00 - 02:00 | Giovedì 07:00 - 02:00 | Venerdì 07:00 - 02:00 | Sabato 07:00 - 02:00 | Domenica 07:00 - 02:00,ok_with_menu,mycia,2026-05-30T17:20:32.945876+00:00
b594cff2d,Basara Sushi Pasticceria,https://www.mycia.it/menu/milano/basara-sushi-pasticceria-b594cff2d,https://www.mycia.it/menu/milano/basara-sushi-pasticceria-b594cff2d,"Via Tortona, 12, 20144 Milano MI, Italia",Milano,45.4539291,9.1688517,"Pasticceria, Ristorante",€€,,Lunedì 18:00 - 00:00 | Martedì 18:00 - 00:00 | Mercoledì 18:00 - 00:00 | Giovedì 18:00 - 00:00 | Venerdì 18:00 - 00:00 | Sabato 18:00 - 00:00 | Domenica Chiuso,filtered_out,mycia,2026-05-30T17:20:34.505041+00:00
eAozKCIlT,BeBop,https://www.mycia.it/menu/milano/bebop-eAozKCIlT,https://www.mycia.it/menu/milano/bebop-eAozKCIlT,"Viale Col di Lana, 4, 20136 Milano, MI, Italia",Milano,45.4518548,9.1821393,Ristorante Pizzeria,€€,,Lunedì Chiuso | Martedì 12:30 - 14:30 / 19:30 - 23:00 | Mercoledì 12:30 - 14:30 / 19:30 - 23:00 | Giovedì 12:30 - 14:30 / 19:30 - 23:00 | Venerdì 12:30 - 14:30 / 19:30 - 23:00 | Sabato 12:30 - 14:30 / 19:30 - 23:00 | Domenica 12:30 - 14:30 / 19:30 - 23:00,filtered_out,mycia,2026-05-30T17:20:36.054364+00:00
0b781483e,Beer Garage,https://www.mycia.it/menu/milano/beer-garage-0b781483e,https://www.mycia.it/menu/milano/beer-garage-0b781483e,"Via Anacreonte, 7, 20132 Milano MI, Italia",Milano,45.497573,9.232781,Ristopub,€€,,Lunedì 07:00 - 03:00 | Martedì 07:00 - 03:00 | Mercoledì 07:00 - 03:00 | Giovedì 07:00 - 03:00 | Venerdì 07:00 - 04:00 | Sabato 08:00 - 04:00 | Domenica 08:00 - 03:00,ok_no_menu,mycia,2026-05-30T17:20:37.990999+00:00
nTVgTIPcM,Beijing traditional roll,https://www.mycia.it/menu/milano/beijing-traditional-roll-nTVgTIPcM,https://www.mycia.it/menu/milano/beijing-traditional-roll-nTVgTIPcM,"Via Paolo Sarpi, 29, Milano, MI, Italia",Milano,45.481049,9.1757006,Fast-Food,€,,Lunedì 09:00 - 22:00 | Martedì 09:00 - 22:00 | Mercoledì 09:00 - 22:00 | Giovedì 09:00 - 22:00 | Venerdì 09:00 - 22:00 | Sabato 09:00 - 22:00 | Domenica 09:00 - 22:00,filtered_out,mycia,2026-05-30T17:20:39.541389+00:00
64tDT3fMw,Bella Italia 2,https://www.mycia.it/menu/milano/bella-italia-2-64tDT3fMw,https://www.mycia.it/menu/milano/bella-italia-2-64tDT3fMw,"Viale Sarca, 163, Milano, MI, Italia",Milano,45.5148908,9.2079675,Pizzeria,€,,Lunedì 10:30 - 01:00 | Martedì 10:30 - 01:00 | Mercoledì 10:30 - 01:00 | Giovedì 10:30 - 01:00 | Venerdì 10:30 - 01:00 | Sabato 10:30 - 01:00 | Domenica 10:30 - 01:00,filtered_out,mycia,2026-05-30T17:20:41.086378+00:00
Uc0nBgMMt,BIAN.CO BISTROT,https://www.mycia.it/menu/milano/bian-co-bistrot-Uc0nBgMMt,https://www.mycia.it/menu/milano/bian-co-bistrot-Uc0nBgMMt,"Via Rubens, 13, Milano, MI, Italia",Milano,45.4670405,9.1443323,Bistrot,€€,,Lunedì 08:00 - 02:00 | Martedì 08:00 - 02:00 | Mercoledì 08:00 - 02:00 | Giovedì 08:00 - 02:00 | Venerdì 08:00 - 02:00 | Sabato 08:00 - 02:00 | Domenica Chiuso,filtered_out,mycia,2026-05-30T17:20:42.624449+00:00
40bd6318b,Bice Milano,https://www.mycia.it/menu/milano/bice-milano-40bd6318b,https://www.mycia.it/menu/milano/bice-milano-40bd6318b,"Via Borgospesso, 12, 20121 Milano MI, Italia",Milano,45.4700642,9.1942058,"Bar, Ristorante",€€€,,Lunedì Chiuso | Martedì 12:00 - 15:00 / 19:00 - 23:00 | Mercoledì 12:00 - 15:00 / 19:00 - 23:00 | Giovedì 12:00 - 15:00 / 19:00 - 23:00 | Venerdì 12:00 - 15:00 / 19:00 - 23:00 | Sabato 12:00 - 15:00 / 19:00 - 23:00 | Domenica 12:00 - 15:00 / 19:00 - 23:00,ok_with_menu,mycia,2026-05-30T17:20:44.164748+00:00
9deIcXaCT,BIIF BURGER,https://www.mycia.it/menu/milano/biif-burger-9deIcXaCT,https://www.mycia.it/menu/milano/biif-burger-9deIcXaCT,"Via Pietro Borsieri, Milano, MI, Italia",Milano,45.487699,9.188885,"Hamburgeria, Ristorante",€€,,Lunedì 12:00 - 15:00 / 19:00 - 00:30 | Martedì 12:00 - 15:00 / 19:00 - 00:30 | Mercoledì 12:00 - 15:00 / 19:00 - 00:30 | Giovedì 12:00 - 15:00 / 19:00 - 00:30 | Venerdì 12:00 - 15:00 / 19:00 - 00:30 | Sabato 12:00 - 15:00 / 19:00 - 00:30 | Domenica 12:00 - 15:00 / 19:00 - 00:30,filtered_out,mycia,2026-05-30T17:20:45.711814+00:00
h2O2475rx,BioTobe Milano,https://www.mycia.it/menu/milano/biotobe-milano-h2O2475rx,https://www.mycia.it/menu/milano/biotobe-milano-h2O2475rx,"Via Adda, 3, 20124 Milano, MI, Italia",Milano,45.4830272,9.1985793,"Bar, Ristorante",€€,,Lunedì 11:00 - 15:00 | Martedì 11:00 - 15:00 | Mercoledì 11:00 - 15:00 | Giovedì 11:00 - 15:00 | Venerdì 11:00 - 15:00 | Sabato Chiuso | Domenica Chiuso,ok_with_menu,mycia,2026-05-30T17:20:47.249974+00:00
wnrVxc5kf,Bistrot Jacopo,https://www.mycia.it/menu/milano/bistrot-jacopo-wnrVxc5kf,https://www.mycia.it/menu/milano/bistrot-jacopo-wnrVxc5kf,"Corso Ventidue Marzo, 38, 20135 Milano, Milano MI, Italia",Milano,45.4620318,9.2190562,"Bistrot, Ristorante",€€,,Lunedì 19:00 - 22:00 | Martedì 19:00 - 22:00 | Mercoledì 19:00 - 22:00 | Giovedì 19:00 - 22:00 | Venerdì 19:00 - 22:00 | Sabato 19:00 - 22:00 | Domenica Chiuso,filtered_out,mycia,2026-05-30T17:20:48.803278+00:00
d9ca355a2,Bistrot Martini Dolce&Gabbana,https://www.mycia.it/menu/milano/bistrot-martini-dolce-gabbana-d9ca355a2,https://www.mycia.it/menu/milano/bistrot-martini-dolce-gabbana-d9ca355a2,"Corso Venezia, 13, 20121 Milano MI, Italia",Milano,45.4682312,9.1985875,Bar,€€€,,Lunedì 09:30 - 01:00 | Martedì 09:30 - 01:00 | Mercoledì 09:30 - 01:00 | Giovedì 09:30 - 01:00 | Venerdì 09:30 - 01:00 | Sabato 09:30 - 01:00 | Domenica 09:30 - 00:00,ok_with_menu,mycia,2026-05-30T17:20:50.344493+00:00
Kc1wFZmMv,Bistrot Pattari,https://www.mycia.it/menu/milano/bistrot-pattari-Kc1wFZmMv,https://www.mycia.it/menu/milano/bistrot-pattari-Kc1wFZmMv,"Via Pattari, 2, Milano, MI, Italia",Milano,45.4644683,9.1937932,"Bistrot, PREMIUM COCKTAIL BAR",€€,,Lunedì 07:00 - 00:00 | Martedì 07:00 - 00:00 | Mercoledì 07:00 - 00:00 | Giovedì 07:00 - 00:00 | Venerdì 07:00 - 00:00 | Sabato 07:00 - 00:00 | Domenica 07:00 - 00:00,ok_with_menu,mycia,2026-05-30T17:20:51.893667+00:00
yBJspiErs,BLANCO,https://www.mycia.it/menu/milano/blanco-yBJspiErs,https://www.mycia.it/menu/milano/blanco-yBJspiErs,"Via Giovanni Battista Morgagni, 2, 20129 Milano MI, Italia",Milano,45.476671,9.211242,CASUAL COCKTAIL BAR,€€,,Lunedì 18:00 - 00:00 | Martedì 18:00 - 00:00 | Mercoledì 18:00 - 00:00 | Giovedì 18:00 - 02:00 | Venerdì 18:00 - 02:00 | Sabato 18:00 - 02:00 | Domenica Chiuso,ok_with_menu,mycia,2026-05-30T17:20:53.440866+00:00
AbpcAzEGW,Blue Istanbul,https://www.mycia.it/menu/milano/blue-istanbul-AbpcAzEGW,https://www.mycia.it/menu/milano/blue-istanbul-AbpcAzEGW,"Via Veglia, 1, Milano, MI, Italia",Milano,45.496282,9.1928434,"Piadineria, Pizzeria, Ristorante",€,,Lunedì 11:00 - 06:00 | Martedì 11:00 - 06:00 | Mercoledì 11:00 - 06:00 | Giovedì 11:00 - 06:00 | Venerdì 11:00 - 06:00 | Sabato 11:00 - 06:00 | Domenica 11:00 - 06:00,filtered_out,mycia,2026-05-30T17:20:54.994566+00:00
IJwpJoOWW,Blue Note Milano,https://www.mycia.it/menu/milano/blue-note-milano-IJwpJoOWW,https://www.mycia.it/menu/milano/blue-note-milano-IJwpJoOWW,"Via Pietro Borsieri, 37, 20159 Milano, MI, Italia",Milano,45.4893667,9.1884942,"Cocktail Bar, Ristorante",€€,,Lunedì Chiuso | Martedì 19:00 - 00:00 | Mercoledì 19:00 - 00:00 | Giovedì 19:00 - 00:00 | Venerdì 19:00 - 00:00 | Sabato 19:00 - 00:00 | Domenica 19:00 - 22:00,ok_no_menu,mycia,2026-05-30T17:20:56.548381+00:00
OMX4csjJl,Blues Canal,https://www.mycia.it/menu/milano/blues-canal-OMX4csjJl,https://www.mycia.it/menu/milano/blues-canal-OMX4csjJl,"Via Casale, 7, 20144 Milano Milano, Italia",Milano,45.451474,9.170964,"Bar, Pub",€,,Lunedì 11:30 - 01:00 | Martedì 11:30 - 01:00 | Mercoledì 11:30 - 01:00 | Giovedì 11:30 - 01:00 | Venerdì 11:30 - 02:00 | Sabato 11:30 - 02:30 | Domenica 11:30 - 01:00,ok_no_menu,mycia,2026-05-30T17:20:58.094393+00:00
FWIIqpvlv,Bob Milano,https://www.mycia.it/menu/milano/bob-milano-FWIIqpvlv,https://www.mycia.it/menu/milano/bob-milano-FWIIqpvlv,"Via Pietro Borsieri, 30, Milan, Metropolitan City of Milan, Italy",Milano,45.4891984,9.1892086,Cocktail Bar,€€,,Lunedì 17:00 - 02:00 | Martedì 17:00 - 02:00 | Mercoledì 17:00 - 02:00 | Giovedì 17:00 - 02:00 | Venerdì 17:00 - 02:00 | Sabato 17:00 - 02:00 | Domenica 17:00 - 02:00,ok_with_menu,mycia,2026-05-30T17:20:59.642208+00:00
jYvxYDoE7,boccascenacafé,https://www.mycia.it/menu/milano/boccascenacafe-jYvxYDoE7,https://www.mycia.it/menu/milano/boccascenacafe-jYvxYDoE7,"Corso Magenta, 24, 20123 Milano, MI, Italia",Milano,45.4661789,9.1767294,"Bar, Bistrot",€,,Lunedì 10:00 - 20:00 | Martedì 10:00 - 20:00 | Mercoledì 10:00 - 20:00 | Giovedì 10:00 - 20:00 | Venerdì 10:00 - 20:00 | Sabato 00:00 - 00:00 | Domenica 00:00 - 00:00,ok_with_menu,mycia,2026-05-30T17:21:01.199510+00:00
YhYhXwIEw,BOCCONCINO,https://www.mycia.it/menu/milano/bocconcino-YhYhXwIEw,https://www.mycia.it/menu/milano/bocconcino-YhYhXwIEw,"Via Paolo Sarpi, 61, Milano, MI, Italia",Milano,45.4809471,9.1710683,Paninoteca,€€,,Lunedì 08:00 - 14:45 | Martedì 08:00 - 14:45 | Mercoledì 08:00 - 14:45 / 18:00 - 21:30 | Giovedì 08:00 - 14:45 / 18:00 - 21:30 | Venerdì 08:30 - 14:45 / 18:00 - 21:30 | Sabato 08:30 - 14:45 / 18:00 - 21:30 | Domenica Chiuso,filtered_out,mycia,2026-05-30T17:21:02.745296+00:00
WioMPWD7m,Bocconi Giusti,https://www.mycia.it/menu/milano/bocconi-giusti-WioMPWD7m,https://www.mycia.it/menu/milano/bocconi-giusti-WioMPWD7m,"Viale Bligny, 26, Milano, Italia",Milano,45.4508305,9.1909379,"Fast-Food, Pizzeria",€,,Lunedì 09:00 - 21:00 | Martedì 09:00 - 21:00 | Mercoledì 09:00 - 21:00 | Giovedì 09:00 - 21:00 | Venerdì 09:00 - 21:00 | Sabato 09:00 - 15:30 | Domenica Chiuso,filtered_out,mycia,2026-05-30T17:21:04.282075+00:00
jp2vDQYnE,BOKOK,https://www.mycia.it/menu/milano/bokok-jp2vDQYnE,https://www.mycia.it/menu/milano/bokok-jp2vDQYnE,"Via Paolo Sarpi, 25, 20154 Milano, Milano, Italia",Milano,45.4813658,9.1761959,Sushi,€,,Lunedì 08:00 - 22:00 | Martedì 08:00 - 22:00 | Mercoledì 08:00 - 22:00 | Giovedì 08:00 - 22:00 | Venerdì 08:00 - 22:00 | Sabato 08:00 - 22:00 | Domenica 08:00 - 22:00,filtered_out,mycia,2026-05-30T17:21:05.819013+00:00
ubFuuMWjL,BOLLANI MILANO DAL 1930 P.LE MARTINI,https://www.mycia.it/menu/milano/bollani-milano-dal-1930-p-le-martini-ubFuuMWjL,https://www.mycia.it/menu/milano/bollani-milano-dal-1930-p-le-martini-ubFuuMWjL,"Piazzale Ferdinando Martini, 10, Milano, MI, Italia",Milano,45.4564308,9.2191886,Cocktail Bar,€€,,Lunedì 07:30 - 22:00 | Martedì 07:30 - 22:00 | Mercoledì 07:30 - 22:00 | Giovedì 07:30 - 22:00 | Venerdì 07:30 - 22:00 | Sabato 07:30 - 22:00 | Domenica Chiuso,ok_with_menu,mycia,2026-05-30T17:21:07.352071+00:00
UMMpWStvc,Bon Wei,https://www.mycia.it/menu/milano/bon-wei-UMMpWStvc,https://www.mycia.it/menu/milano/bon-wei-UMMpWStvc,"Via Lodovico Castelvetro, 16/18, 20154 Milano, Milan, Italie",Milano,45.485121,9.1649702,Ristorante,€€,,Lunedì 12:00 - 14:30 / 19:00 - 23:30 | Martedì 12:00 - 14:30 / 19:00 - 23:30 | Mercoledì 12:00 - 14:30 / 19:00 - 23:30 | Giovedì 12:00 - 14:30 / 19:00 - 23:30 | Venerdì 12:00 - 14:30 / 19:00 - 23:30 | Sabato 12:00 - 14:30 / 19:00 - 23:30 | Domenica 12:00 - 14:30 / 19:00 - 23:30,filtered_out,mycia,2026-05-30T17:21:08.906251+00:00
f66faeebf,Borgia - Milano,https://www.mycia.it/menu/milano/borgia-milano-f66faeebf,https://www.mycia.it/menu/milano/borgia-milano-f66faeebf,"Via Giorgio Washington, 56, 20146 Milano MI, Italia",Milano,45.462191,9.154697,Ristorante,€€,,Lunedì 07:30 - 15:00 / 18:30 - 00:00 | Martedì 07:30 - 15:00 / 18:30 - 22:00 | Mercoledì 07:30 - 15:00 / 18:30 - 22:00 | Giovedì 07:30 - 15:00 / 18:30 - 00:00 | Venerdì 07:30 - 15:00 / 18:30 - 00:00 | Sabato 18:30 - 00:00 | Domenica Chiuso,filtered_out,mycia,2026-05-30T17:21:10.583169+00:00
j6FA7iezl,Botinero,https://www.mycia.it/menu/milano/botinero-j6FA7iezl,https://www.mycia.it/menu/milano/botinero-j6FA7iezl,"Via San Marco, 3, Milano, MI, Italia",Milano,45.4741687,9.1876048,"Lounge bar, Ristorante",€€€€,,Lunedì 12:00 - 14:30 / 19:00 - 02:00 | Martedì 12:00 - 14:30 / 19:00 - 02:00 | Mercoledì 12:00 - 14:30 / 19:00 - 02:00 | Giovedì 12:00 - 14:30 / 19:00 - 02:00 | Venerdì 12:00 - 14:30 / 19:00 - 02:00 | Sabato 12:00 - 14:30 / 19:00 - 02:00 | Domenica 12:00 - 14:30 / 19:00 - 02:00,ok_with_menu,mycia,2026-05-30T17:21:12.128364+00:00
xVvm0vyDB,BOWLS AND MORE - VITTORIO VENETO,https://www.mycia.it/menu/milano/bowls-and-more-vittorio-veneto-xVvm0vyDB,https://www.mycia.it/menu/milano/bowls-and-more-vittorio-veneto-xVvm0vyDB,"Viale Vittorio Veneto, 8, Milano, MI, Italia",Milano,45.4759022,9.2028813,"Hamburgeria, Ristorante",€€,,Lunedì 08:00 - 00:00 | Martedì 08:00 - 00:00 | Mercoledì 08:00 - 00:00 | Giovedì 08:00 - 00:00 | Venerdì 08:00 - 00:00 | Sabato 08:00 - 00:00 | Domenica 10:30 - 15:30,filtered_out,mycia,2026-05-30T17:21:13.684327+00:00
