name,lat,lon,amenity,cuisine,website,phone
A'Riccione Terrazza 12,45.4656291,9.1983557,restaurant,seafood,,+39 323 9996512
Pasticceria Bastianello,45.4659463,9.1990518,cafe,,https://www.bastianello.com/,+39 02 76317065
Panino Giusto,45.4659512,9.1988089,restaurant,sandwich,,
Saya Pizza,45.4560475,9.1814065,restaurant,pizza,,
Capoverde (Ristorante),45.4906155,9.2251454,restaurant,,https://www.capoverde.com/ristorante/,+39 02 2682 0430; +39 351 522 8540
Bar Durante,45.4897478,9.2237285,cafe,,,
Cavallo,45.4874609,9.2200461,cafe,,,
Moulin Rouge,45.4886479,9.2237486,restaurant,,,+39 02 2822597
Tre Colori,45.487686,9.2214739,restaurant,pizza,,
Bœucc,45.475569,9.1941954,cafe,,,+39 02 7602 2880
"Churrascaria ""Berimbau""",45.4672054,9.1537383,restaurant,brazilian;meat,,
Bottega Ghiotta,45.4625833,9.1895213,restaurant,regional,https://www.bottegaghiotta.it/,+39 02 39566018
Osteria La Carbonella,45.4655341,9.1763139,restaurant,regional,,+3902861835
Bar Leoncavallo,45.490367,9.2247833,cafe,,,
Acquarius,45.4867171,9.1983187,cafe,,,
Mercurio,45.4868054,9.2185479,cafe,,,
Crocetta,45.4620072,9.1905281,restaurant,sandwich,,+39 02 36632529
Pianeta Luna,45.4833922,9.2040017,restaurant,,http://www.pianetaluna.it/,+39 02 66710367
Denis Milano Ravizza,45.4679381,9.1522138,restaurant,pizza,https://denispizza.it/,
Vima's food,45.4660636,9.1598109,restaurant,mauritian,https://vimasfood.com/,+390284258997
Top Down Nightclub,45.4616524,9.190981,nightclub,,,
"Trattoria Tuscana ""Il Cerchio""",45.4866507,9.1984296,restaurant,tuscan,https://www.ilcerchiomilano1969.it/,+39 02 6700738
Mannini,45.4618904,9.1902001,cafe,,,
Actors' Studio Cafe,45.4655298,9.1761146,cafe,,https://it-it.facebook.com/actorstudiocafe/,+390236586357
Traffic Lights,45.5000539,9.2210548,cafe,,,
La Cappelletta,45.4844969,9.242305,restaurant,regional,https://www.trattorialacappelletta.it/,
Gran Bar Tunisia,45.4796918,9.1998148,cafe,,,+39 02 6555254
L'elisir,45.48267,9.2352774,bar,,,
La Cuccuma Bistrot,45.4831972,9.2360635,restaurant,,,+39 47768917
La Cuccuma,45.4820211,9.2290715,restaurant,pizza,http://www.lacuccuma.it/,+39 02 2664945
Blender,45.4686909,9.2235692,pub,,,
Brasserie Bruxelles,45.4787442,9.2167302,pub,burger;nachos;piadina,,
Osteria La Bistecca,45.4805408,9.2164729,restaurant,italian,,
Bar tabacchi Jackpot,45.4601325,9.0968349,cafe,,,
Bar Zurigo,45.4573809,9.1220797,cafe,,,
Old Wild West,45.5217316,9.2160449,restaurant,american,,
Fashion Café,45.4732625,9.1876764,cafe,,,
Radicana Caffè,45.4807597,9.2311465,bar,,,
PuntoGrill,45.4857021,9.2376118,cafe,,,
Pastamama,45.4887057,9.1946179,restaurant,italian,,
Gran Caffè Visconteo,45.4640696,9.1884114,cafe,,,
Bar Duomo,45.4646084,9.1884203,cafe,,,
Ristò,45.4905598,9.1470974,restaurant,,,
Bar Trattoria Commercio,45.4823378,9.2396263,restaurant,italian,,+39 02 2641 2573
La Belle Aurore,45.4719252,9.2145132,pub,,,
Bar Five,45.4847626,9.2301415,bar,,,
Bar Tavola Calda Lilly,45.4848721,9.2293464,cafe,,,
Pizza & Pizza,45.481866,9.2325362,restaurant,pizza,,
Carpe Diem,45.4849512,9.2080145,cafe,,,+39 02 6698 8353
Il Mago di Oz,45.4805943,9.2135529,cafe,,,
La Brusada,45.4842461,9.2255638,restaurant,pizza,,
Due Chef,45.4975528,9.2203359,restaurant,regional;pizza;italian_pizza;italian,https://www.ristoranteduechef.it/,+39 02 2871237
Old Wild West,45.4763893,9.1710747,restaurant,american,,
Ribot Borghetto,45.5014222,9.2096672,restaurant,,https://www.ribotmilano.it/ribot-borghetto/,+39 02 98670192
L'angolo,45.4814229,9.2427832,restaurant,italian,,
Il caffé del tabaccaio,45.4815675,9.2442286,cafe,,,
Anna e Leo,45.48355,9.2426115,restaurant,italian,,
Il calabrone 2,45.484008,9.2405689,restaurant,italian,,
Gypsian Club,45.479303,9.24691,pub,,,
Al 115,45.4785766,9.2470487,restaurant,pizza,,
Al Mercato,45.4574535,9.1892931,restaurant,burger;steak_house,https://www.al-mercato.it,+390287237167
Piazza Repubblica,45.4784853,9.2000762,restaurant,italian,,
La Mucca Capricciosa,45.4827406,9.2352694,restaurant,steak_house;pizza,,
Bar Flaminio,45.4801331,9.2425863,cafe,,,
Osteria al Piccolo Molo,45.4810625,9.2344475,restaurant,,,
Il bancale,45.4805141,9.2341738,bar,,,
Bar Pino,45.4826606,9.242114,cafe,italian,,
Chicco Caffè,45.4829537,9.2408275,cafe,,,
Dallo Zio,45.4822338,9.240079,restaurant,pizza,,
Lily,45.4829291,9.2412731,bar,,,
Speranza,45.4828082,9.2416557,cafe,,,
La Galeria,45.4713572,9.2501987,restaurant,italian,https://www.galeriaanticatrattoria.it/,
Hernest Café,45.4850744,9.2315908,pub,,,
Acli,45.4817884,9.2425864,bar,,,
Caffé del borgo,45.4840639,9.242396,cafe,,,
Del borgo,45.4839435,9.2423852,restaurant,,,
Marlé,45.4828095,9.24249,cafe,regional,,
Mauro e Luisa,45.4823769,9.2399492,restaurant,,,
Dolci Storie,45.5009774,9.1667199,cafe,coffee_shop;ice_cream;italian,,+39 02 3006 6598
Solar Bar,45.4588929,9.1729422,cafe,,,
La Playa di Taormina,45.4569977,9.1738544,restaurant,,,+39028357062
De Pasajo Dal Marchigiano,45.4574197,9.1729013,restaurant,regional;italian;steak_house;dessert,https://www.depasajodalmarchigiano.com/,
Lab Milano,45.4639962,9.2071548,bar,,,
Osteria Nanin,45.4651397,9.2070545,restaurant,,,
L'ombra della sera,45.4842205,9.1983528,restaurant,,,
Vivà,45.4389616,9.2245824,restaurant,,,
Pizzeria Elsa,45.5144562,9.2144615,restaurant,pizza;coffee_shop,,
Beirut,45.4525484,9.2151177,restaurant,lebanese,https://www.ristorantebeirut.it,+39 02 8434 7581
Ristorante il Camino,45.4535211,9.2161289,restaurant,,,
Torrefazione,45.4550526,9.2158714,cafe,,,
osvi & mari,45.495098,9.1764811,restaurant,,,
Di mare in meglio,45.4521321,9.203347,restaurant,,https://dimareinmeglio.it/,+39 02 36551372
Vanilla Gelati Italiani,45.4646083,9.1936225,cafe,ice_cream,https://www.vanilla-gelati-italiani.it/,
Bar della Crocetta,45.4564618,9.1953886,cafe,sandwich,,
Epoca Tango,45.4421048,9.1411402,nightclub,,,
Warsa,45.4736744,9.2094748,restaurant,eritrean,https://www.ristorantewarsa.com/,+39 02 201673
Shannara,45.4469915,9.2049508,restaurant,,,
Nuovo Millenio,45.4490502,9.2060582,cafe,,,
Caffè Puro,45.4469857,9.2045027,cafe,,,
JustCafé,45.4819393,9.2278879,pub,,,
Disciplini Café e Tabacchi,45.4586416,9.1846777,cafe,,,
Il Barone,45.495945,9.1429853,restaurant,italian;sardinian,,
Dream's Bar,45.507717,9.2033775,cafe,,,
Rocket,45.4389004,9.183112,nightclub,,,
Spiller,45.4911256,9.1859892,pub,,https://spillerbirrerie.it,
Su Barrile,45.5146378,9.1730171,restaurant,grill;italian;italian_pizza;mediterranean;pizza,,
Bar Lucia,45.5138687,9.1735052,cafe,,,
Mama's,45.4419613,9.1211758,bar,,,
Osteria Scalo Farini,45.4887822,9.1826076,restaurant,italian,https://www.scalofarini.it/,+39 02 39543506
Ristorante Fiorenza,45.4941436,9.1437116,restaurant,,https://www.ristorantefiorenza.com/,+390233200659;+393394038096
Isola Della Birra,45.4897114,9.1853194,pub,,https://www.isoladellabirra.com/,
One Love Bar,45.476313,9.2058479,cafe,,,
La cantina del Giannone,45.4790509,9.1783022,restaurant,italian,,
Bella Alice,45.4493706,9.2532814,restaurant,pizza;kebab,,
Cafè Soleil,45.4961841,9.1336808,bar,,,
Caffè della terra,45.4703948,9.2006484,cafe,,,
Mensa Valvassori Peroni,45.4763037,9.2361038,restaurant,,,
Luca's Bar,45.4575138,9.1811174,bar,,,+390258100409
Machan Pub,45.4452943,9.2131972,bar,,,
Bar Girasole Tabacchi,45.4443722,9.2146724,cafe,,,
Pizz Art da Gimmy,45.4436991,9.2161064,restaurant,pizza,,
Al Delicato,45.4431173,9.2173514,restaurant,italian,,
Lucky Bar Paninoteca,45.4439582,9.2155414,cafe,,,
Karma,45.433041,9.2311594,nightclub,,http://www.karmamilano.it,+39 346 383 1499;+39 339 409 0542
All'Opera,45.4811898,9.1915709,restaurant,,,
Antica Osteria Cavallini,45.4810427,9.2039148,restaurant,italian,https://www.anticaosteriacavallini.it/,+39 02 6693174
Bar Morgagni,45.4788621,9.2134931,cafe,,,
Panda Ramen & Ravioli,45.4760278,9.2042891,restaurant,japanese,,
Papà Francesco,45.4663049,9.1903799,restaurant,italian,https://www.papafrancesco.com/,
Tabbacbria,45.5011572,9.1013892,bar,,,
Rosticceria Nuova Cina,45.4857578,9.2331499,restaurant,chinese,,+39 02 70630020
Blanco,45.4766419,9.2113703,cafe,,,
Beato Te,45.4477653,9.1250403,restaurant,italian;pizza,,
Mar'è,45.4628503,9.1992013,restaurant,,,
Bar Giardino,45.4303202,9.2036656,cafe,,,
Ciapa Sü,45.4959452,9.2205157,cafe,,,
Rovereto,45.4960239,9.2199225,restaurant,pizza:italian,,
Bar Bijoux,45.4955503,9.2197492,cafe,,,
Jun's Mea,45.4955071,9.219732,restaurant,asian,,
Milionario,45.4953615,9.2196908,cafe,,,
Dito Divino,45.4652176,9.1840313,bar,,https://www.ditodivino.com/,+39 02 89096532
Happy Bar,45.4960869,9.2075908,cafe,,,
Fei Yun Ge,45.4953223,9.2072361,restaurant,italian;chinese,,+39 02 66985374
Cambridge,45.4676716,9.2230517,pub,,,
Le Banque,45.4661825,9.1868875,restaurant,,https://www.lebanque.it/,
Gate,45.4943778,9.1819083,nightclub,,https://www.gatemilano.it/,
Antica Osteria Briosca,45.4503673,9.1779015,restaurant,,,
Pico Brew Station,45.4451963,9.1766917,pub,sandwich,https://www.picobrew.it/,
Roxanne,45.4514589,9.178127,cafe,,,
Ciccio Pasticcio,45.4518697,9.1783772,restaurant,,,
Locanda da Vinci,45.4455537,9.1763043,pub,,,
Meli,45.445371,9.1767194,bar,,,
Bar Tabacchi SI & GA di Lupini Graziella,45.4489991,9.1771151,cafe,,,+39 02 36514963
Ponte Vecchio Pub,45.4491641,9.1771374,pub,,,
Sale Nero,45.443891,9.1764833,restaurant,,,
Cacio e Pepe,45.4529029,9.1820561,restaurant,italian,https://www.ristorantecacioepepe.com/,+39 02 83242509
Shiva,45.4528707,9.1824026,restaurant,indian,https://www.ristoranteshiva.it/,+39 02 89404746
Il riccone,45.5179843,9.220804,restaurant,italian;chinese;pizza,,
Maga Furla,45.5095876,9.2118674,pub,,,
JamM,45.4847463,9.2158904,cafe,,,
Felice,45.4840604,9.2172885,restaurant,chinese,,
Samarcanda,45.4836754,9.2176338,bar,,,
Pizzeria Naviglio,45.4517353,9.1754513,restaurant,kebab;pizza,,
Spritz,45.4519849,9.1765944,bar,,https://www.leggimenu.it/menu/spritznaviglimilano,+390283390192
La Ringhiera,45.4520986,9.1772402,pub,,https://www.laringhierapub.it/,+390284193359
Capuano's,45.4567073,9.1686411,restaurant,italian;pizza;regional,https://capuanos.it/,+390236576140
Momo,45.4517024,9.175316,bar,,,
Ponte Rosso Trattoria,45.4516833,9.1751975,restaurant,,,
Pizzeria Tradzionale Trattoria,45.4520449,9.1769709,restaurant,pizza;regional,https://www.pizzeriatradizionale.com/,+39028395133
Ce piace - Osteria romana,45.4828674,9.2304897,restaurant,,https://www.cepiace.it/en-cucina-romana,+39 375 661 1419
Bar Loreto Uno Tabacchi,45.4878678,9.2169986,cafe,,,
Diana Pub,45.4536701,9.215598,pub,,,
La Tradizionale,45.4543766,9.1630674,restaurant,pizza;italian,https://www.latradizionale.com/,+390242292026
Dongiò,45.4516365,9.2049095,restaurant,regional;calabrian;italian,https://dongio.it/,+39 3492761011
Fratelli Torcinelli,45.4519271,9.2043152,restaurant,,,
Bettola Siciliana,45.4520738,9.205018,restaurant,regional,https://www.bettolasiciliana.it/,+39 02 45491088
Tapa' n Kitchen Bar,45.4512244,9.2060963,restaurant,spanish,,
Cost,45.4825418,9.1838238,restaurant,,,
Caffè su e giù,45.4826478,9.1845526,cafe,,,
Enoteca Huaxia,45.4838771,9.1819259,restaurant,chinese,http://www.enotecahuaxia.com/,+39 02 87240358
Dreams Cafè,45.4837671,9.1826933,cafe,,,
Il Gusto della Nebbia,45.482557,9.1849756,restaurant,chinese,,
Tocqueville,45.4824121,9.1864777,nightclub,,http://www.tocqueville13.it/,+39 335 6819631
11 Clubroom,45.4824216,9.1868074,nightclub,,https://www.11milano.it/,
Piscinin Ristorante,45.5220977,9.1708018,restaurant,italian,http://www.piscinin.it,+39 02 49668859
Bar Girasole,45.5109651,9.2028142,cafe,,,
Spontini,45.4579624,9.170414,restaurant,pizza,https://spontinimilano.com/pizzerie/MILANO-PAPINIANO/,+390283660098
Acero,45.4568364,9.1723313,restaurant,sushi;chinese;japanese,https://www.ristoranteacero.it/,+39 02 8322675
Time Out 2,45.4428204,9.2189047,restaurant,pizza,,
Trattoria Lifeng,45.4415933,9.2205553,restaurant,chinese,,
Tasca,45.4591926,9.1810141,restaurant,spanish,https://www.iltasca.it/,
Hot rock Restaurant & Bar,45.4561817,9.1813284,restaurant,,,
God Save the Food,45.4526552,9.1654742,restaurant,,https://www.godsavethefood.it/ristoranti/tortona/,+390289423806
Latteria 78,45.4553544,9.2025804,restaurant,,,
Caipiroska,45.4925126,9.2293459,cafe,,,
Grigliomania,45.4918013,9.230205,restaurant,,,
Bar latteria,45.4913481,9.2301084,cafe,,,
Break Time,45.4410074,9.2217571,restaurant,pizza,,
Trattoria Cinese Giada,45.4409434,9.2218751,restaurant,chinese,,
Caffetteria,45.4412585,9.2220406,cafe,,,
Massaua,45.4781452,9.2067147,cafe,,,
La Colonna,45.4654098,9.1811259,restaurant,italian,,
Meravigli Caffè,45.4658742,9.1828833,cafe,,,
Caffè Victor Hugo,45.4639216,9.18716,restaurant,,https://www.caffevictorhugo.it/,
Rugantino,45.4577001,9.180808,restaurant,italian,https://www.rugantinomilano.com/,+390289421404
Piccolo Bistrot,45.4830192,9.2341523,cafe,,,
Elisir Cafè,45.482379,9.2341617,cafe,italian;sandwich;coffee_shop,,
jackpot 2,45.4834108,9.2333944,cafe,,,
Panda Club Restaurant,45.4840015,9.2363826,restaurant,asian;bubble_tea;chinese,,+393391767230
Mediterraneo,45.485643,9.2331665,restaurant,pizza,,
Panificio Danelli,45.4854249,9.2333838,cafe,breakfast;pizza;sandwich,,+39 02 7060 0964
Lux Bar,45.4845614,9.2053064,cafe,,,+39 02 6692288
AnticCùccá,45.4657637,9.1803502,cafe,,,+39 02 72011044
el Brellìn ristorante,45.451884,9.1747236,restaurant,regional,https://brellin.com/,
Ravizza,45.466196,9.1920765,cafe,,,
GB Bar,45.4659808,9.1919867,cafe,,,
Vòce Aimo e Nadia,45.4673709,9.190242,restaurant,,https://www.voceaimoenadia.com/,+393493273374
La pizza dal 1964,45.4889031,9.230107,restaurant,pizza,,
Bar Punto di ristoro,45.4891994,9.2322816,cafe,,,
Tatanka,45.4897073,9.232209,bar,,,
Bar Nadia,45.4893604,9.2316138,cafe,,,
Easy Bar,45.4892212,9.2301115,cafe,,,
La Siciliana dal 1956,45.488688,9.2296635,cafe,,https://www.lasicilianadal1956.it/,+39 02 3966 4047
da Gianni,45.4864531,9.2297103,restaurant,pizza,,
Ristorante Cinese Xing Long,45.4889166,9.2296472,restaurant,chinese,,
Blue bar,45.4884538,9.2301118,cafe,,,
B-Time Cafe,45.485611,9.2348922,cafe,,,
Sottobosco: Ristoro di Quartiere,45.4435764,9.2141526,restaurant,,https://www.sottoboscomilano.com,+390239289510
13 Giugno di Brera,45.4754493,9.1892887,restaurant,,http://www.13giugnobrera.it/sito/,+39 02 29003300
Rocking Horse,45.4823186,9.1875639,restaurant,italian;pizza,,
Classico,45.4826743,9.1864811,bar,,,
Fassushi Milano,45.48276,9.1848649,restaurant,japanese,https://milano.fassushi.it/,
Galleria Meravigli Bistrot,45.4658238,9.1843323,cafe,,https://www.galleriameravigli.com/,+39 02 39831231
Just,45.4822475,9.1875427,cafe,,http://www.justcorsocomo.it/,
Stella Marina,45.4375198,9.1586628,restaurant,fish;pizza,https://stella-marina-restaurant-milano.eatbu.com/,
Spiller,45.4621982,9.1929566,bar,,https://www.spillerbirrerie.it/,+390238299987
Flash,45.4623521,9.1940076,restaurant,pizza;italian,,+39 02 5830 4489
Gran Caffè Cimmino,45.4629794,9.194469,cafe,,,+39028051663
Pokerbar,45.462625,9.1948008,cafe,,,
Barghilè,45.4979248,9.2082287,bar,,,
L'incontro,45.4816531,9.1779801,cafe,,,
Il gabbiano,45.4807555,9.2334049,restaurant,italian,,
Il gusto,45.4824328,9.2302556,cafe,,,
Jam Grill House,45.4977151,9.2390182,restaurant,,https://www.jam-milano.it/,+39 340 6262923
Pizzeria San Giorgio,45.5004969,9.2247451,restaurant,pizza,,+390236507560
Bar Mercurio,45.4629383,9.1886235,cafe,,http://www.barmercurio.it/,+39 02 8056153
Gino's,45.4656684,9.1910681,restaurant,,,+3902805081
Caffé dell'Opera,45.4685246,9.1912806,cafe,,,
Pani e Tulipani,45.4833605,9.1998505,restaurant,,https://www.ristorantepanetulipani.it/,
Sorbillo Gourmand,45.4551719,9.1668127,restaurant,pizza,,
Langosteria 10,45.4556259,9.1686303,restaurant,italian;seafood;dessert,https://langosteria.com/langosteria-cucina/,+390280025810
Murphy's Law,45.4550132,9.1665851,pub,,,+39 02 8324 2151
Wood,45.4416301,9.2011103,cafe,,,
Mozzarella e basilico,45.4646919,9.1939768,restaurant,pizza;italian,,+39 02 8909 2613
Ristorante Replay,45.4645936,9.1938567,restaurant,pizza;italian,,
Cocciuto,45.4500338,9.205196,restaurant,pizza,,
Bar Settembrini,45.4832415,9.2073336,cafe,,,
Mamma Farina,45.4997504,9.2265347,restaurant,pizza,https://www.mammafarina.com/,+39 02 43129037
Konnubio,45.4995677,9.2250678,restaurant,,,
Cafè Tablè,45.499698,9.226216,cafe,,,
PS Cocktail & Beer,45.4507816,9.1775522,bar,,,+39 348 3148001
Green Line,45.4499326,9.2053097,cafe,,,
SushiYo,45.4982589,9.2082672,restaurant,sushi,,+39 02 66711096
Cinque Vie,45.4635997,9.1840115,restaurant,,,
Caffè Spadari,45.4638786,9.1865269,cafe,,,
Bricco Cafè,45.4841912,9.1872671,cafe,coffee_shop,,
Amici della pizza,45.4591133,9.2137858,restaurant,pizza,,
La casa dell'Habana,45.4591709,9.2136753,cafe,,,
Charlie Brown Moscara,45.4579166,9.212767,restaurant,,,
Bar Vitaminas,45.5029642,9.2273187,cafe,,,+39 02 678908
Ristorante La Piedra del Sol,45.4820933,9.1968669,restaurant,mexican,https://piedradelsol.it/,+39 377 3237127;+39 02 6691901
Salsamenteria di Parma,45.4663314,9.1953624,restaurant,,,
Emy bar,45.4982259,9.1844257,cafe,,,
Bar Trattoria Victoire,45.4578666,9.2234887,restaurant,,,+39 02 55195935
Pizzeria Karinans,45.4686008,9.223435,restaurant,kebab;pizza,,+39 02 70123801
El Carnicero,45.4788495,9.1858275,restaurant,spanish,,
Osteria Brunello,45.4793081,9.1857787,restaurant,,https://www.osteriabrunello.it/,+39 02 6592973
Osteria Da Fortunata,45.4776991,9.1851362,restaurant,,,
Bar Ristorante Caffetteria Montello,45.4806054,9.1810444,cafe,,,
Al Panino Pub,45.4805218,9.1852205,pub,,,
Metro Cubo,45.4800513,9.1863597,bar,,,
O' Peperino e Milano,45.4808278,9.185814,restaurant,pizza;italian;regional,,
Zushi,45.4806591,9.182606,restaurant,japanese,https://www.zushi.eu/Milano/it/page/index1,+39 02 65560892
Primè,45.480842,9.1857361,restaurant,fish,https://ristoranteprime.it/,
Da Orient,45.4807724,9.181069,bar,,,
Il Tavolino,45.4840136,9.1983021,restaurant,pizza;regional,http://www.altavolino.it/,+39 02 6703520
Bar della Stazione,45.4871063,9.2032484,cafe,,,
Chiosco Da Pippo,45.475984,9.1977576,cafe,,,
Chongqing,45.4884055,9.2047902,restaurant,italian,,
Pizza Italiana,45.4871393,9.2012042,restaurant,kebab;pizza,,+39 02 3954 3711
Prince Cafe,45.4907784,9.1663998,cafe,,,
Ristorante Nabucco,45.4722447,9.1868862,restaurant,,,
Rosso di Brera,45.4717843,9.1860825,restaurant,,https://www.rossobrera.com/,+39 02 83538580
Ta Hua,45.4832616,9.1980193,restaurant,chinese,http://www.tahua.org/,+39 02 66987042
Taverna del Borgo Antico,45.4717069,9.1854916,restaurant,regional,https://www.tavernadelborgoantico.it/,+39 02 86461186
Pizzeria alla fontana,45.4929321,9.1884381,restaurant,italian;pizza,,
Estilolivre Bistrot Italo Brasiliano,45.4936373,9.1880252,restaurant,brazilian,,
Osterialnove,45.4918116,9.188719,restaurant,italian,https://osterialnove.com/,+39 02 66825162
Fra Diavolo,45.4921349,9.1888927,restaurant,,,
Old Wild West,45.491624,9.1917798,restaurant,american,https://www.oldwildwest.it/code/20026/Milano-Zara,+39 02 69004434
La Corte,45.448903,9.169641,cafe,,,+39 02 8323284
Osteria del Sognatore,45.4470371,9.153374,restaurant,,http://www.osteriadelsognatore.it/,
668 cafè,45.4984452,9.2299029,cafe,,,
Bistrot Duomo,45.463532,9.1897949,cafe,,,
Bistrot Milano Centrale,45.4857538,9.2046767,cafe,,,
Caffetteria Affori,45.5215396,9.1677002,cafe,,,
Bar Liberty,45.4916617,9.1956374,cafe,,,
Bar Memory,45.4910779,9.1955866,cafe,,,
Trattoria Pizzeria Griglieria La Martinella,45.4899919,9.1957813,restaurant,,,
Bukowski Pub,45.4565505,9.1894413,bar,,,+39 02 58305955
Good Morning Caffè,45.4556454,9.1875285,cafe,,,+39 392 1942594
Il Caffè Ambrosiano,45.488721,9.191268,cafe,ice_cream,,
Gino Sorbillo,45.488097,9.1886929,restaurant,pizza,,
Ristorante Pizzeria Notre Dame,45.4876255,9.1875046,restaurant,pizza,http://www.ristorantepizzerianotredame.it/,
Futura,45.4888438,9.1892082,restaurant,pizza,https://futurapizzeria.com/,
Slow Sud Isola,45.4881372,9.1897826,restaurant,regional,https://slow-sud.it/,
Blu Bar,45.4745644,9.1401621,cafe,,,
Scudo Cafè,45.5037844,9.165088,cafe,,,
Bar Principe,45.4606665,9.1864151,bar,,,+39 02 8692513
Alla collina pistoiese,45.4605317,9.1864074,restaurant,regional,http://www.allacollinapistoiesi.it/,+39 02 86451085
My Chef Briciole Bar,45.4582382,9.1879179,bar,,,+39 02 89093943
Nicol,45.4582773,9.1875099,bar,,http://www.nicol.it/,+39 02 804949
Bio Pizza,45.4579828,9.1874965,restaurant,pizza,,+39 02 86452131
Papas and Beer,45.4561505,9.1873092,restaurant,mexican,http://www.papasandbeer.it/,+39 02 72021827
Caffè Italia,45.4566965,9.1873084,restaurant,,https://www.cafeitaliamilano.com/,+390238294844
Trattoria il Marinaio,45.4859277,9.1869256,restaurant,seafood,,
Bar Isola,45.4866123,9.1904905,cafe,,,
Vivà,45.4860425,9.1883419,restaurant,,,
Grezzo Raw Chocolate,45.4864655,9.1883675,cafe,,,
Bosco Verticale,45.4867373,9.1912629,restaurant,italian,,
Little Italy Pizza,45.4861685,9.1883768,restaurant,pizza,https://littleitalyborsieri.cristianoandpartners.it/,+39 02 6901 6034
