venue_name,lat,lon,amenity,leisure,sport,website,phone,addr_street,addr_city,addr_postcode,opening_hours,brand,operator
Falesia La Turna,45.5384139,7.8411434,,sports_centre,climbing,https://www.laturna.it/,,,,,,,
Palestra di Viguzzolo,44.9045751,8.9263621,,sports_centre,,,,,,,,,
Starbene,45.0275204,9.1589149,,sports_centre,,,,,,,,,
Meeting Place,44.002929,10.1435599,,sports_centre,,,,,,,,,
Crossfit,38.3579936,15.8562274,,fitness_centre,,,,,,,,,
Planet Fitness,41.1007887,14.2129783,,fitness_centre,gymnastics,,,Via Umberto d'Aquino,Capua,81043,,,
Centro Sportivo di Abano Terme,45.3531164,11.7622306,,sports_centre,athletics,,,,,,,,
Centro Sportivo Collevario,43.285231,13.4290372,,sports_centre,,,,,,,,,
"Calciotto, Green Volley, Beach volley, Minibasket",40.3090868,15.1096843,,sports_centre,,,,,,,,,
Canoa,40.3186502,15.1273439,,sports_centre,,,,,,,,,
Pedalò,40.317862,15.1084439,,sports_centre,,,,,,,,,
Tiro con l'arco tridimensionale,40.3096897,15.1093033,,sports_centre,,,,,,,,,
Jump,41.6784885,13.3499432,,fitness_centre,,,,,,,,,
U.S. Locate 1968,45.7027013,9.5629587,,sports_centre,,,,,,,,,
Legio Canavesana SoftAir,45.4501181,7.899428,,sports_centre,shooting,,,,,,,,
Campetto de Regina Pacis,43.2462894,13.0050355,,sports_centre,basketball,,,,,,,,
Attrezzi Ginnici,45.5471319,9.3812306,,fitness_station,fitness,,,,,,,,
Attrezzi Ginnici,45.5468426,9.3815498,,fitness_station,fitness,,,,,,,,
Attrezzi Ginnici,45.5474494,9.3811394,,fitness_station,fitness,,,,,,,,
Olimpic Planet,40.7889517,14.7593245,,sports_centre,,,,,,,,,
Circolo Tennis Selargius,39.2514934,9.16111,,sports_centre,tennis,,,,,,,,
Circolo Polisportivo Acitrezza,37.5604092,15.1611352,,sports_centre,multi,,,,,,,,
U.S. B. Fortebraccio,43.1150977,12.356139,,sports_centre,,,,,,,,,
Tennis Club Nautico,44.0367468,10.0431012,,sports_centre,tennis,,,,,,,,
Oratorio San Bartolomeo,45.0703138,7.505221,,sports_centre,soccer,,,,,,,,
Palestra,46.219264,11.0485419,,sports_centre,,,,,,,,,
Salewa Cube,46.4701955,11.3147706,,sports_centre,climbing,https://www.salewa-cube.com/,,Via Waltraud Gebert Deeg - Waltraud-Gebert-Deeg-Straße,,,Mo-Su 09:00-23:00,,Salewa
Kite Sardegna,39.0444327,8.5489452,,sports_centre,kitesurfing,http://www.kitesardegna.it/index.html,,,,,,,
Centro Sportivo Fumane sas,45.5553652,10.889415,,sports_centre,,,,Via Progni,,37022,,,
Palazzetto dello Sport,43.724905,11.457014,,sports_centre,volleyball;basketball,,,,,,,,
Polisportiva San Clemente,43.7210913,11.4581278,,sports_centre,soccer,,,,,,,,
Stadio Comunale Davide Astori,43.7181332,11.4510363,,sports_centre,soccer,,,,,,,,
Tennis Club Rignano,43.7163822,11.4515158,,sports_centre,tennis,,,,,,,,
Campi Tennis,44.1729977,10.8733273,,sports_centre,tennis,,,,,,,,
Oxigen,40.7436628,14.6229102,,sports_centre,multi,http://www.oxygen.it/index.html,+39 081 5154022,,,,,,
Piscina Comune di Gorgonzola,45.5328301,9.4152888,,sports_centre,swimming,,,,,,,,
Crazy Gym,38.2588859,15.6066273,,sports_centre,gymnastics,,,,,,,,
Ego Palestre,44.9159917,8.6159111,,sports_centre,,,,Via Emanuele Boidi,Alessandria,15121,,,
Palestra di roccia,46.3725992,11.6841828,,sports_centre,climbing,,,,,,,,
Circolo Ippico del Vivaro,41.7448236,12.7747114,restaurant,sports_centre,,,,,,,,,
"Club nautico ""Le gabbiane""",45.122164,9.5319632,,sports_centre,,,,,,,,,
Sportplatz Tisens - Campo sportivo di Tesimo,46.5595736,11.1805823,,sports_centre,,,,,,,,,
Pista pattinaggio,45.8048196,8.9762677,,sports_centre,,,,,,,,,
Mickey Club,38.1566922,13.3304939,,sports_centre,soccer,,,,,,,,
Tennistavolo Santa Venerina,37.6903133,15.1419831,,sports_centre,table_tennis,,,,,,,,
Campo Sportivo,41.9732687,13.0371385,,sports_centre,soccer,,,,,,,,
Stadio Mannucci,43.6690485,10.6443139,,sports_centre,soccer,,,,,,,,
Yamambo Dance School,45.4523393,9.1165994,,sports_centre,,,,,,,,,
La Scuola Bailamos,41.8306743,12.6144993,,sports_centre,,,,,,,,,
Fitvillage,41.9118503,12.537786,,sports_centre,,,,Largo Paolo Mattei Gentili,,00157,,,
Power Gym,43.84404,10.7467901,,fitness_centre,,,,,,,,,
Universo Sporting Center,43.9485052,10.8998187,,sports_centre,fitness,https://www.palestrauniverso.it/,+39 0573 400489,Via dell'Olmo,Pistoia,51100,,,
Centro Sportivo Le Spine,45.2199668,7.5999836,,sports_centre,,,,,,,,,
Tennis Club T2 A.S.D.,41.6439395,13.3421431,,sports_centre,tennis;calcio,,+39 0775 874448,Piazza Salvo D'Acquisto,Frosinone,03100,Mo-Sa 08:00-23:00,,
Eur Gym Center,41.8358756,12.4661849,,sports_centre,multi,https://www.eurgymcenter.it,+39 06 5916446,,,,,,
Los Cocos,41.4804578,14.0367229,,sports_centre,swimming,,,,,,,,
FItness st. 14,44.0801886,9.7901019,,fitness_station,fitness,,,,,,,,
FItness st. 18,44.0855551,9.7799074,,fitness_station,fitness,,,,,,,,
FItness st. 20,44.0867859,9.7781396,,fitness_station,fitness,,,,,,,,
FItness st. 21,44.0867096,9.7782069,,fitness_station,fitness,,,,,,,,
FItness st. 7,44.0859056,9.779799,,fitness_station,fitness,,,,,,,,
FItness st. 8,44.0843803,9.7821198,,fitness_station,fitness,,,,,,,,
FItness st. 9,44.0838895,9.7832954,,fitness_station,fitness,,,,,,,,
FItness st. 4,44.0875201,9.7777111,,fitness_station,fitness,,,,,,,,
Villa Plinia,45.0327406,6.9659319,,sports_centre,soccer,,,,,,,,
Palestra comunale,42.2952589,14.326821,,sports_centre,,,,,,,,,
Onda della Pietra,44.4353113,10.4169045,,sports_centre,,,,,,,,,
Palestra Gennargentu,40.0006961,9.2188355,,sports_centre,,,,,,,,,
Palestra Antares,40.014676,9.231348,,sports_centre,,,,,,,,,
Spare Time,37.4628111,14.9598586,,sports_centre,10pin,,,,,,,,
Paintball Field,37.4592237,14.9600839,,sports_centre,,,,,,,,,
Palestra Carisolo,46.1664209,10.7573106,,sports_centre,,,,,,,,,
Bodyfit,46.8935898,11.4379244,,fitness_centre,gymnastics,,,Karl-Riedmann-Platz - Piazza Karl Riedmann,Sterzing - Vipiteno,39049,,,
Virgin Active,44.4125433,8.8805843,,fitness_centre,gymnastics;swimming;fitness;dance;cycling;yoga;water_sports;streght;functional,https://www.virginactive.it/club/genova,,Via Paolo Mantovani,Genova,16149,Mo-Fr 07:00-23:00; Sa-Su 09:00-20:00,Virgin Active,
scuola vela FIV,42.9922588,10.5123327,,sports_centre,sailing,,,,,,,,
Pratogrande,45.8114101,9.4019181,,sports_centre,swimming,,,,,,,,
Stadio,43.8494603,10.3548062,,sports_centre,,,,,,,,,
Campo di calcio,44.8930687,9.2991694,,sports_centre,,,,,,,,,
Palestra Gym Power,43.8540384,7.9639419,,sports_centre,gymnastics,,,Via Vignasse,San Lorenzo al Mare,18017,,,
Tennis Club Busalla,44.5688549,8.9497617,,sports_centre,tennis,,,,,,,,
Play & Jump,43.8578506,10.3496358,,sports_centre,fitness,,,,,,,,
Impianti sportivi Vallorcola,45.6218017,11.4531917,,sports_centre,,,,,,,,,
Performa Fitness Center,45.4602007,7.8726119,,sports_centre,gymnastics,http://www.centroperforma.com,+39 0125 627338,Via Giuseppe Di Vittorio,Ivrea,10015,,,
Tennis Club Tiziano,46.4279124,12.3739425,,sports_centre,,www.tennisclubtiziano.it,,Piazzale Martiri della Libertà,,32044,,,
Nettuno Sporting Club,45.4687095,11.1292373,,sports_centre,,,,Via Venturi,,37030,,,
Palestra Dinamica,44.6003949,10.7065108,,sports_centre,gymnastics,,,,,,,,
Palestra Planet Body,45.3148159,8.4343227,,sports_centre,,,,,,,,,
Centro Ippico Monte d'Oro - Konjeniški Center Dolga Krona,45.6002748,13.8276284,,sports_centre,equestrian,,,,,,,,
Newgym Wellness Center,45.354225,12.0976426,,sports_centre,multi,,,Piazza Giacomo Matteotti,Campagna Lupia,30010,,,
Palestra Ibis,45.3326676,7.7220557,,sports_centre,,,,,,,,,
"Palestra Dojo Kenshiro Abbe - Gruppo Marche, Judo Ginnastica Danza",43.2502885,13.5118663,,sports_centre,multi,https://www.corradocrocerijudo.com/,+39 0733 431350,Via Santa Chiara,Corridonia,62014,,,
Rocca Sbarua - Torrione del bimbo,44.9693592,7.3052012,,sports_centre,climbing,,,,,,,,
U.S. Federico Ozanam,44.4168086,8.8684514,,sports_centre,soccer,,,,,,,,
Parete del Prà,44.7761391,7.0415281,,sports_centre,climbing,,,,,,,,
wod hub,45.0598047,7.6845356,,fitness_centre,,,,,,,,,
Hobby Gym,44.41843,8.87338,,sports_centre,,,,,,,,,
Palazzetto dello Sport,41.6381834,12.9085419,,sports_centre,,,,,,,,,
Gym Tonic,45.3122468,7.7400175,,sports_centre,,,,,,,,,
Canoa Verde,44.3843126,9.03348,,sports_centre,,,,,,,,,
Campo Comunale Martano,40.198838,18.2879887,,sports_centre,soccer,,,,,,,,
Fit-Star,45.434094,9.0903543,,sports_centre,multi,,,,,,,,
La Palestra,40.7033021,17.3315154,,fitness_centre,,,,,,,,,
Gola dei Briganti inferiore,44.2075359,8.3454377,,sports_centre,climbing,,,,,,,,
Falesia del Delfino,44.2076093,8.342169,,sports_centre,climbing,,,,,,,,
Falesia del Gufo,44.2078325,8.3428117,,sports_centre,climbing,,,,,,,,
Falesia del Ragno,44.2072867,8.3422584,,sports_centre,climbing,,,,,,,,
Locomotiva,38.0072215,12.5408836,,sports_centre,soccer,,,,,,,,
forese,38.0081571,12.5693624,,sports_centre,soccer,,,,,,,,
Valdera Wellness,43.6679978,10.5908872,,sports_centre,gymnastics,,,Via Fermi,,56012,,,
Falesia Madonna dell'Ulivo,42.600791,12.6258399,,sports_centre,climbing,,,,,,,,
Hobbyson,41.9619767,12.7579876,,sports_centre,tennis,,,,,,,,
Pentathlon,41.1978747,16.5980548,,sports_centre,gymnastics,,,,,,,,
Palestra,45.7824326,11.9084879,,sports_centre,,,,,,,,,
C.T. La Signoretta,41.8215119,12.97709,,sports_centre,,http://www.genazzanotenniscamp.com/,+39 06 9578891,,,,,,
Cycling Team Verrua,45.1604424,8.0959582,,sports_centre,,http://www.cyclingteamverrua.com,,,,,,,
Tennis Club Canterbury,40.8407056,14.3679304,,sports_centre,tennis,,,,,,,,
Virgin Active,43.790411,11.2282556,,fitness_centre,,,,,,,"Mo-Fr 06:30-23:00; Sa,Su 08:00-20:00",Virgin Active,
Anytime fitness,45.470637,10.8505217,,fitness_centre,,,,Piazzale Vittorio Veneto,Bussolengo,37012,,,
Centro Sportivo,44.8331536,8.0596096,,sports_centre,table_tennis,,,,,,,,
Fitnesscenter BodyTec,46.8020718,11.92813,,sports_centre,,,+39 0474 411292,Rienzfeldstraße,Bruneck - Brunico,39031,,,
Virgin Active,45.434864,9.0973631,,sports_centre,multi,,,,,,,,
Danza10,45.656755,13.7861657,,sports_centre,dance,http://www.danzadieci.org/,+39 040 576240,Via del Monte Cengio,Trieste,34127,,,
Dopolavoro Ferroviario Voghera,44.9983859,9.0046503,,sports_centre,,,,,,,,,
Mezzaluna,42.0316518,12.6626956,,sports_centre,swimming,,,,,,,,
A.S.D. Polisportiva Atlantide Gym,45.709196,8.5196516,,sports_centre,,,,,,,,,
Campo volo Paramotor,41.1681892,15.1724084,,sports_centre,,,,,,,,,
Decollo Deltaplani e Parapendio,41.2299922,15.2652884,,sports_centre,free_flying,,,,,,,,
Campo volo,41.5266847,15.9042542,,sports_centre,,,,,,,,,
campo sportivo di Panzano,43.538193,11.3156672,,sports_centre,soccer,,,,,,,,
Oficina do Corpo,44.3620261,11.7257307,,fitness_centre,gymnastics,https://www.italianfitnessschool.it/,,,,,,,Italian Fitness School
Judo Club,45.4150276,9.2704353,,fitness_centre,judo,,,Piazza Carlo Alberto Dalla Chiesa,San Donato Milanese,20097,,,
Istituto Yoga Universale,41.8837333,12.5088047,,fitness_centre,yoga,,+39 06 70454370,Largo Magnagrecia,Roma,00183,,,
Decollo volo libero,40.8959361,15.3652882,,sports_centre,,,,,,,,,
Decollo volo libero,41.1187369,14.9789758,,sports_centre,,,,,,,,,
Decollo volo libero,41.129211,14.972796,,sports_centre,,,,,,,,,
Volo libero atterraggio,41.1355141,14.9918933,,sports_centre,,,,,,,,,
Impianti Sportivi Salvemini,41.6426769,15.8948967,,sports_centre,soccer;tennis,,,,,,,,
PlasticRock,45.8900047,11.029582,,sports_centre,,,,,,,,,
Campo Scuola di Massa,44.0301589,10.1148837,,sports_centre,,,,,,,,,
Falesia Sengietto,45.6294791,10.8115547,,sports_centre,climbing,,,,,,,,
Falesia Sengio Rosso,45.6289187,10.8087049,,sports_centre,climbing,,,,,,,,
Palestra,45.7849875,12.1244283,,sports_centre,,,,,,,,,
Tennis Club,45.7838601,12.1276535,,sports_centre,,,,,,,,,
Palestra di Caonada,45.7801391,12.0716692,,sports_centre,,,,,,,,,
Family Sport,40.170838,18.1650574,,sports_centre,gymnastics,,,,,,,,
Impianti Sportivi Gatterman,41.6126995,15.8945422,,sports_centre,soccer;karting,,,,,,,,
Italia 90,41.1308965,16.5202184,,sports_centre,,,,,,,,,
Scuola di Danza Mary J Style,41.6413264,15.9271484,,sports_centre,gymnastics,,,Via Gargano,Manfredonia,71043,,,
Palestra Brusa S. Zennaro,44.3485372,11.6996773,,sports_centre,climbing,,,,,,,,
Equilibrio,44.3747323,11.7228885,,sports_centre,gymnastics,,,Via Primo Maggio,Imola,40026,,,
Palestra Free Time,44.3621641,11.7255351,,fitness_centre,gymnastics,,,,,,Mo-Fr 05:00-24:00; Sa-Su 07:00-20:00,,
Volere é Potere A.S.D.,44.3274133,11.7886988,,sports_centre,gymnastics,,,Via dell'Industria,,48014,,,
Centro Moveo,42.5705802,12.6282773,,sports_centre,,,,Via del Sersimone,Terni,05100,,,
Bocciodromo comunale,37.4876121,14.046455,,sports_centre,boules,,,,,,,,
Palestra Mandraccio,44.4074566,8.9271206,,sports_centre,gymnastics,,,Calata Mandraccio,,,,,
Centro Sportivo,42.3371293,12.3012725,,sports_centre,,,,,,,,,
Pista Salentina,39.89135,18.1334575,,sports_centre,,https://www.pistasalentina.it/,,,,,,,
Campfour Boulder,46.0279392,10.9460088,,sports_centre,climbing,,,,,,,,
Campo Sportivo Luigi Ariola,41.8171052,12.9402021,,sports_centre,soccer,,,,,,,,
Falesia S.Siro,46.0279922,10.9699262,,sports_centre,climbing,,,,,,,,
gavelli settore a,42.7053902,12.8843749,,sports_centre,climbing,,,,,,,,
gavelli settore b,42.7062688,12.8834698,,sports_centre,climbing,,,,,,,,
Circolo Ippico La Robinia,45.492404,8.7258219,,sports_centre,equestrian,,,,,,,,
palestra,40.8744292,14.1375842,,sports_centre,,,,,,,,,
Palestra Bios,41.04836,15.7975824,,sports_centre,,,,,,,,,
Fußballplatz Olang,46.7684861,12.0252634,,sports_centre,,,,,,,,,
Circolo NOI Il Gabbiano,45.3466915,10.8814914,,sports_centre,,,,Piazza IV Novembre,Povegliano Veronese,37064,,,
Palestra Scuole Medie,45.3482474,10.8856042,,sports_centre,,,,,,,,,
Falesia Gola del Forello,42.7300908,12.3104822,,sports_centre,climbing,,,,,,,,
Fisicoidea,42.5177186,14.1463239,,fitness_centre,,,,,,,,,
Jaco Sport Center,45.7827339,11.7661711,,sports_centre,tennis;padel;futsal;volleyball;fitness;basketball,,+39 389 049 3972,Via Benedetto Marcello,Romano d’Ezzelino,36060,Mo-Fr 09:00-23:0; Sa 09:00-21:00; Su 10:00-20:00,,
"Palestra parrocchiale ""Franco Ferrari""",44.6892209,10.9667473,,sports_centre,volleyball,,,,,,,,
Palestra comunale di Albareto,44.6870051,10.9649288,,sports_centre,volleyball,,,,,,,,
Falesia Di Garda Alta,45.585157,10.696011,,sports_centre,climbing,,,,,,,,
Sporthaus Villanders,46.6311165,11.5406085,,sports_centre,,,,J.Schguaninstraße,,39040,,,
Ciappo delle Conche - Sett superiore,44.211009,8.3381597,,sports_centre,climbing,,,,,,,,
"Località ""LI FANI"" MTB e Motocross",39.8521507,18.2358705,,sports_centre,,,,,,,,,
Palestra Carchidio Strocchi,44.279922,11.8951944,,sports_centre,,,,Via Zauli Naldi,,48018,,,
Palestra Lucchesi,44.280814,11.8886551,,sports_centre,,,,Piazzale Golinelli,Faenza,48018,,,
Parco giochi comunale Mike Bongiorno,45.1126026,8.6660746,,sports_centre,,,,,,,,,
Piscina Comunale,41.2231533,15.382577,,sports_centre,swimming,,,,,,,,
Kokko Fitness Club,37.3064386,13.583125,,sports_centre,,,,,,,,,
Falesia Di Garda,45.5840444,10.6947081,,sports_centre,climbing,,,,,,,,
A.S.D. US Montecorona,46.1596792,11.1431236,,sports_centre,,,,,,,,,
Falesia di Figline,43.9240506,11.0940055,,sports_centre,climbing,https://www.caiprato.it/archivi-doc/relazioni-vie/falesie-di-arrampicata/falesia-di-figline/,,,,,,,
Parco Avventura Funivie Oropa,45.629471,7.9739211,,sports_centre,climbing_adventure,,,,,,,,
Palestra Fitness Point,43.2465015,11.224551,,sports_centre,,,,,,,,,
Palestra Polisportiva Putinati,44.8274751,11.6139341,,sports_centre,gymnastics,,,,,,,,
Palestra New Life Center,44.8240287,11.6116158,,sports_centre,gymnastics,,,,,,,,
Palestra Dynamic Club,44.8190784,11.6285861,,sports_centre,gymnastics,,,,,,,,
Centro sportivo comunale di Siziano,45.3153911,9.2064998,,sports_centre,basketball;dance,,,,,,,,Comune di Siziano
Campo Sportivo,45.3190501,9.1991077,,sports_centre,soccer,,,,,,,,
Eisho Sporting Club,45.4823432,9.1677013,,sports_centre,judo;karate;aikido;kung_fu,http://www.eishoclub.it,,Via Piero della Francesca,Milano,20154,,,
Basket Don Bosco Figline,43.6217152,11.4721769,,sports_centre,basketball,,,,,,,,
"Palestra Pugilistica ""Amici del pugilato estense""",44.8270883,11.60487,,sports_centre,,,,,,,,,
Centro DOMS,46.138546,11.1130433,,fitness_centre,,,,Via Fabio Filzi,Lavis,38015,,,
Vallericcia,41.7042567,12.6613242,,sports_centre,,,,,,,,,
Piscina Comunale,45.6550153,11.4015631,,sports_centre,swimming,,,,,,,,
Naky Sport (chiusa definitivamente),41.506259,15.3314707,,sports_centre,swimming,,,,,,,,
Sail Tribe,45.5514268,10.7243085,,sports_centre,,,,Via Europa Unita,Bardolino,37011,,,
Skorpion,45.4649628,9.1956599,,fitness_centre,,,,Corso Vittorio Emanuele Secondo,Milano,20122,,Down Town palestre,Milano Fitness s.s.d. a.r.l
StreetWall,44.150546,12.2431013,,sports_centre,climbing,,,Via Alfonsine,Cesena,47521,,,
Sabbione Frutipapalina Sport Arena,44.1506036,12.2608659,,sports_centre,beachvolleyball;padel;crossbeach;beach_tennis,http://www.sabbione.it,,Piazzale Enrico Berlinguer,Cesena,47521,,,
Sportplatz St. Leonhard,46.8150138,11.2429087,,sports_centre,,,,,,,,,
Sporting Club Palestra,45.5548624,9.2166341,,fitness_centre,fitness,,,,,,,,
Sporting Club Pegli2,44.4329747,8.8075125,,sports_centre,tennis,,,,,,,,
Falesia Parete Stoppani,45.8599368,9.4441134,,sports_centre,climbing,,,,,,,,
Centro Polifunzionale Palmaro,44.4276413,8.7747635,,sports_centre,,,,,,,,,
Associazione Piani di Vas,46.5521553,12.8528871,,sports_centre,,,,,,,,,
Policromuro,45.9291847,10.9025846,,sports_centre,climbing,,,,,,,,
Circolo Tennis Spadoni,44.3786408,11.7999714,,sports_centre,tennis,,,Via Lughese,Imola,40026,,,
KLAB Marignolle,43.7583361,11.2119453,,fitness_centre,,https://www.klab.it/,,,,,,,
Prime Milano Duomo,45.4656146,9.1934007,,fitness_centre,,https://www.primefitness.it/club/milano-duomo/,,,,,,,
ATENEA Soccer Club,37.3502721,13.5582212,,sports_centre,soccer,,,,,,,,
Sasso Scorpion,44.2135114,8.3510692,,sports_centre,climbing,,,,,,,,
il Pilastro,44.2142025,8.351447,,sports_centre,climbing,,,,,,,,
"Centro Sportivo ""Le Madonne Bianche""",43.8603138,10.4985713,,sports_centre,,,,,,,,,
Comprensorio sciistico Monte Catria-Acuto,43.4781814,12.6918421,,sports_centre,skiing,,,,,,,,
Windsurfing,41.1933551,9.3191865,,sports_centre,,,,,,,,,
New Gold Gym,45.321907,8.432473,,fitness_centre,fitness,https://www.newgoldgym.com/,,Via Vinzaglio,Vercelli,13100,Mo-Fr 09:00-22:00; Sa-Su 10:00-17:00,,
Settore della Caverna,44.2144007,8.3331513,,sports_centre,climbing,,,,,,,,
Virgin Active,45.462038,9.1894971,,fitness_centre,,,,Piazza Armando Diaz,Milano,20122,08-20,Virgin Active,
City Club,45.4625169,9.1878753,,fitness_centre,,https://www.7cityclub.it/,+390245373880,Via Falcone,Milano,20123,Mo-Fr 07:00-22:30; Sa-Su 10:00-19:00,,
"Palasport ""Città di Acri""",39.4998515,16.3813912,,sports_centre,,,,Via Salvatore Scervini,Acri,87041,,,
Bocciodromo comunale,39.4990319,16.3814019,,sports_centre,,,,,,,,,
Palazzetto Oratorio,45.9169286,12.8574402,,sports_centre,multi,,,,,,,,
Water Park,45.9575551,8.8708399,,sports_centre,swimming,,,,,,,,
AYFI Ashtanga Yoga Firenze,43.7915755,11.2496176,,sports_centre,Yoga Ashtanga,,,Via Giovanni Fabbroni,Firenze,50134,,,
Automotive Safety Center,45.2744235,9.2540988,,sports_centre,motor,https://www.pista-asc.it/,,,,,,,
Virgin Active,44.9769553,7.7072053,,fitness_centre,gymnastics;swimming,https://www.virginactive.it/,+39 800 914555,Via Postiglione,Moncalieri,10024,,Virgin Active,
"Stadio Comunale ""La Quercia""",38.5724869,16.3249103,,sports_centre,soccer,,,Viale Aldo Moro,Serra San Bruno,89822,,,
Centro sportivo Nave San Rocco,46.1689058,11.0871736,,sports_centre,,,,Località Strada Alta,,38010,,,
Autodromo Nazionale di Monza,45.6191059,9.282641,,sports_centre,motor,https://www.monzanet.it/,,Viale Vedano,Monza,20900,,,
Centro Arcieristico Altana del Motto Rosso,45.7008706,8.5103139,,sports_centre,archery;shooting;multi;tiro_con_l'arco,,+39 3356124797,Località Motto Rosso,Gattico-Veruno,28013,Mo-Su 09:00-19:00,,
Falesia di Carate,45.8740522,9.1225547,,sports_centre,climbing,,,,,,,,
Hochseilgarten Kaltern - Parco Avventura Caldaro,46.3971725,11.2346516,,sports_centre,climbing_adventure,https://www.abenteuerpark.it/,+393478010960,,,,,,
Polisportiva San Giorgio,45.4241994,10.7846785,,sports_centre,,,,,,,,,
Centro Sportivo Parrocchiale,45.8284163,11.8413442,,sports_centre,,,,,,,,,
Bowling Queentouch,44.3474737,7.5026487,,sports_centre,9pin,http://www.queentouch.it/,+39 0171 261764,Via Fratelli Rosselli,,,"PH,Mo-Sa 00:00-02:00,14:00-24:00; Su 00:00-03:00,14:00-24:00",,Elbo srl
Twentyfit,45.367865,8.1677109,,fitness_centre,,,+39 388 7975691,Corso Santo Ignazio da Santhià,Santhià,13048,,,
20Hours & Best Price,45.4827154,9.1796741,,fitness_centre,,,,,,,,,
Villa Letizia,43.5212626,10.3167175,,fitness_centre,,,,,,,,,
Falesia Erna,45.8611113,9.4387581,,sports_centre,climbing,,,,,,,,
Falesia Le Torrette,45.893762,9.4309582,,sports_centre,climbing,,,,,,,,
Judo Club Ronin,45.5822062,9.2863409,,fitness_centre,martial_arts,http://www.roninmonza.it/,,Via Gerolamo Savonarola,Monza,20900,,,
Falesia della Vela - Settore B,46.0917036,11.0917611,,sports_centre,climbing,,,,,,,,
Tra cielo e terra,45.4908928,9.1908778,,fitness_centre,,,,,,,,,
