name,lat,lon,amenity,cuisine,website,phone,opening_hours,address
Cafè Soleil,45.4961841,9.1336808,bar,,,,,
Caffè della terra,45.4703948,9.2006484,cafe,,,,,
Luca's Bar,45.4575138,9.1811174,bar,,,+390258100409,,"Corso di Porta Ticinese 51b, 20123, Milano"
Machan Pub,45.4452943,9.2131972,bar,,,,,
Bar Girasole Tabacchi,45.4443722,9.2146724,cafe,,,,,
Lucky Bar Paninoteca,45.4439582,9.2155414,cafe,,,,,
Karma,45.4330410,9.2311594,nightclub,,http://www.karmamilano.it,+39 346 383 1499;+39 339 409 0542,,"Via Fabio Massimo 36, 20139"
Bar Morgagni,45.4788621,9.2134931,cafe,,,,,
Tabbacbria,45.5011572,9.1013892,bar,,,,,
Blanco,45.4766419,9.2113703,cafe,,http://www.blancomilano.it,+39 02 29405284,,"Via Giovanni Battista Morgagni 2, Milano"
Bar Giardino,45.4303202,9.2036656,cafe,,,,,"Via Val di Sole 22, 20141, Milano"
Ciapa Sü,45.4959452,9.2205157,cafe,,,,,
Bar Bijoux,45.4955503,9.2197492,cafe,,,,,"Viale Monza, Milano"
Milionario,45.4953615,9.2196908,cafe,,,,,"Viale Monza 76, Milano"
Dito Divino,45.4652176,9.1840313,bar,,https://www.ditodivino.com/,+39 02 89096532,,"Via Gaetano Negri 8, 20123, Milano"
Happy Bar,45.4960869,9.2075908,cafe,,,,,
Cambridge,45.4676716,9.2230517,pub,,,,,
Gate,45.4943778,9.1819083,nightclub,,https://www.gatemilano.it/,,,"Via Valtellina 21, 20159, Milano"
Pico Brew Station,45.4451963,9.1766917,pub,sandwich,https://www.picobrew.it/,,"Su-Th 17:30-01:00, Fr,Sa 17:30-02:00","Via Ascanio Sforza 63, 20136, Milano"
Roxanne,45.4514589,9.1781270,cafe,,,,,"Via Ascanio Sforza 3, 20136, Milano"
Locanda da Vinci,45.4455537,9.1763043,pub,,,,,"Alzaia Naviglio Pavese 52, 20143, Milano"
Meli,45.4453710,9.1767194,bar,,,,,"Via Ascanio Sforza 63, 20136, Milano"
Bar Tabacchi SI & GA di Lupini Graziella,45.4489991,9.1771151,cafe,,,+39 02 36514963,,"Alzaia Naviglio Pavese 24, 20143, Milano"
Ponte Vecchio Pub,45.4491641,9.1771374,pub,,,,,"Alzaia Naviglio Pavese 24, 20143, Milano"
Maga Furla,45.5095876,9.2118674,pub,,,,"Su-Th 20:00-02:00, Fr,Sa 20:00-03:00","Via Roberto Cozzi 50, 20125, Milano"
JamM,45.4847463,9.2158904,cafe,,,,,
Samarcanda,45.4836754,9.2176338,bar,,,,,
Spritz,45.4519849,9.1765944,bar,,https://www.leggimenu.it/menu/spritznaviglimilano,+390283390192,Mo-Su 18:00-02:00,"Ripa di Porta Ticinese 9, 20143, Milano"
La Ringhiera,45.4520986,9.1772402,pub,,https://www.laringhierapub.it/,+390284193359,Mo-Su 15:30-02:00,"Ripa di Porta Ticinese 5, 20143, Milano"
Momo,45.4517024,9.1753160,bar,,,+39 02 8357433,,"Ripa di Porta Ticinese 23, 20143, Milano"
Bar Loreto Uno Tabacchi,45.4878678,9.2169986,cafe,,,,Mo-Su 06:00-00:00,
Diana Pub,45.4536701,9.2155980,pub,,,,,"Viale Umbria 58, Milano"
Caffè su e giù,45.4826478,9.1845526,cafe,,,,,"Via Tito Speri 7, 20154, Milano"
Dreams Cafè,45.4837671,9.1826933,cafe,,,,,"Via Pietro Maroncelli 19, 20154, Milano"
Tocqueville,45.4824121,9.1864777,nightclub,,http://www.tocqueville13.it/,+39 335 6819631,,"Via Alessio di Tocqueville 13, 20154, Milano"
11 Clubroom,45.4824216,9.1868074,nightclub,,https://www.11milano.it/,+39 02 89281711,,"Via Alessio di Tocqueville 11, 20154, Milano"
Bar Girasole,45.5109651,9.2028142,cafe,,,,,Viale Fulvio Testi
Caipiroska,45.4925126,9.2293459,cafe,,,,,
Bar latteria,45.4913481,9.2301084,cafe,,,,,
Caffetteria,45.4412585,9.2220406,cafe,,,,,
Massaua,45.4781452,9.2067147,cafe,,,,"Mo-Sa 08:00-17:00, 19:00-23:30","Via Alessandro Tadino 17, 20124, Milano"
Meravigli Caffè,45.4658742,9.1828833,cafe,,,,,"Via Meravigli 12, 20123, Milano"
Piccolo Bistrot,45.4830192,9.2341523,cafe,,,,Mo-Fr 07:00-20:00; Sa 07:00-13:00,"Via Antonio Grossich 29, 20131, Milano"
Elisir Cafè,45.4823790,9.2341617,cafe,italian;sandwich;coffee_shop,,,,"Via Antonio Grossich 17, 20131, Milano"
jackpot 2,45.4834108,9.2333944,cafe,,,,,
Panificio Danelli,45.4854249,9.2333838,cafe,breakfast;pizza;sandwich,,+39 02 7060 0964,"Mo-We 07:00-14:00, 16:00-19:30; Th-Sa 07:00-14:00, 16:00-21:00","Piazza Pietro Gobetti 8, 20131, Milano"
Lux Bar,45.4845614,9.2053064,cafe,,,+39 02 6692288,,"Piazza Luigi di Savoia 2, 20124, Milano"
AnticCùccá,45.4657637,9.1803502,cafe,,,+39 02 72011044,,"Via San Giovanni sul Muro 18, 20121, Milano"
Ravizza,45.4661960,9.1920765,cafe,,,+39 02 87072630,,"Via Ulrico Hoepli 3, 20121"
GB Bar,45.4659808,9.1919867,cafe,,,,,
Bar Punto di ristoro,45.4891994,9.2322816,cafe,,,,,
Tatanka,45.4897073,9.2322090,bar,,,,We-Su 18:00-02:00,"Via Emilio Olivari 3, 20131, Milano"
Bar Nadia,45.4893604,9.2316138,cafe,,,,,
Easy Bar,45.4892212,9.2301115,cafe,,,,,
La Siciliana dal 1956,45.4886880,9.2296635,cafe,,https://www.lasicilianadal1956.it/,+39 02 3966 4047,Mo off; Tu-Su 07:00-20:00,Via Teodosio 85
Blue bar,45.4884538,9.2301118,cafe,,,,,
B-Time Cafe,45.4856110,9.2348922,cafe,,,,,
Classico,45.4826743,9.1864811,bar,,,,,"Via Alessio di Tocqueville 9, 20154, Milano"
Galleria Meravigli Bistrot,45.4658238,9.1843323,cafe,,https://www.galleriameravigli.com/,+39 02 39831231,,"Via Meravigli 3, 20123, Milano"
Just,45.4822475,9.1875427,cafe,,http://www.justcorsocomo.it/,,,"Corso Como 12, 20154, Milano"
Spiller,45.4621982,9.1929566,bar,,https://www.spillerbirrerie.it/,+390238299987,,"Via Larga 8, 20122, Milano"
Gran Caffè Cimmino,45.4629794,9.1944690,cafe,,,+39028051663,,"Via Larga 2, 20122, Milano"
Pokerbar,45.4626250,9.1948008,cafe,,,,,"Piazza Santo Stefano 5, 20122, Milano"
Barghilè,45.4979248,9.2082287,bar,,,,,
L'incontro,45.4816531,9.1779801,cafe,,,,,"Via Paolo Sarpi 16, 20154, Milano"
Il gusto,45.4824328,9.2302556,cafe,,,,,
Bar Mercurio,45.4629383,9.1886235,cafe,,http://www.barmercurio.it/,+39 02 8056153,Mo-Sa 05:30-20:30,"Via Dogana 3, 20123, Milano"
Caffé dell'Opera,45.4685246,9.1912806,cafe,,,,,"Via Alessandro Manzoni 12, 20121, Milano"
Murphy's Law,45.4550132,9.1665851,pub,,,+39 02 8324 2151,Mo-Fr 12:00-02:00; Sa-Su 13:00-02:00,"Via Montevideo 3, 20144, Milano"
Wood,45.4416301,9.2011103,cafe,,,,,
Bar Settembrini,45.4832415,9.2073336,cafe,,,,,
Cafè Tablè,45.4996980,9.2262160,cafe,,,+39 02 2896720,,"Via Adelaide Bono Cairoli 22, 20127, Milano"
PS Cocktail & Beer,45.4507816,9.1775522,bar,,,+39 348 3148001,,
Green Line,45.4499326,9.2053097,cafe,,,,,
Caffè Spadari,45.4638786,9.1865269,cafe,,,,,"Via Cesare Cantù 7n01, 20123, Milano"
Bricco Cafè,45.4841912,9.1872671,cafe,coffee_shop,,,Mo-Su 05:00-20:00,"Piazza Sigmund Freud 1, 20154, Milano"
La casa dell'Habana,45.4591709,9.2136753,cafe,,,,,
Bar Vitaminas,45.5029642,9.2273187,cafe,,,+39 02 678908,,"Via Policarpo Petrocchi, 20127, Milano"
Emy bar,45.4982259,9.1844257,cafe,,,,,
Bar Ristorante Caffetteria Montello,45.4806054,9.1810444,cafe,,,,,"Viale Montello 10, Milano"
Al Panino Pub,45.4805218,9.1852205,pub,,,,"Tu-Th 09:00-03:00; Fr, Sa 09:00-04:00; Su 15:00-03:00; Mo 09:00-16:00","Viale Francesco Crispi 5, 20121, Milano"
Metro Cubo,45.4800513,9.1863597,bar,,,,,"Corso Giuseppe Garibaldi 127, 20121, Milano"
Da Orient,45.4807724,9.1810690,bar,,,,,"Viale Montello 8, 20154, Milano"
Bar della Stazione,45.4871063,9.2032484,cafe,,,,,Via Giovanni Battista Sammartini 1
Chiosco Da Pippo,45.4759840,9.1977576,cafe,,,,,
Prince Cafe,45.4907784,9.1663998,cafe,,,,,
La Corte,45.4489030,9.1696410,cafe,,,+39 02 8323284,,
668 cafè,45.4984452,9.2299029,cafe,,,,,
Bistrot Duomo,45.4635320,9.1897949,cafe,,,,,
Bistrot Milano Centrale,45.4857538,9.2046767,cafe,,,,,
Caffetteria Affori,45.5215396,9.1677002,cafe,,,,,"20161, Milano"
Bar Liberty,45.4916617,9.1956374,cafe,,,,,
Bar Memory,45.4910779,9.1955866,cafe,,,,,"Via Ippolito Rosellini 26, 20124, Milano"
Bukowski Pub,45.4565505,9.1894413,bar,,,+39 02 58305955,,
Good Morning Caffè,45.4556454,9.1875285,cafe,,,+39 392 1942594,,"Corso Italia 31, 20122, Milano"
Il Caffè Ambrosiano,45.4887210,9.1912680,cafe,ice_cream,,,,"Piazzale Lagosta 4, 20159, Milano"
Blu Bar,45.4745644,9.1401621,cafe,,,,,
Scudo Cafè,45.5037844,9.1650880,cafe,,,,,"Via Giuseppe Candiani 98, 20158, Milano"
Bar Principe,45.4606665,9.1864151,bar,,,+39 02 8692513,,
My Chef Briciole Bar,45.4582382,9.1879179,bar,,,+39 02 89093943,Mo-Sa 07:00-21:00; Su 08:00-21:00,
Nicol,45.4582773,9.1875099,bar,,http://www.nicol.it/,+39 02 804949,,"Corso Italia 14, 20122, Milano"
Bar Isola,45.4866123,9.1904905,cafe,,,,,"Via Federico Confalonieri 9, 20124, Milano"
Grezzo Raw Chocolate,45.4864655,9.1883675,cafe,,http://grezzorawchocolate.com,,,"Via Pastrengo 2, 20159, Milano"
Regional Caffè,45.4874292,9.1932303,cafe,,,,,
Orlando,45.4636423,9.2300088,bar,,,,,
Paperoga,45.4648651,9.2300155,pub,,,,,
Cristal Café,45.4625476,9.2281885,bar,,,,,
RED la Feltrinelli,45.4836952,9.1899586,cafe,,https://www.lafeltrinelli.it/punto-vendita/milano/red-milano-porta-nuova/3502,+39 0265580153,"Mo-Fr 08:00-21:00; Sa 09:00-22:00; PH,Su 09:00-21:00","Piazza Gae Aulenti 3, 20154, Milano"
Les Rouges,45.4533243,9.2089365,bar,,,,,
Prestin,45.4783922,9.1849433,bar,,,,,"Largo La Foppa 5, 20121, Milano"
Pandaneus,45.4784239,9.1847380,cafe,,https://www.pandenus.it/it/store/pandenus-largo-la-foppa-5/,+39 02 65560824,Mo-Su 07:00-24:00; Sa 08:00-24:00,"Largo La Foppa 5, 20121, Milano"
Las Vegas,45.4690958,9.2242641,cafe,,,,,
La Ciribiciaccola,45.4694659,9.2241394,cafe,ice_cream,,,We-Mo 07:00-08:00,Viale Romagna 10
New Nature Café,45.4609950,9.2105817,cafe,,,+39 02 39843939,,Via Bezzecca 9
Caffè del Principe,45.4830280,9.1949150,cafe,,,,,"Piazza Luigi Einaudi 24, 20124, Milano"
Anche Ristorante Anche Bar,45.4866973,9.1867076,cafe,,https://anche.it/,,,"Via Carmagnola 5, 20159, Milano"
Cosmos,45.4878086,9.1875517,bar,,,,,"Piazzale Carlo Archinto, 20159, Milano"
Bar David,45.4505732,9.2123682,cafe,,,,,
Navigli Craft Beer,45.4513467,9.1720430,pub,,,,,"Alzaia Naviglio Grande 44, 20144, Milano"
Cusani Caffè,45.4685810,9.1837502,cafe,,,,,
Bar Sassetti,45.4864645,9.1938834,cafe,,,,,"Via Filippo Sassetti 15, 20124, Milano"
The Tipsy,45.4895739,9.1870151,bar,,,,,
Floridita Cafè,45.4908158,9.1873379,cafe,,,,,"Via Alserio 19, 20159, Milano"
Soleluna Cafè,45.4914110,9.1863829,cafe,,,,,"Via Cola Montano 40, 20159, Milano"
Bar Gatto,45.4846091,9.2147361,bar,,,,Mo-Sa 07:00-02:00,
I siciliani,45.4842201,9.2143341,cafe,,,,,
Minuto Bauli,45.4629579,9.1867869,cafe,,https://www.minutobauli.it/,,,"Piazza Santa Maria Beltrade 2, 20123, Milano"
Bar Brianza,45.4867118,9.2153348,cafe,,,,,
Gaina café,45.4591258,9.1825646,bar,,,,,
Meneghino Birreria,45.4697214,9.2265316,pub,,,,,"Via Pietro da Cortona 13, 20133, Milano"
Samovar,45.4742024,9.2317368,bar,,,,,
American Bar,45.4700746,9.2299154,bar,,,,,
Niki Bar,45.4724531,9.2304599,bar,,,,,
Tropical Island,45.4749091,9.2029646,bar,,,,,
Siesta café,45.4839791,9.2149830,cafe,,,,,
Girasole,45.4690862,9.2242047,bar,,,,,
Café Étoile,45.4685792,9.2249544,bar,,,,,
Fashion Rio Disco Village,45.4850248,9.1848900,nightclub,,,,,"Via Giuseppe Ferrari 10, 20154, Milano"
B cafè,45.4835718,9.2149958,bar,,,,,Via Claudio Monteverdi 18
Cafe al 20,45.4843216,9.2186760,bar,,,,,
Java,45.4843581,9.2176997,bar,,,,,"Via Giuseppe Pecchio 8, 20131"
Prima Luce,45.4868953,9.2165413,cafe,,,,,"Piazzale Loreto 9, 20127, Milano"
Cin-Cin...Nato,45.4796974,9.2039419,cafe,,,,Mo-Sa 07:00-20:00,
Golden Lion,45.4945005,9.1861975,bar,,,,,
Balubà,45.4613781,9.2119063,bar,,https://www.balubabar.net/,,,"Via Carlo Foldi 1, 20135"
L'aurora,45.4854660,9.2136252,cafe,,,,,
Palm,45.4857933,9.2148499,cafe,,,,,
Bar Fratelli Guido,45.5046684,9.1059824,bar,,https://www.facebook.com/barfratelli.guido,+39 02 3810 1762,,"Via Gallarate, Milano"
Evolution,45.5016266,9.2285976,nightclub,,,,,
Bar Millennio,45.4870094,9.2136181,cafe,,,,,
Meneghino,45.4845945,9.1869800,cafe,,,,,"Piazza Sigmund Freud 1, 20154, Milano"
Maramais,45.4820986,9.2341659,cafe,,http://www.maramaiscafe.it,+39 02 7063 0293,Mo-Sa 07:00-21:00,"Via Antonio Grossich 17, 20133, Milano"
Gelato di Gaia,45.4760798,9.2240740,bar,,,,Mo-Fr 07:00-23:30; Sa 07:00-21:00,
Bar Niky Trattoria,45.4802268,9.2213964,bar,,,,,
Bar Arcobaleno,45.4843894,9.2166941,bar,,,,,
Bar Lomellina,45.4671118,9.2303948,bar,,,,,
Bar Caffe,45.5125840,9.1579586,bar,,,,,
Bar Metro,45.4662155,9.1492585,bar,,,,,
De Angeli,45.4665873,9.1506802,bar,,,,,
Salty & Sweet,45.4510043,9.1457635,bar,,,,,
Metissage Arci Milano,45.4855368,9.1892316,bar,,,,,
Bar David,45.4920914,9.2160681,cafe,,,,,
Blue Note,45.4895296,9.1888504,nightclub,,https://www.bluenotemilano.com/,+39 02 69016888,,"Via Pietro Borsieri 37, 20159, Milano"
Bar Giada,45.4925602,9.1923021,cafe,,,,Mo-Sa 06:00-21:00; Su 07:00-21:00,
Music Viga Bar,45.4819975,9.1897703,bar,,,,,"Via Francesco Viganò 4, 20124, Milano"
Hollywood,45.4825948,9.1872054,nightclub,,https://www.discotecahollywood.com/,,,"Corso Como 15, 20154, Milano"
LoolaPaloosa,45.4825218,9.1871885,nightclub,,http://www.loolapaloosa.com/,+39 02 6555693,,"Corso Como 15, 20154, Milano"
Caffè Novecento,45.4819477,9.1871335,cafe,,https://www.novecentocaffe.it/,+39 02 36524233,07:00-02:00,"Corso Como 9, 20154, Milano"
Corso Como 5 Lounge Bar,45.4815283,9.1870113,bar,,,,,"Corso Como 5, 20154, Milano"
Giusti Modena,45.4812211,9.1869365,cafe,,,,,"Corso Como 3, 20154, Milano"
Abbracci Bistrot,45.4512603,9.1711883,bar,,https://abbraccibistrot.com/,+39 02 84244310,,"Via Casale 7, 20144, Milano"
Ca del Caffè,45.4344595,9.2366128,cafe,,,,,
Concordia Enoteca,45.4507535,9.1707484,pub,,https://www.cantinaconcordia.it/,,,"Ripa di Porta Ticinese 61, 20143, Milano"
Starbucks,45.4663193,9.1647175,cafe,coffee_shop,https://www.starbucks.com/store-locator/store/1023281/starbucks-vercelli-piazzale-francesco-baracca-10-milan-mi-20121-it,+390248024629,,"Piazzale Francesco Baracca 10, 20123, Milano"
Torrefazione Vercelli,45.4666793,9.1597644,cafe,,,,,
Carlino,45.4680451,9.1569154,cafe,,,,,
Bar Affori,45.5171978,9.1712504,cafe,,,,Mo-Sa 07:30-20:00,
Blues Canal,45.4515830,9.1708748,pub,,https://www.bluescanalmilano.com/,+39028360799,,"Via Casale 7, 20144, Milano"
Sofa Café,45.4520262,9.1768297,bar,,,+390236589107,Su-Th 08:00-02:00; Sa-Su 08:00-03:00,"Ripa di Porta Ticinese 7, 20143, Milano"
Straripa Bar,45.4517526,9.1755278,bar,,,+39 02 58118146,,"Ripa di Porta Ticinese 19, 20143, Milano"
Twist on Classic,45.4518741,9.1761188,bar,,,,,"Ripa di Porta Ticinese 13, 20143, Milano"
Toast to Coast,45.4724691,9.2267838,bar,breakfast;coffee_shop;sandwich;tea,,,,"Via Giuseppe Colombo 42, 20133, Milano"
Bar Ego,45.4710817,9.2308856,cafe,,,,,
Empório Garden,45.4879403,9.1623591,cafe,ice_cream;italian;coffee,,+390234932195,,"Via Cenisio 54, 20155, Milano"
Oasis,45.5084785,9.1677580,cafe,,,,,
Lukas,45.5090259,9.1723538,cafe,,,,Mo-Fr 07:00-17:00,
Bar Arcobaleno,45.5102792,9.1760295,cafe,,,,Mo-Su 06:00-02:00,"Via privata Don Bartolomeo Grazioli 2, 20161, Milano"
Majestic,45.4678570,9.1789125,cafe,,,,,"Foro Buonaparte 57, 20121, Milano"
Caffè Teatro Foro Buonaparte,45.4677555,9.1800827,cafe,sandwich,http://www.caffeteatromilano.com/,,,"Foro Buonaparte 63, 20121, Milano"
Gran Caffè al Foro,45.4678908,9.1809628,cafe,,,,,"Foro Buonaparte 67, 20121, Milano"
Van Bol & Feste,45.4681595,9.1815997,cafe,,https://www.vanbolandfeste.it/,+39 02 89093182,,"Foro Buonaparte 71, 20121, Milano"
Jupito Café,45.4762927,9.1841762,cafe,sandwich,,,,"Corso Giuseppe Garibaldi 70, 20121, Milano"
Amico Bar Tabacchi,45.4903674,9.2300709,bar,,,,,
Green Bar,45.4641755,9.1612932,cafe,,,,,"Via Giovanni Cantoni 12, 20144, Milano"
Cafè del Pasco,45.4564591,9.2191463,bar,,,,,
Moscow Mule Bar,45.4868595,9.2301145,bar,,https://www.moscow-mule.it,+393519057229,Tu-Sa 18:00-02:00,"Via Teodosio, 60 60, 20131, Milano"
Barrio's Cafe,45.4322353,9.1494182,bar,,,,,
Casa Giuditta,45.4694554,9.2220441,bar,,https://www.casagiudittamilano.it/,,,"Via Carlo Goldoni 86, 20133"
Bar Bah,45.4890070,9.1872235,bar,kebab,,,,"Via Luigi Porro Lambertenghi, 20159, Milano"
Chiringuito,45.4803853,9.1278585,pub,,,,,
Paninoteca,45.4940087,9.1884114,bar,,,,,
Exotica,45.4826179,9.1850085,nightclub,,,,,"Via privata Nino Bonnet 11, 20154, Milano"
Bar del 106,45.4994863,9.2209167,cafe,,,,,"Viale Monza 106, 20127, Milano"
Je suis Jambon,45.5148441,9.2122769,pub,,,,,"Piazza della Trivulziana 4a, Milano"
Porko Puerko,45.4963655,9.2472847,bar,,,+39 331 415 0295,,"20134, Milano"
Caffè Dante,45.4672480,9.1833312,cafe,,,,,"Via Dante 15n02, 20123, Milano"
Café de Ville,45.4677062,9.1831217,cafe,,,,,"Via Dante 18n01, 20121, Milano"
Matilde Bakery,45.4642616,9.1879131,cafe,,,,,"Via Orefici 4n01, 20123, Milano"
Top Undici,45.4669837,9.1968593,cafe,,,,,"Corso Giacomo Matteotti 11, 20121, Milano"
Starbucks,45.4656909,9.1985631,cafe,coffee_shop,,+39 02 76004506,,"Via Borgogna 2an06, 20122, Milano"
Straf Bar,45.4652698,9.1912385,bar,,,+39 02 805081,,"Via San Raffaele 3, 20121, Milano"
Alby,45.5287088,9.1717957,cafe,,,,,
Emporio Armani Cafè,45.4704065,9.1924890,cafe,,,,,"Via Croce Rossa 2, 20121"
Armani Privè,45.4708758,9.1929938,nightclub,,http://www.milan.armanihotels.com,,,"Via Alessandro Manzoni 31, 20121, Milano"
Ikarus Cafè,45.4401711,9.1460760,cafe,yes,,,,"Via Francesco Olgiati 26, 20143, Milano"
Eat&Go,45.4655149,9.1974160,cafe,,,,,
Bar Madonnina,45.4647809,9.1935070,cafe,,,+39 02 86464947,,Piazzetta Pattari 1
Le tre gazzelle,45.4652696,9.1951959,cafe,,,+39 02 76023826,,Corso Vittorio Emanuele Secondo 22
Max Bar,45.4668754,9.1992030,cafe,,,,,"Corso Monforte 13, 20122, Milano"
Caffè Rivoli,45.4666975,9.1987245,cafe,,,,,"Piazzetta Umberto Giordano 2, 20122, Milano"
Antica cremeria San Paolo al corso,45.4659274,9.1961644,cafe,,,,,
Bar Durini,45.4636504,9.1976183,cafe,,,,,
Bar SI,45.4635413,9.1979385,cafe,,,,,
Panini Durini,45.4654669,9.1983407,cafe,sandwich,http://www.paninidurini.it/,+39 02 76024237,,Via Durini 26
Cassina Caffè,45.4642308,9.1979899,cafe,,,,,
Fruteiro,45.4600610,9.1805173,cafe,fruit_drinking,http://www.fruteiro.it,+39 02 86995142,,"Via Cesare Correnti 2, 20123"
Fruteiro,45.4720143,9.1830839,cafe,fruit_drinking,https://www.fruteiro.it/,+39 02 39660084,,"Via Rivoli 2, 20121, Milano"
Bar Beltrade,45.4630385,9.1866809,cafe,,,,,
Eatme&Go,45.4609462,9.1846860,cafe,coffee_shop,http://www.eatmeandgo.it,,,Via Torino 49
Bar Freetime,45.4663848,9.1886832,cafe,,,,,"Via Santa Margherita 7, 20121, Milano"
Santa Tecla,45.4627898,9.1928193,bar,,,,,"Via Santa Tecla 3, 20122, Milano"
Meravigli 13,45.4656718,9.1819082,cafe,,,,,"Via Meravigli 13, 20123, Milano"
Biffi,45.4835535,9.1811925,pub,,,,,"Via Ceresio 4, 20154, Milano"
Ceresio 7,45.4835174,9.1803112,bar,,https://www.ceresio7.com/,+39 02 31039221,Mo-Su 12:30-01:00,"Via Ceresio 7, 20154, Milano"
Vinyl,45.4877272,9.1875031,pub,,,+39 348 808 4916,,
Papeete,45.4435172,9.1753230,bar,,,,,"Viale Liguria 50, 20143, Milano"
Bar Belfanti,45.4440179,9.1732442,bar,,,,,"Piazza Serafino Belfanti 2, 20143, Milano"
Argonne Café,45.4685409,9.2310905,bar,,,,,
Falau Cafè,45.4720088,9.2322334,bar,,,,,
Pan Caffè,45.4708022,9.2316010,bar,,,,,
Peck,45.4634158,9.1871508,cafe,,,+39 02 8023161,,"Via Spadari 7n02, 20123, Milano"
Basic Cafè,45.4813508,9.1898898,cafe,,,,,"Via Carlo De Cristoforis 12, 20124, Milano"
Play Club,45.4808816,9.1895500,nightclub,,,,,"Viale Monte Grappa 14, 20124, Milano"
Marco Polo Bar,45.4807066,9.1934987,cafe,,,,,"Via Marco Polo 6, 20124, Milano"
Tipota Pub,45.4452431,9.1806654,pub,,https://www.tipota.net/,+39 02 835 7777,18:00-02:00,"Via Francesco Brioschi 32, Milano"
Bar trattoria Devoti Domenico,45.4413436,9.1999007,cafe,,,+39 02 55212551,,Via Serio 2
Bar Stella,45.4880355,9.1577588,cafe,,https://www.facebook.com/people/Tabacchi-Bar-Stella/100063135375150/,+393319991650,,"Piazza Firenze 4, 20154, Milano"
Crystal Bar,45.4650409,9.1420418,cafe,,,,Mo-Su 06:30-18:00,
Madison Music Hall,45.4975121,9.1377587,nightclub,,http://www.newmadison.it/,,,Via Giovanni da Udine 28
Bar Atlantic,45.4829191,9.1896391,cafe,coffee_shop,,,,"Viale Luigi Sturzo 13, Milano"
El café di Milano,45.4641332,9.1997849,cafe,,,,,
Tom & Jerry Restaurant Bar,45.4997293,9.1387861,bar,,,,,"Via Ludovico di Breme 54n02, Milano"
Ripamonti,45.4401776,9.1996745,cafe,,,,,
Varesina Cafè,45.5020459,9.1401552,bar,,,,,Via Varesina 145
Bar Trattoria Angela,45.5050356,9.1367365,bar,,,,,"Via Varesina 199, Milano"
Bar Pit Stop,45.5024214,9.1384362,bar,,,,,"Viale Carlo Espinasse 137, 20121, Milano"
Bar La Colonna,45.4868193,9.1887817,cafe,,,,,"Via Pietro Borsieri 14, 20159, Milano"
Vintage Cafè,45.4892289,9.1916560,cafe,,,,,"Piazzale Lagosta 6, 20159, Milano"
C House,45.4862814,9.1962750,cafe,,,,,
Al Bar,45.4873334,9.1958412,cafe,,,,,
eWork,45.4876482,9.1965519,cafe,,,,,
DG Martini,45.4683065,9.1982980,cafe,,https://world.dolcegabbana.com/it/martini/,+39 02 76011154,Mo-Su 12:00-23:00,"Corso Venezia 15, 20121"
Nidaba Theatre,45.4489777,9.1756484,pub,,http://www.nidaba.it/,+39 339 3477512,20:00-02:00,"Via Emilio Gola 12, 20143"
Bar Bilancia,45.4943279,9.1463187,bar,,,,,Via Dario Niccodemi 6
Mondo Bar,45.4982761,9.1441836,bar,,,,,Via Pier Francesco Mola 3
Prima di Tutto,45.4979539,9.1415876,cafe,italian,,,,
Il Doria,45.4761152,9.2184113,cafe,,,,,
Pasticceria Ungaro,45.4822377,9.1991722,cafe,,,,,"Via Fabio Filzi 8, 20124, Milano"
Pirelli 11 Caffè,45.4840452,9.2004616,cafe,,,,,"Via Giovanni Battista Pirelli 11, 20124, Milano"
Berlino,45.4816918,9.1995837,cafe,,,,,"Via Vittor Pisani 11, 20124, Milano"
Metropolis,45.4812224,9.1990908,bar,,,,,"Via Vittor Pisani 5, 20124, Milano"
Bar tabacchi Arena,45.4551260,9.1788437,bar,,,+390258101077,,"Via Arena, 20123, Milano"
Manuelina,45.4653895,9.1921443,cafe,pizza,http://www.manuelinafocacceria.it/,,,Via Santa Radegonda 3
Le Magie,45.4710478,9.1599776,cafe,ice_cream,,,,"Largo Riccardo Zandonai 3, 20145, Milano"
Rock'n'Roll Milano,45.4925338,9.2075644,pub,,,,,"Via Giuseppe Bruschetti 11, 20125, Milano"
Sloan Square,45.4682266,9.1779021,bar,,http://www.sloansquare.it/,+39 02 89 09 50 64,,
Caffe Letterario,45.4799730,9.1877900,cafe,,,,,"Piazza Venticinque Aprile 8, 20121, Milano"
Cube,45.4783481,9.1880961,cafe,,,,,"Via Marsala 2, 20121, Milano"
Bar White,45.4799586,9.1885403,cafe,,,,,"Bastioni di Porta Nuova 15n06, 20121, Milano"
I Mas!,45.4519575,9.1764610,bar,,https://lnx.mas-milano.it/,+39 02 39624704,,Ripa di Porta Ticinese 11
Manhattan,45.4519003,9.1762071,bar,,,,,"Ripa di Porta Ticinese 13, 20143, Milano"
Bar Garden,45.4621239,9.2028326,cafe,,,,,"Corso di Porta Vittoria 28, 20122, Milano"
Bar Granny,45.4782695,9.1826780,cafe,,,+39 02 29006558,,"Via della Moscova 66, Milano"
Coffee Teslino,45.4779366,9.1826110,cafe,,https://teslino.it/,,,"Via della Moscova 51, 20121, Milano"
Bar Capolinea 2,45.4292859,9.2565687,cafe,,,,,
Petit Bistrot,45.4667296,9.1811296,cafe,,,,,"Via Giacomo Puccini 1, 20121, Milano"
