source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,website,opening_hours,has_menu,menu_url,extraction_status,retrieved_at,venue_type,target_classification,has_price,geocoding_confidence,all_names
mycia,1aa73f660498,Tunas,https://www.mycia.it/menu/milano/tunas-hEyPmrfPN,"Via Galvano Fiamma, 6, 20129 Milano, Milano MI, Italia",Milano,45.4632305,9.2115577,"Bistrot, Pescheria",€€,,,,,Lunedì Chiuso | Martedì 09:00 - 15:00 / 17:00 - 23:00 | Mercoledì 09:00 - 15:00 / 17:00 - 23:00 | Giovedì 09:00 - 15:00 / 17:00 - 23:00 | Venerdì 09:00 - 15:00 / 17:00 - 23:00 | Sabato 09:00 - 23:00 | Domenica 12:30 - 15:00 / 19:30 - 23:00,False,https://www.mycia.it/menu/milano/tunas-hEyPmrfPN,no_price,2026-05-30T17:34:54.988281+00:00,bistro,TARGET,False,existing,Tunas
mycia,257cf7d2c652,Vizio per natura,https://www.mycia.it/menu/milano/vizio-per-natura-8rew4HAkP,"Via Emilio Morosini, Milano, MI, Italia",Milano,45.4584795,9.2107403,"Bar, Bistrot, Ristorante",€€,,,,,Lunedì 07:30 - 22:30 | Martedì 07:30 - 22:30 | Mercoledì 07:30 - 22:30 | Giovedì 07:30 - 22:30 | Venerdì 07:30 - 22:30 | Sabato 07:30 - 22:30 | Domenica Chiuso,True,https://www.mycia.it/menu/milano/vizio-per-natura-8rew4HAkP,no_price,2026-05-30T17:35:24.335916+00:00,bistro,TARGET,False,existing,Vizio per natura
direct_website,1f52c6d38971,150UP,https://150up.com/,Via Medardo Rosso 16,Milano,45.4902529,9.1847278,bar,,,,+39 02 89452576,https://150up.com/,Mo-Sa 09:00-22:30,False,https://150up.com/,no_price,2026-05-30T20:43:55.019300+00:00,cafe,TARGET,False,existing,150UP
web_extract,2c32f8b45cae,1847 Milano,https://www.corner.inc/place/pG2z4iC6e7Ls,Alzaia Naviglio Grande 70,Milano,45.45074,9.16909,bar,,,,,https://www.corner.inc/place/pG2z4iC6e7Ls,,False,https://www.corner.inc/place/pG2z4iC6e7Ls,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,1847 Milano
web_extract,3d5fa94db8ed,3/4,https://www.atm.it/it/ViaggiaConNoi/InfoTraffico/Pagine/Riqualificazioneurbanadeviazioniecambiamentidelservizio.aspx,Via POLLAIUOLO ANTONIO 5,Milano,45.488853,9.187321,e - Bar gastronomici e simili,,,,,https://www.atm.it/it/ViaggiaConNoi/InfoTraffico/Pagine/Riqualificazioneurbanadeviazioniecambiamentidelservizio.aspx,,False,https://www.atm.it/it/ViaggiaConNoi/InfoTraffico/Pagine/Riqualificazioneurbanadeviazioniecambiamentidelservizio.aspx,no_price,2026-05-31T16:45:42.791847+00:00,cafe,TARGET,False,existing,3/4
direct_website,e746ece2b61f,55 Milano,https://www.55milano.com/menu-fissi/,Via Piero della Francesca 55,Milano,45.4859082,9.16045,bar,,,,,https://www.55milano.com/,"Mo-Su 00:00-03:00,18:00-24:00",False,https://www.55milano.com/menu-fissi/,no_price,2026-05-30T20:43:55.019300+00:00,cafe,TARGET,False,existing,55 Milano
web_extract,377befc8b5a2,7's Gio,https://www.distrettoisola.it/vetrine/le-attivita-del-quartiere-isola/bar-ristoranti-e-pizzerie/,"Strada di Spina Milano 2, Segrate",Milano,45.495806,9.266482,bar,,,,,https://www.distrettoisola.it/vetrine/le-attivita-del-quartiere-isola/bar-ristoranti-e-pizzerie/7s-gio-farini/,,False,https://www.distrettoisola.it/vetrine/le-attivita-del-quartiere-isola/bar-ristoranti-e-pizzerie/,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,7's Gio
web_extract,5d0aeb4caa30,747,https://www.milanoindiscoteca.it/club-747-milano-2/,VIA PLINIO CAIO SECONDO 63,Milano,45.475299,9.220896,f - Bar caffè e simili,,,,,https://www.milanoindiscoteca.it/club-747-milano-2/,,False,https://www.milanoindiscoteca.it/club-747-milano-2/,no_price,2026-05-31T17:56:58.981539+00:00,cafe,TARGET,False,existing,747
direct_website,4500882a47a1,8 Malpighi,https://malpighi8.it/cocktail-bar-a-milano/,Via Marcello Malpighi 8,Milano,45.4745918,9.2076341,bar,,,,+39 338 437 2574,https://malpighi8.it/,"Fr 00:00-03:00,07:00-17:00,18:00-24:00; Sa 00:00-01:00,07:00-24:00; Su 00:00-03:00,09:00-24:00; Mo 00:00-01:00,07:00-24:00; Tu-Th 00:00-03:00,07:00-24:00",False,https://malpighi8.it/cocktail-bar-a-milano/,no_price,2026-05-30T20:43:55.019300+00:00,cafe,TARGET,False,existing,8 Malpighi
web_extract,daf25a387c69,Acli,https://www.aclimilano.it/,Via CONTE ROSSO 5,Milano,45.481788,9.242523,f - Bar caffè e simili,,,,,https://www.aclimilano.it/,,False,https://www.aclimilano.it/,no_price,2026-05-31T16:45:42.791847+00:00,cafe,TARGET,False,existing,Acli
web_extract,a89a4e346584,Adriano's,https://rsaadriano.it/,Via Filippo Turati 12,Milano,45.426954,9.060736,bar,,,,,https://rsaadriano.it/,,False,https://rsaadriano.it/,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Adriano's
web_extract,ced5b5c1d9b1,Afterlove,https://afterlovemenu.qromo.it/,VIA TRAU' 2,Milano,45.489933,9.189824,f - Bar caffè e simili,,,,,https://afterlovemenu.qromo.it/,,False,https://afterlovemenu.qromo.it/,no_price,2026-05-31T17:56:58.981539+00:00,cafe,TARGET,False,existing,Afterlove
web_extract,b71f47e41e03,AgipCafè,https://www.paginebianche.it/lombardia/milano/distributore-agip.html,"Viale Europa, 20093, Cologno Monzese",Milano,45.525298,9.265737,bar,,,,,https://www.paginebianche.it/lombardia/milano/distributore-agip.html,,False,https://www.paginebianche.it/lombardia/milano/distributore-agip.html,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,AgipCafè
web_extract,b6689789cec3,AgroRistoro,https://cascinet.it/agriristoro/,"Via Cavriana, 20133, Milano",Milano,45.46577,9.240806,bar,,,,,https://cascinet.it/agriristoro/,,False,https://cascinet.it/agriristoro/,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,AgroRistoro
web_extract,7a88e09b6173,al baretto,https://www.albarettosanmarco.com/,VIA LEGNONE 20,Milano,45.498789,9.181836,e - Bar gastronomici e simili;f - Bar caffè e simili,,,,,https://www.albarettosanmarco.com/,,False,https://www.albarettosanmarco.com/,no_price,2026-05-31T17:56:58.981539+00:00,cafe,TARGET,False,existing,al baretto
web_extract,863183828793,Alcazar Milano,https://alcatrazmilano.it/,Via RUGGERO DI LAURIA 9,Milano,45.486297,9.155997,e - Bar gastronomici e simili,,,,,https://alcatrazmilano.it/,,False,https://alcatrazmilano.it/,no_price,2026-05-31T17:56:58.981539+00:00,cafe,TARGET,False,existing,Alcazar Milano
direct_website,84c9e7745ea6,Alchimia,https://www.alchimia-milano.com/menu,Via Francesco Brioschi 17,Milano,45.4460146,9.1807482,bar,,,,,https://www.alchimia-milano.com/,,False,https://www.alchimia-milano.com/menu,no_price,2026-05-30T20:43:55.019300+00:00,cafe,TARGET,False,existing,Alchimia | alchimia
web_extract,11525129058d,Alex Bar,https://amicobaralexmilano.myadj.it/v/amicobaralexmilano,Via del Commercio 1,Milano,45.527788,9.10953,bar,,,,,https://amicobaralexmilano.myadj.it/v/amicobaralexmilano,,False,https://amicobaralexmilano.myadj.it/v/amicobaralexmilano,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Alex Bar
web_extract,588a7079dd76,Amaranta Club,https://amarantaclub.it/,Via DE RUGGIERO GUIDO 6,Milano,45.419211,9.175032,f - Bar caffè e simili,,,,,https://amarantaclub.it/,,False,https://amarantaclub.it/,no_price,2026-05-31T17:56:58.981539+00:00,cafe,TARGET,False,existing,Amaranta Club
mycia,c6c3c0ee4942,Amico Bar,https://www.mycia.it/menu/milano/amico-bar-goAJnA6fl,"Via Paolo Sarpi, 26, 20154 Milano Milano, Italia",Milano,45.4815245,9.1768584,"Bar, Tavola Calda",€,,,,,Lunedì 06:30 - 20:30 | Martedì 06:30 - 20:30 | Mercoledì 06:30 - 20:30 | Giovedì 06:30 - 20:30 | Venerdì 06:30 - 20:30 | Sabato 06:30 - 20:30 | Domenica 07:00 - 20:30,True,https://www.mycia.it/menu/milano/amico-bar-goAJnA6fl,no_price,2026-05-30T17:19:49.636200+00:00,cafe,AMBIGUOUS_TO_REVIEW,False,existing,Amico Bar
web_extract,2a6bf0e62539,An dì,https://www.chiesadimilano.it/liturgia-delle-ore,Via DAVANZATI BERNARDO 2,Milano,45.5022,9.175356,e - Bar gastronomici e simili;f - Bar caffè e simili,,,,,https://www.chiesadimilano.it/liturgia-delle-ore,,False,https://www.chiesadimilano.it/liturgia-delle-ore,no_price,2026-05-31T16:45:42.791847+00:00,cafe,TARGET,False,existing,An dì
direct_website,28bdfe4ee585,Anarres,https://www.anarres.it/,Via Pietro Crespi 11,Milano,45.4930125,9.2207644,bar,,,,+39 340 687 0353; +39 02 0994 2972,https://www.anarres.it/,"Mo-Fr 17:00-24:00, Sa,Su 10:00-24:00",False,https://www.anarres.it/,no_price,2026-05-30T20:43:55.019300+00:00,cafe,TARGET,False,existing,Anarres
web_extract,a83524068d88,Andy's Bar,https://trovabar.sky.it/av/aiello-del-sabato/viale-della-vittoria-00109000027t10faas,"Via Renzo Del Riccio, 20099, Sesto San Giovanni",Milano,45.528797,9.229353,bar,,,,,https://trovabar.sky.it/av/aiello-del-sabato/viale-della-vittoria-00109000027t10faas,,False,https://trovabar.sky.it/av/aiello-del-sabato/viale-della-vittoria-00109000027t10faas,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Andy's Bar
web_extract,f9ea592c18fa,Anextesia,https://www.policlinico.mi.it/chi-siamo/carta-dei-servizi,Via Giuseppe Di Vittorio,Milano,45.402556,9.271322,bar,,,,,https://www.policlinico.mi.it/reparti/9/anestesia-e-terapia-intensiva-adulti,,False,https://www.policlinico.mi.it/chi-siamo/carta-dei-servizi,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Anextesia
web_extract,8bd154b1bc31,Animor Cafè,https://www.oraridiapertura24.it/filiale/Lissone-Anymore%2520Cafe%2527-2117687Z.html,"Via Antonio Stoppani, 20099, Sesto San Giovanni",Milano,45.533914,9.238725,bar,,,,,https://www.oraridiapertura24.it/filiale/Lissone-Anymore%2520Cafe%2527-2117687Z.html,,False,https://www.oraridiapertura24.it/filiale/Lissone-Anymore%2520Cafe%2527-2117687Z.html,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Animor Cafè
web_extract,5b91bfda5fe7,Anna,https://www.annamilano.it/,"Piazzale Susa, 20133, Milano",Milano,45.467575,9.223257,bar,,,,,https://www.annamilano.it/,,False,https://www.annamilano.it/,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Anna
web_extract,7164326e7657,Anselmo's,https://www.accademiastefanoanselmo.com/,"Via Indipendenza, 20090, Buccinasco",Milano,45.424315,9.128317,bar,,,,,https://www.accademiastefanoanselmo.com/,,False,https://www.accademiastefanoanselmo.com/,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Anselmo's
web_extract,4826a0e8bba7,Antica Caffetteria,https://www.vogue.it/article/guida-vecchia-milano-bar-caffe-gastronomie-negozi,VIA MAROCHETTI CARLO 3,Milano,45.439623,9.225387,f - Bar caffè e simili,,,,,https://www.vogue.it/article/guida-vecchia-milano-bar-caffe-gastronomie-negozi,,False,https://www.vogue.it/article/guida-vecchia-milano-bar-caffe-gastronomie-negozi,no_price,2026-05-31T16:45:42.791847+00:00,cafe,TARGET,False,existing,Antica Caffetteria
web_extract,cdd5a47c409d,Apophis Club,https://www.apophisclub.com/en/,VIA MERLO CARLO GIUSEPPE 1,Milano,45.462852,9.195988,e - Bar gastronomici e simili;f - Bar caffè e simili,,,,,https://www.apophisclub.com/en/,,False,https://www.apophisclub.com/en/,no_price,2026-05-31T16:45:42.791847+00:00,cafe,TARGET,False,existing,Apophis Club
web_extract,ce42b43a75b5,Argonne Café,https://bar-argonne-7.webnode.it/menu/,"Viale Argonne, 20133, Milano",Milano,45.468541,9.231091,bar,,,,,https://bar-argonne-7.webnode.it/,,False,https://bar-argonne-7.webnode.it/menu/,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Argonne Café
direct_website,c838ec9639a5,Art Cafe,https://art-cafe-bar-milano.eatbu.com/?lang=it#,Via Andrea Solari 19 20144,Milano,45.45592,9.16546,,,,,393348673956,https://art-cafe-bar-milano.eatbu.com/?lang=it#,Mo-Sa 09:00-18:00; Su off,True,https://art-cafe-bar-milano.eatbu.com/?lang=it#,no_price,2026-05-30T22:25:39Z,cafe,TARGET,False,existing,Art Cafe
direct_website,ebb90a458dbb,Attimi Bar & Gelateria,https://www.cooperativaisemprevivi.it/,Piazza Riccardo Wagner 2,Milano,45.4688791,9.1563263,bar,,,,+393292183263,https://www.cooperativaisemprevivi.it/,"Mo-Fr 08:00-21:00; Sa 09:00-13:00, 15:00-21:00; Su 09:00-21:00",False,https://www.cooperativaisemprevivi.it/,no_price,2026-05-30T20:43:55.019300+00:00,cafe,AMBIGUOUS_TO_REVIEW,False,existing,Attimi Bar & Gelateria
web_extract,a78805871753,Bab-Al Yemen,https://babalyemen.it/,Piazza QUATTRO NOVEMBRE 1,Milano,45.486657,9.201569,e - Bar gastronomici e simili,,,,,https://babalyemen.it/,,False,https://babalyemen.it/,no_price,2026-05-31T16:45:42.791847+00:00,cafe,TARGET,False,existing,Bab-Al Yemen
direct_website,6bb2ab6f7da0,BackDoor43,https://www.farmilygroup.com/locali/1930,Ripa di Porta Ticinese 43,Milano,45.4513209,9.1734855,bar,,,,,https://www.farmilygroup.com/locali/backdoor,,False,https://www.farmilygroup.com/locali/1930,no_price,2026-05-30T20:43:55.019300+00:00,cafe,TARGET,False,existing,BackDoor43
direct_website,e55cef04a9d3,Balubà,https://www.balubabar.net/,Via Carlo Foldi 1,Milano,45.4613781,9.2119063,bar,,,,,https://www.balubabar.net/,,False,https://www.balubabar.net/,no_price,2026-05-30T20:43:55.019300+00:00,cafe,TARGET,False,existing,Balubà
direct_website,ccb98118d98f,Bamboobar,https://www.armanihotelmilano.com/it/bar-e-ristorante/armani-bamboo-bar/,Via Alessandro Manzoni 31,Milano,45.4704972,9.1929464,bar,,,,,https://www.armanihotelmilano.com/it/bar-e-ristorante/armani-bamboo-bar/,,False,https://www.armanihotelmilano.com/it/bar-e-ristorante/armani-bamboo-bar/,no_price,2026-05-30T20:43:55.019300+00:00,cafe,TARGET,False,existing,Bamboobar
web_extract,a2b29161a05b,Banco d'assaggio,https://www.enotecheamilano.it/2017/06/banco-d-assaggio/,Via BRONZETTI (F.LLI) 26,Milano,45.464814,9.214502,e - Bar gastronomici e simili,,,,,https://www.enotecheamilano.it/2017/06/banco-d-assaggio/,,False,https://www.enotecheamilano.it/2017/06/banco-d-assaggio/,no_price,2026-05-31T16:45:42.791847+00:00,cafe,TARGET,False,existing,Banco d'assaggio
mycia,bb92a12ec879,BAR 033,https://www.mycia.it/menu/milano/bar-033-lUqjMxk5i,"Via Veglia, 44, Milan, Metropolitan City of Milan, Italy",Milano,45.4987231,9.1945511,CONTEMPORARY BAR,€,,,,,Lunedì 07:00 - 22:00 | Martedì 07:00 - 22:00 | Mercoledì 07:00 - 22:00 | Giovedì 07:00 - 22:00 | Venerdì 07:00 - 22:00 | Sabato 07:00 - 22:00 | Domenica 07:00 - 22:00,True,https://www.mycia.it/menu/milano/bar-033-lUqjMxk5i,no_price,2026-05-30T17:20:20.551936+00:00,cafe,TARGET,False,existing,BAR 033
menudigitale,0783af92f546,Bar Al Caffè,https://www.menudigitale.io/qnkpr/?lang=it,,Milano,45.464200,9.190000,,,,,,,,True,https://www.menudigitale.io/qnkpr/?lang=it,no_price,2026-05-31T09:40:55Z,cafe,TARGET,False,fallback,Bar Al Caffè
web_extract,83eed0d67140,Bar Angelo,https://www.angelos.it/bistrot-milano/,Via Vittorio Alfieri 19,Milano,45.487252,9.059575,bar,,,,,https://www.angelos.it/,,False,https://www.angelos.it/bistrot-milano/,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Bar Angelo
direct_website,a6ac65f1f2ea,Bar Arca,https://www.arcamilano.eu/menu,Via Rimini 38,Milano,45.4410993,9.1690891,bar,,,,,https://www.arcamilano.eu/,"Mo-Fr 08:00-15:00, Sa 18:00-24:00, Su 16:00-24:00",False,https://www.arcamilano.eu/menu,no_price,2026-05-30T20:43:55.019300+00:00,cafe,TARGET,False,existing,Bar Arca
web_extract,427a36e5bb56,"Bar Aurora, Rozzano",https://spazioaurora.eatbu.com/,Via Arno 23,Milano,45.394053,9.168766,bar,,,,,https://spazioaurora.eatbu.com/,,False,https://spazioaurora.eatbu.com/,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,"Bar Aurora, Rozzano"
direct_website,09e5b84d19ef,Bar Basso,http://www.barbasso.com/,Via Plinio 39 20129,Milano,45.4767746,9.2175792,,,,,+39 02 29400580,http://www.barbasso.com/,,True,http://www.barbasso.com/,no_price,2026-05-30T22:25:39Z,cafe,TARGET,False,existing,Bar Basso
direct_website,345f018d8ae6,Bar Castello,https://www.gelateriabarcastello.com/,Piazza Castello 2 20121,Milano,45.4690339,9.1817914,,,,,+39 02 864038,https://www.gelateriabarcastello.com/,,False,,no_price,2026-05-30T22:25:39Z,cafe,TARGET,False,existing,Bar Castello
direct_website,6de491360486,Bar Cosmo,https://bar-cosmo.business.site/,Viale San Michele del Carso 20 20144,Milano,45.4633778,9.16385,,,,,39024989640,https://bar-cosmo.business.site/,Mo-Fr 06:45-20:15; Sa 06:45-18:00; Su off,False,,no_price,2026-05-30T22:25:39Z,cafe,TARGET,False,existing,Bar Cosmo
web_extract,af7875f2afd4,Bar dei portici,https://www.oraridiapertura24.it/filiale/Corsico-Bar%2520dei%2520Portici-4876342W.html,"Via Molinetto di Lorenteggio, 20152, Corsico",Milano,45.4411,9.11643,bar,,,,,https://www.oraridiapertura24.it/filiale/Corsico-Bar%2520dei%2520Portici-4876342W.html,,False,https://www.oraridiapertura24.it/filiale/Corsico-Bar%2520dei%2520Portici-4876342W.html,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Bar dei portici
web_extract,345bd5d6fedb,Bar del Capolinea,https://www.oraridiapertura24.it/filiale/San%2520Donato%2520Milanese-Bar%2520Al%2520Capolinea-1182461T.html,"Viale Ca' Granda, 20162, Milano",Milano,45.508636,9.189844,bar,,,,,https://www.oraridiapertura24.it/filiale/San%2520Donato%2520Milanese-Bar%2520Al%2520Capolinea-1182461T.html,,False,https://www.oraridiapertura24.it/filiale/San%2520Donato%2520Milanese-Bar%2520Al%2520Capolinea-1182461T.html,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Bar del Capolinea
menudigitale,d2f6b4ba7602,Bar e Pizzeria,https://www.menudigitale.io/xfcpv,,Milano,45.464200,9.190000,,,,,,,,True,https://www.menudigitale.io/xfcpv,no_price,2026-05-31T09:36:33Z,cafe,AMBIGUOUS_TO_REVIEW,False,fallback,Bar e Pizzeria
web_extract,420210f9ff24,Bar Enrico,https://enricorizzi.com/?srsltid=AfmBOooXLk_oIiAp2Smq4zvZUMGtZMcq8RLsUg-7V9ODrT1gvcSSgUnS,"Via Filippo Brunelleschi, 20094, Cesano Boscone",Milano,45.438254,9.09098,bar,,,,,https://enricorizzi.com/?srsltid=AfmBOooXLk_oIiAp2Smq4zvZUMGtZMcq8RLsUg-7V9ODrT1gvcSSgUnS,,False,https://enricorizzi.com/?srsltid=AfmBOooXLk_oIiAp2Smq4zvZUMGtZMcq8RLsUg-7V9ODrT1gvcSSgUnS,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Bar Enrico
web_extract,84e5fa072e2f,Bar Fiorani,https://fabriziofiorani.com/,"Via Felice Cavallotti, 20099, Sesto San Giovanni",Milano,45.531118,9.236391,bar,,,,,https://fabriziofiorani.com/,,False,https://fabriziofiorani.com/,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Bar Fiorani
direct_website,f9abc409ae57,Bar Fratelli Guido,https://www.facebook.com/barfratelli.guido,Via Gallarate,Milano,45.5046684,9.1059824,bar,,,,+39 02 3810 1762,https://www.facebook.com/barfratelli.guido,,False,https://www.facebook.com/barfratelli.guido,no_price,2026-05-30T20:43:55.019300+00:00,cafe,TARGET,False,existing,Bar Fratelli Guido
direct_website,9395c8fbb29d,Bar Fusina Di Crescente Nicola,https://www.barfusina.it/,Piazza Andrea Fusina 1,Milano,45.4689413,9.2299208,bar,,,,,https://www.barfusina.it/,,False,https://www.barfusina.it/,no_price,2026-05-30T20:43:55.019300+00:00,cafe,TARGET,False,existing,Bar Fusina Di Crescente Nicola
web_extract,03b632d25e16,Bar Gianni,https://www.confcommerciomilano.it/system/modules/it.unionemilano.associazione/elements/imprese_storiche/exportPdf.jsp?id=1994760,"Via Gorizia, 20017, Rho",Milano,45.532179,9.053759,bar,,,,,https://www.confcommerciomilano.it/system/modules/it.unionemilano.associazione/elements/imprese_storiche/exportPdf.jsp?id=1994760,,False,https://www.confcommerciomilano.it/system/modules/it.unionemilano.associazione/elements/imprese_storiche/exportPdf.jsp?id=1994760,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Bar Gianni
web_extract,3ae1714033b8,Bar III Millennio,https://www.bestogoo.com/detail.php?activity=ChIJ21qlef3ChkcRNo8l3DAgs1k&lang=hi,"Via Lucania, 20090, Buccinasco",Milano,45.418347,9.121468,bar,,,,,https://www.bestogoo.com/detail.php?activity=ChIJ21qlef3ChkcRNo8l3DAgs1k&lang=hi,,False,https://www.bestogoo.com/detail.php?activity=ChIJ21qlef3ChkcRNo8l3DAgs1k&lang=hi,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Bar III Millennio
web_extract,714e6d22b4fb,Bar Italiano,https://www.quoreitaliano.it/menu,"Viale Fratelli Casiraghi, 20099, Sesto San Giovanni",Milano,45.536541,9.231926,bar,,,,,https://www.quoreitaliano.it/,,False,https://www.quoreitaliano.it/menu,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Bar Italiano
mycia,3a857084f33a,Bar Jolly,https://www.mycia.it/menu/milano/bar-jolly-aru2f5ToS,"Via Luigi Pirandello, 6, 20144 Milano MI, Italia",Milano,45.4632251,9.1561727,Bar,€€,,,,,Lunedì 00:00 - 00:00 / 07:00 - 12:00 | Martedì 00:00 - 00:00 / 07:00 - 12:00 | Mercoledì 00:00 - 00:00 / 07:00 - 12:00 | Giovedì Chiuso | Venerdì 00:00 - 00:00 / 07:00 - 12:00 | Sabato 00:00 - 00:00 / 07:00 - 12:00 | Domenica 00:00 - 00:00 / 07:00 - 12:00,True,https://www.mycia.it/menu/milano/bar-jolly-aru2f5ToS,no_price,2026-05-30T17:20:23.644839+00:00,cafe,TARGET,False,existing,Bar Jolly
direct_website,4af748373508,Bar La Creta,https://barlacreta.it/,Via del Passero 20147,Milano,45.4549594,9.1221563,,,,,,https://barlacreta.it/,,False,,no_price,2026-05-30T22:25:39Z,cafe,TARGET,False,existing,Bar La Creta
web_extract,72b74c863aae,Bar Lara,https://larsmilano.it/il-menu-1,Viale MONZA 1,Milano,45.487125,9.21676,e - Bar gastronomici e simili,,,,,https://larsmilano.it/,,True,https://larsmilano.it/il-menu-1,no_price,2026-05-31T16:45:42.791847+00:00,cafe,TARGET,False,existing,Bar Lara
web_extract,3f3f8c0cac22,Bar Marx,https://www.milanocittastato.it/curiosita/momento-nostalgia-locali-mitici-di-milano-che-non-ci-sono-piu/,Via Carlo Marx 370,Milano,45.525506,9.247427,bar,,,,,https://www.milanocittastato.it/curiosita/momento-nostalgia-locali-mitici-di-milano-che-non-ci-sono-piu/,,False,https://www.milanocittastato.it/curiosita/momento-nostalgia-locali-mitici-di-milano-che-non-ci-sono-piu/,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Bar Marx
direct_website,228f4dec2a32,Bar Mida,http://www.barmida.com/,Via Sandro Botticelli 22 20133,Milano,45.4733055,9.2281378,,,,,+39 02 714428,http://www.barmida.com/,7:00-20:00,False,,no_price,2026-05-30T22:25:39Z,cafe,TARGET,False,existing,Bar Mida
web_extract,53e2bd64f4c4,Bar Niky Trattoria,https://www.fermopoint.it/punto-di-ritiro-e-di-spedizione-pacchi/Bar-Niki-15567,"Via Donatello, 20131, Milano",Milano,45.480227,9.221396,bar,,,,,https://www.fermopoint.it/punto-di-ritiro-e-di-spedizione-pacchi/Bar-Niki-15567,,False,https://www.fermopoint.it/punto-di-ritiro-e-di-spedizione-pacchi/Bar-Niki-15567,no_price,2026-05-31T19:03:58.101062+00:00,cafe,AMBIGUOUS_TO_REVIEW,False,existing,Bar Niky Trattoria
direct_website,a3cf93a54c20,Bar Nilo,http://www.barnilo.it/,Via Ippolito Rosellini 20124,Milano,45.4887935,9.1943986,,,,,,http://www.barnilo.it/,,False,,no_price,2026-05-30T22:25:39Z,cafe,TARGET,False,existing,Bar Nilo
